Start Time (s),Duration (s),Text
545.519,7.161,बड़ी मुश्किल शर्त नहीं रख दी तुमने मतलब
548.36,6.32,ऐसे ही मान जाती आप बीच में मत पड़े वैसे
552.68,4.8,भी मुझे आपकी पट्टी पढ़ाई हुई लग रही है
554.68,6.279,नहीं मेरी पढ़ाई हुई पट्टी नहीं दिखाई हुई
557.48,6.72,पट्टी जो टीवी पर नहीं चलती खबरों के नीचे
560.959,15.601,ब्रेकिंग न्यूज़
564.2,15.6,[संगीत]
576.56,6.24,बड़ा मजा आया जमीन की मंगनी तो गई वाह
579.8,3.0,दादी
582.89,5.899,[संगीत]
589.64,4.759,क्या क क कर
599.76,4.96,आप याद आ गई है मेरी त मैं कॉल कर तब नहीं
602.959,6.041,पता
604.72,4.28,था पता तो चले कैसा फल होता
615.8,7.08,है हेलो कब से तुमरा फोन मिला रहा तुम
619.16,6.44,मेरा फोन काट रही हो मेरी कॉल उठाई थी यार
622.88,5.0,मैं बाहर था और फोन चार्ज पर लगा हु था जो
625.6,4.679,भी है मैं खुद को इग्नोर किए जाना
627.88,6.56,बर्दाश्त नहीं कर सकती और तुम मुझे इग्नोर
630.279,4.161,करो मैं नहीं सह सकता सच कह रहे
634.8,4.599,हो अ ठीक है मा
653.19,3.119,[संगीत]
675.92,6.32,समीन समीन समन समीन बात सुन वैसे तो जो
680.399,4.24,कुछ उसके साथ हो गई है ना खुरम तुम्हारे
682.24,5.68,पास भी नहीं फटके का लेकिन भाई ढ ड्डी है
684.639,5.561,अगर आ गया ना तो बिल्कुल लिहाज ना करना
687.92,5.64,जूता उतार लेना
690.2,6.079,आप खुरम की बात कर रही हैं आपकी तबीयत ठीक
693.56,5.839,है ताई जान यूं तो जो कुछ उसके साथ हो गया
696.279,5.8,अगर वो अकलमंद हुआ तो पहलू बचा के निकल
699.399,5.481,जाएगा क्या किया आपने क्या किया आपने रम
702.079,6.491,के साथ मैंने कुछ नहीं किया तो जो करोगी
704.88,5.079,ना वो तुम करोगी मैं तो बस बैठ के तमाशा
708.57,4.709,[संगीत]
709.959,3.32,देखूंगी एक
714.399,6.081,मिनट तुमने अभी भी उस घटिया इंसान की मां
717.24,6.32,के बुंदे पहन रखे हैं ई जान य खुरम की मां
720.48,5.76,के दवे बनते हैं जरा तमीज के साथ नाम
723.56,5.36,लीजिए प्लीज समन उसकी हकीकत जानने के
726.24,2.68,बावजूद तुम
733.09,3.529,[संगीत]
737.68,5.2,कैसे हमने य जो स्ट्रेटजी बनाई है ना गाइस
740.6,8.239,हमने इसको ए इट एक्सक्यूट करना है ठीक
742.88,5.959,हैस्ट मेक शर जी सर तो क्या कहते हैं आप
750.32,5.959,कुछ नहीं यार कुछ कहने को रा
752.8,5.92,नहीं कैसे क्या हुआ यार म तुम्हारी राय
756.279,5.321,बहुत इंपोर्टेंट है हमारे लिए और अभी तो
758.72,2.88,प्रोजेक्ट शुरू हुआ
762.04,3.0,है
765.76,6.6,अ गाइस कैन यू गिव अस मिनट प्लीज आप लोग
769.04,3.32,जाए बाहर मैं आप लोग को भी कॉल
773.6,11.12,करता क्या हुआ यार आर यू ओके तू ठीक है ना
779.279,8.841,टॉक अबाउट समथिंग बता ना मुझे आईम नॉट ओके
784.72,10.76,हुआ क्या है न
788.12,7.36,ओके यार हमजा हमजा टॉक टू मी यार कम ऑन
804.48,17.84,[संगीत]
815.279,10.641,तस्वीर मन में बसी यार की तस्बीह पढ़ी
822.32,3.6,तेरे प्यार
828.959,13.641,की दिल ये मेरा तेरे दिल से जा मिला है रब
835.399,13.88,से जिसको मांगा तू वो सिला है तकदीर जब से
842.6,11.599,तुझसे जुड़ी है जा में मोहब्बत जहे आशिक
849.279,12.881,है पूछो ना पूछो ना पूछो ना हम सताए हुए
854.199,7.961,हैं सताए हुए हैं सताए हुए हैं
865.02,17.769,[संगीत]
885.839,3.961,कैसे
887.24,5.08,हो
889.8,4.88,शुक्रिया मुझको
892.32,4.639,जो चुन
894.68,5.839,लिया हाले
896.959,5.201,दिल ना कह सके
900.519,4.521,तुमने
902.16,10.2,तो सुन
905.04,11.96,लिया अहद मोहब्बत को पूरा किया दर्द दिल
912.36,4.64,का लेके दिल दे
917.08,9.119,[संगीत]
920.12,9.36,दिया ये इश्क तुम ना करना ये रोग ही लगाए
926.199,9.721,दफन खुद करे है फिर
929.48,12.4,भी मनाए आशिकों के दिल में ये आस भी लगाए
935.92,11.839,फिर आस को बुझा के ये आग भी लगाए फिर आस
941.88,5.879,को बुझा के ये आग भी लगाए
953.01,19.84,[संगीत]
976.56,4.4,ना दे
978.279,12.321,दो कपड़े
980.96,12.16,[संगीत]
990.6,5.44,सर में दर्द है चाय दे
993.12,6.24,दूं ये
996.04,4.82,कपड़े दूर
999.36,5.88,आ
1000.86,7.22,[संगीत]
1005.24,11.2,दूर बात नहीं करनी तो सुन ही
1008.08,12.759,[संगीत]
1016.44,7.34,लो कुछ तो बोलो हमजा
1020.839,9.77,गुस्सा ही कर लो कोई गाली
1023.78,6.829,[संगीत]
1038.28,6.72,दे तुमहे गाली देने वाला
1040.88,8.72,लगता तुम लगता मैं तुम गाली
1045.0,4.6,दूंगा काश दे सकता
1050.039,6.921,गाली दे सकता चीखता चलाता तुम्हारे बाल
1053.48,3.48,पकड़ कर तुम्ह घसीट कर लेकर
1057.2,3.719,जाता न अफसोस
1061.72,6.63,है लेकिन य जो मेरी तालीम है
1064.679,5.36,ना य मेरा शर है
1068.35,4.97,[संगीत]
1070.039,8.88,यकल य मुझे य सब करने से
1073.32,11.68,रोकती काश कोई तो हो मेरा अपना कोई तो सहा
1078.919,11.64,रा हो गम मेरे ठहर तो जाए कोई किनारा
1085.0,12.6,हो ठेस ऐसी दिल पे लगी क्या गुनाह हमारा
1090.559,12.041,था मांगते हैं ये खुदा से प्यार ना दोबारा
1097.6,12.29,हो प्यार ना दोबारा
1102.6,8.76,हो तकदीर जब से तुझसे जुड़ी है
1109.89,5.23,[संगीत]
1111.36,7.319,दा कुछ सुनने को तैयार ही नहीं तो जो कुछ
1115.12,7.52,मुझे बताया है व उसे बताती
1118.679,7.761,ना दादी मैं उसे बताना चाहती
1122.64,6.399,हूं लेकिन अगर उस मुझे ठोकर मार द तो तो
1126.44,9.0,गिरी बान पकड़
1129.039,10.281,लेना सुने बगैर सजा देने वाला वो कौन है
1135.44,6.599,भला वाह वाह हमें तो सारी जिंदगी मजाजी
1139.32,6.92,खुदा के सामने नजर उठाना गुनाह कबीरा है
1142.039,9.081,बताती रही और इसे इसे गरे बान पकड़ने की
1146.24,8.799,तालीम दे रही है मजाजी खुदा हकीकी खुदा
1151.12,7.919,बनने की कोशिश करे तो मुनकर हो जाना चाहिए
1155.039,7.961,शाह जहान आप भूल रही है खुदा मजाजी हो या
1159.039,8.64,हकीकी शिरकत बर्दाश्त नहीं
1163.0,4.679,करता तो शाह जहान
1169.36,7.559,उन लोगों के बारे में तेरा क्या ख्याल है
1172.6,6.559,जो खुदा बनकर जमीन पर घूमते हैं और खुदा
1176.919,5.76,भी फिरौन
1179.159,5.681,जैसा जो जुल्म तूने इस बच्ची के साथ किया
1182.679,6.761,है ना शाहजन
1184.84,7.4,तुझे उसका जवाब देना
1189.44,7.719,पड़ेगा मेरी बददुआ
1192.24,7.48,है इस दुनिया में फिट और हशर के दिन
1197.159,8.241,अल्लाह भी मुंह मोड़ तुझ
1199.72,8.92,से जा चली जा चली जा यहां से तेरी शक्ल भी
1205.4,5.96,देखना नहीं चाहती मैं जा मुझे भी यहां
1208.64,4.919,खड़े होने का कोई शौक नहीं है यह जो आपकी
1211.36,6.6,अटकी हुई सांसे है ना बस यह रुकावट है
1213.559,8.48,अबरा में दो एक दिन देखूंगी फिर इसका
1217.96,6.45,बोरिया बिस्तरा गोल अब आप मेरे और मेरे
1222.039,5.76,बेटे के बीच में नहीं आ सकेंगी
1224.41,3.389,[संगीत]
1229.4,4.92,जा बेटा जा हमजा को बुलाकर ला मैं बात
1233.32,2.839,करती हूं
1234.32,9.64,उससे
1236.159,11.241,जा नहीं दादी मैं नहीं ला जा ना जा जाके
1243.96,3.44,बुला के ला
1247.88,6.48,[संगीत]
1250.559,3.801,क्या यह मेरी सजा
1256.2,5.719,है इसके साथ एक छत के नीचे
1258.6,5.48,[संगीत]
1261.919,6.24,रोज इस धोखे को चलते फिरते अपनी आंखों से
1264.08,7.64,देखू हालाकि बारे में नहीं बताया इसको
1268.159,7.361,क्योंकि कभी मौका ही नहीं मिला मेरा मतलब
1271.72,9.24,है टॉपिक ही नहीं निकला अमी य मेरा तेरे
1275.52,8.97,दिल से जा मिला है रब से जिसको मांगा तू
1280.96,15.44,वो सिला है
1284.49,11.91,[संगीत]
1302.919,6.281,यह सब कुछ अब तक यहां पर क्यों
1305.76,6.159,है क्या तुम्हें अच्छी तरह पता है मैं
1309.2,4.04,क्या कह रही हूं हमजा यह सब कुछ अब तक
1311.919,2.401,यहां से गया क्यों
1313.24,6.439,[संगीत]
1314.32,5.359,नहीं मुझे तोय नहीं पता मैं य पर क्यों
1324.159,5.721,तुम्हें दादी बुला रही
1327.44,6.719,है तुम चलो मैं आता
1329.88,8.84,हूं तुम किस मिट्टी के बने हुए हो
1334.159,4.561,हमजा मर्द तो जान ले लेते
1338.84,4.6,हैं मुझे तो लगता है मेरी जान निकल चुकी
1347.0,6.84,है आपको पता मैंने कहीं पढ़ा था
1350.44,6.76,कि रदद अमल की ताकत के सलब होने का नाम
1353.84,5.88,मौत है इसका मतलब तो ये है कि मैं मर चुक
1357.2,4.76,मुझे ये किताबी बातें मत सुनाओ तुम तुम
1359.72,2.77,ऐसी औरत के साथ एक ही छत के नीचे कैसे रह
1361.96,2.8,सकते
1362.49,4.549,[संगीत]
1364.76,6.24,हो
1367.039,9.361,हमजा मैं तुमसे कुछ पूछ रही हूं यूं यूं
1371.0,5.4,खामोश रह के इसे इसे कौन सी सजा दे रहे हो
1378.559,2.881,मैं खुद को सजा दे रहा
1381.7,7.78,[संगीत]
1385.72,3.76,हूं ये मेरी सजा
1391.32,4.239,है इसके साथ एक छत के नीचे
1396.0,5.159,रहूंगा रोज इस धोखे को चलते फिरते अपनी
1398.799,2.36,आंखों से
1401.559,8.201,देखू ये सजा मैंने अपने लिए खुद
1404.4,5.36,चुनी और ताहियात इसको जिऊंगा
1412.2,6.48,लोग कहेंगे देखो ये वो मर्द
1415.36,5.6,है जिसने इस जैसी औरत पर भरोसा
1418.68,5.25,[संगीत]
1420.96,5.68,किया मोहत की कोई मोहब्त अपनी आखों से
1423.93,4.45,[संगीत]
1426.64,3.919,कर
1428.38,6.22,[संगीत]
1430.559,4.041,खदा प्यार
1435.559,7.161,दोबारा र जब
1439.64,7.56,सज मैंने अपने लिए खनी
1442.72,10.4,जाह और मैं इस माफ नहीं चाहता है पूछो ना
1447.2,8.82,पूछो ना पूछो ना हम सताए हुए हैं सताए हुए
1453.12,6.669,हैं सताए हुए
1456.02,3.769,[संगीत]
1460.32,12.16,हैं ये इश्क तुम ना करना ये रोग ही लगाए
1466.48,8.93,दफन खुद करे है फिर शग भी मनाए य इक तुम
1472.48,10.72,ना करना य रोग ही
1475.41,11.91,[संगीत]
1483.2,4.12,लगाए बुलाने के लिए भेजा
1488.399,3.201,था जान
1493.679,5.72,दादी निकाल दिया उन्होने मुझे हमजा की
1496.399,3.0,जिंदगी
1499.96,8.52,बल्कि दिल से ना आया क्यों
1504.84,8.719,नहीं तूने मेरा नाम लेकर कहा था ना कि मैं
1508.48,6.76,बुला रही हूं मेरी तो वह एक आवाज पर भागा
1513.559,4.441,आता
1515.24,5.799,है क्या क्या बोला
1518.0,7.96,उसने जो वो बोला उससे अच्छा था कि व मुझे
1521.039,4.921,जान से ही मार देता अरे
1526.71,4.34,[संगीत]
1528.84,6.76,जुमलो की मार मारी उसने
1531.05,7.79,[संगीत]
1535.6,4.88,मुझे उसके जमने कैर बन के
1538.84,6.8,टूटे
1540.48,9.799,हाय क्या ऑल फॉल बोल रही है मेरा नाम लेकर
1545.64,6.08,कहना था ना व तो मेरी आवाज पर भागा चला
1550.279,5.481,आता
1551.72,4.04,है किस धोखे में आप
1555.84,7.959,दादी क्या सोच रही है
1560.08,8.36,अगर आपकी सदाओ में इतना जोर
1563.799,10.321,होता तो आपका अपना बेटा अभी तक आ
1568.44,8.88,जाता य तो फिर आपके बेटे का बेटा है
1574.12,5.64,आएगा मेरा बेटा
1577.32,8.0,आएगा दादी नहीं
1579.76,9.399,आएगा नहीं आएगा वोह ू देखि हो देखियो आला
1585.32,8.16,आएगा मेरा नफीस आएगा नहीं आएगा द आज तक
1589.159,7.561,नहीं आया कभी नहीं आएगा आएगा आएगा न
1593.48,9.079,आएगा नहीं आएगा कभी नहीं
1596.72,8.88,आएगा आएगा मेरा न आएगा आएगा मेरा बेटा
1602.559,5.041,आएगा नहीं आएगा दादी जब आज तक नहीं आया तो
1605.6,5.679,अब कैसे
1607.6,9.24,आएगा आती है समझ आती
1611.279,5.561,आपको नहीं आएंगे वो कभी नहीं आएंगे
1618.559,6.36,दादी दादी दादी दादी दा दादी दादी मुझे
1621.88,6.64,माफ कर दादी मुझे माफ
1624.919,3.601,कर दा
1629.27,14.9,[संगीत]
1642.52,4.639,सॉरी दरवाजा
1644.17,8.43,[संगीत]
1647.159,10.561,ल आया है बाड़ दरवाजा दरवाजा खोल जा
1652.6,5.12,दरवाजा खोल दरवा आ गया मेरा
1664.64,7.24,बच्चा हाय आई एम मरियम मरियम नफीस अहमद
1668.88,3.0,हेलो
1684.679,3.801,डैड मेरा इंट्रोडक्शन तो करवाए
1690.06,19.54,[संगीत]
1703.679,9.12,ना डड ट गर्ल वो मुझे देख के भाग गई इ शी
1709.6,3.199,माय कजिन
1716.48,17.7,[संगीत]
1737.08,3.13,[प्रशंसा]
1746.159,3.64,मैं आ तो गया
1748.67,4.57,[संगीत]
1749.799,3.441,हूं ग्रैंड
1753.44,5.719,मा
1755.799,6.081,अम्मा उसके सर पर हाथ रखिए ना कब से सर
1759.159,2.721,झुकाए खड़ा
1762.799,7.6,है अमा अम्मा मैं हूं मैं आपका
1768.84,4.4,[संगीत]
1770.399,5.921,मेरा अमा क्या हो गया
1773.24,7.039,आपको कहां तो जिद कर रही थी कि नफीस को
1776.32,7.599,बुलाओ नफीस को बुलाओ अब आ गया है तो
1780.279,3.64,पहचानने से भी गई
1788.44,6.719,भाई वालेकुम अलाम सलाम
1792.36,7.679,वालेकुम
1795.159,4.88,अम्मा यह मेरी बेटी है अम्मा
1800.36,6.72,मरियम एक और बेटी य ये मेरी बेटी है समीन
1806.0,6.32,सलाम
1807.08,10.079,करो ए वेर ट गल जो अभी हमें देख के भाग गई
1812.32,4.839,थी मेरा ख्याल है हाला
1823.559,7.72,होगी आई डों वाट टू लीव
1826.96,8.559,हियर ला मेरी जान आपका यहां रहना अच्छा है
1831.279,8.201,आप ही के लिए बेहतर है आई प्रॉमिस यू और
1835.519,3.961,आपकी दादी आपकी बहुत अच्छी देखल
1848.44,12.239,करेगी आला
1850.63,14.049,[संगीत]
1860.679,4.0,इधर आ जाओ ना तुम अम्मा के पास
1864.96,5.48,आओ क्या हो गया आपको
1867.24,6.24,अम्मा बार-बार कहे चली जा रही थी कि मेरा
1870.44,6.16,बेटा क्यों नहीं आया मेरे बेटे को बुलाओ
1873.48,5.439,नफीस को बुलाओ अब बेटा आ गया है
1876.6,4.76,तो कौन
1878.919,5.0,बेटा मेरे बेटे
1881.36,5.0,तो मेरे पास
1883.919,5.561,है मैंने तो
1886.36,6.34,बस हाल के बाप को बुलवाया
1889.48,3.22,[संगीत]
1896.84,6.36,था यह तो वही लड़की है तुम हमें देख के
1900.639,7.76,भाग क्यों गई
1903.2,7.359,थी अरे नफीस तुमने अपनी इस बेटी को अपनी
1908.399,5.681,इस बेटी के बारे में नहीं
1910.559,9.281,बताया बेटा दिस इज योर सिस्टर योर एल्डर
1914.08,5.76,सिस्टर सिस्टर यू नो स्टेप सिस्टर
1922.93,6.83,[संगीत]
1925.159,4.601,स्टेप सिस्टर डड यह क्या कह रही
1929.84,3.64,है
1931.72,5.6,जाओ
1933.48,6.6,जाओ सब जाओ यहां से
1937.32,8.239,जाओ मुझे बात करने
1940.08,8.719,दो हाला के बाप से बात करने दो मुझे निकलो
1945.559,3.24,जाओ ना
1949.639,9.001,र जा चला
1952.72,19.079,जा मैं जाऊ हां जा जा चला
1958.64,15.8,[संगीत]
1971.799,8.311,जा क्या
1974.44,11.959,हुआ पता नहीं जो जो भी हुआ है पता चल ही
1980.11,8.73,[संगीत]
1986.399,6.961,जाएगा तूने
1988.84,8.12,वाकई हाला के बारे में नहीं बताया इसको
1993.36,5.45,क्योंकि कभी मौका ही नहीं मिला मेरा मतलब
1996.96,4.199,है टॉपिक ही नहीं निकला
1998.81,5.15,[संगीत]
2001.159,8.24,अम्मी टॉपिक नहीं
2003.96,7.88,निकला अम्मी देखें जैसे सोच रही है ना ऐसी
2009.399,6.4,कोई बात नहीं है ना मैं इसे अपने साथ
2011.84,3.959,क्यों लाता इट ओके
2018.96,6.4,अम्मी इसे पहचाना
2021.639,6.241,तूने पहचानता कैसे नहीं अम्मी बेटी है
2025.36,5.919,[संगीत]
2027.88,3.399,मेरी गले
2031.32,9.839,लगाया सर पर हाथ रखा है इसके गले कैसे
2036.399,4.76,लगाता इस तो सलाम करना भी मुनासिब नहीं
2042.0,6.24,समझा बस देखते ही यूं भागी जैसे कोई भूत
2045.559,6.481,देख लिया हो अरे ये क्यों
2048.24,6.879,भागी यह सोचा तूने अम्मा
2052.04,6.92,मैं मैं हजारों मील सफर करके आपका हाल
2055.119,8.161,पूछने आया हूं अमा और मैं मैं तुझे इसका
2058.96,4.32,हाल बताना चाहती हूं न
2068.839,4.721,मरियम
2069.72,8.08,बेटा तुम जरा बाहर जाओ नो ड मुझे नहीं
2073.56,5.92,जाना मरियम प्लीज देखो बाहर सारे तुम्हारे
2077.8,5.039,रिश्तेदार है तुम्हें फिक्र करने की जरूरत
2079.48,7.919,नहीं जाओ बेटा शाबाश बेटियों के बाप
2082.839,4.56,को किसी पर भी भरोसा नहीं करना
2087.44,3.76,चाहिए किसी पर भी
2092.04,8.24,नहीं चलती हवा पे भी
2096.119,6.161,नहीं अपनी मा बीब नहीं आगे आप ज्यादा ना
2100.28,8.04,बोले आपकी तबीयत खराब हो
2102.28,11.04,[संगीत]
2108.32,9.08,जाएगी दादी मत बोले आपकी त खराब हो रही
2113.32,7.92,है डड अपनी मॉम को देखे शी क्राइंग हो रही
2117.4,5.679,है अम्मा प्लीज कुछ बताए अम्मा बड़ा एहसान
2121.24,7.0,धरती थी तेरे
2123.079,8.28,पर दुनिया को बताती थी कि मैंने नस की बटी
2128.24,6.08,पाली पर
2131.359,8.841,नहीं नहीं
2134.32,9.68,पाली नहीं पाल सकी मैं नहीं पाल सकी
2140.2,7.48,उद्र बेल की तरह से पड़
2144.0,6.68,गई झाड़ से लिपट
2147.68,5.36,गई लह लहान हो
2150.68,7.52,गई इससे तो अच्छा
2153.04,5.16,था कि मैं बिल्ली पाल लेती
2158.599,2.48,या मैं
2161.92,9.08,ना उन पर तो मत नहीं लगती ना है ना उन पर
2167.68,8.28,तोहमत नहीं लगती क्या किया तुमने क्या
2171.0,9.88,किया इस बार तुमने इसने नहीं नफीस इसने
2175.96,4.92,नहीं बुरी तूने की है इसके साथ
2181.44,7.72,नफीस ला मेरी जान मैंने आपको सब कुछ
2184.44,8.639,समझाया तो है यू नो आई हैव टू गो
2189.16,6.08,नो प्लीज ला यहां सब लोग आपसे बहुत प्यार
2193.079,6.801,करेंगे आप आप ही की बेहतरी के लिए मैं
2195.24,6.079,आपको छोड़ रहा हू कपलीट ट मी डडी नो माय
2199.88,3.239,जान वई यू
2201.319,5.52,सेट
2203.119,6.401,अरे आपके बड़े चाचू है आपकी छोटी चाचू है
2206.839,3.881,आपकी चाच है आपकी दादू आपको इतना मजा आएगा
2209.52,6.44,यहां
2210.72,8.879,पर लेकिन वो आप तो नहीं है ना
2215.96,3.639,[संगीत]
2226.42,11.06,[संगीत]
2234.68,6.12,अम्मा अम्मा इतना सब कुछ सुना दिया यह तो
2237.48,6.92,बताए हुआ क्या है तुझे अी नहीं पता चला
2240.8,6.0,नफीस तुझे अी नहीं पता चला कि क्या हुआ
2244.4,4.679,अरे आप साफसाफ बताएंगे तो समझ में आएगी ना
2246.8,4.16,बात फिर जाके गिरेबान पकडा और पूछूंगा
2249.079,7.161,क्यों किया ये सब मेरी बेटी के
2250.96,9.48,साथ किसका गिरेबान पकड़ेगा तू
2256.24,5.68,तू तू किसी से जवाब का हक नहीं रखता है
2260.44,6.28,[संगीत]
2261.92,7.64,नफीस जो भी तेरी बेटी के साथ हुआ उसका
2266.72,6.24,जिम्मेदार तू
2269.56,8.279,है सिर्फ और
2272.96,10.48,सिर्फ तू दादी दादी हम मत करें दादी कुछ
2277.839,9.321,नहीं हुआ दा इसका कोई कसूर नहीं है इसका
2283.44,10.52,इसका ख्याल रखना अम्मा मेरे हाथ
2287.16,7.82,का बहुत ख्याल रखना दादी दादी
2293.96,2.72,अम्मा
2294.98,4.7,[संगीत]
2296.68,3.0,अम्मा
2302.48,5.32,अम्मा
2304.839,6.681,अम्मा अम्मा
2307.8,5.48,अम्मा कुछ नहीं हुआ
2311.52,6.88,दादी
2313.28,10.88,दादी भाई दादी आंखें र भाई दादी क्या हुआ
2318.4,5.76,दे देखें अमा अमा क्या हुआ अमा
2324.24,11.44,अम्मा
2326.3,13.14,[संगीत]
2335.68,3.76,अम्मा दादी
2342.02,5.9,[संगीत]
2343.92,4.0,दादी अमा
2348.2,16.78,[संगीत]
2367.5,26.5,[संगीत]
2386.92,12.04,तकदीर जब से तुझसे जुड़ी है जाम मोहब्बत
2394.0,4.96,जहे आशिकी है
2399.51,6.45,[संगीत]
2403.8,5.319,मैं तुम्हारा साया अपने खानदान की किसी
2405.96,5.879,औरत पर बर्दाश्त नहीं कर सकता चाहे वो मर
2409.119,4.881,ही क्यों ना गई हो आग के बीच में बैठा हुआ
