Start Time (s),Duration (s),Text
407.91,7.25,[संगीत]
410.88,7.759,से और सुनो वो किसी को ना इस बात का पता
415.16,5.96,ना चले हमजा को भी नहीं हमजा को तो
418.639,4.721,बिल्कुल ही नहीं वो तो जाके फौरन फो के
421.12,6.799,आगे सब कुछ बोल देगा फिर मेरी जो शामत
423.36,6.35,आएगी ना अल्ला माफ करे य शाम को खा लेना
427.919,13.621,याद
429.71,11.83,[संगीत]
442.8,7.44,से नहीं नहीं तुम लो ओ मैं
446.199,7.451,लेल हां हां इसको तो छोड़ दे
450.24,5.12,हलवा खाले खास बनाया तेरे
453.65,4.91,[संगीत]
455.36,6.399,लिए दादी इसका दर्द भी ठीक नहीं देसी
458.56,4.45,नुस्खा है कुछ देर तो लगेगी ना फिकर ना कर
461.759,3.84,आराम आ
463.01,5.35,[संगीत]
465.599,6.401,जाएगा अगर यह हैवी चीज खाने को दिल नहीं
468.36,6.48,चाह रहा तो तुम्हारे लिए मैं अंडा बॉल कर
472.0,6.75,दू नहीं
474.84,8.66,नहींन ठीक
478.75,4.75,[संगीत]
487.56,8.13,तुने दवा खा ली थी
490.28,9.82,ना दो दिन में दर्द भाग जाएगा देखना
495.69,4.41,[संगीत]
502.43,6.99,[संगीत]
511.479,8.841,इस टाइम प कौन फो करता
514.919,5.401,है नहीं होता दोपहर में लोग सो रहे होते
532.0,5.08,हैं हेलो
534.36,5.72,कौन इतनी आसानी से बोलने वाली चीज तो नहीं
537.08,3.0,था
540.68,3.02,मेरी तो सांसों की आवाज तक को पहचानने का
542.6,5.84,दावा किया था
543.7,4.74,[संगीत]
550.76,8.319,तुमने कौन रम बात कर नाम तो सुना
556.48,7.28,[संगीत]
559.079,7.401,होगा आज के बाद य पर फोन मत रखना मेरा
563.76,2.72,मुबारकबाद तो ले
567.279,6.24,लो सारे गम दूर हो गए
570.6,4.479,अपने डैड से मिलने जा रही है और वो
573.519,4.041,तुम्हारा
575.079,5.081,हमजा दीवाना है
577.56,6.16,तुम्हारा और इन सबसे बढ़कर
580.16,6.32,अम्मी जान बनने वाली हो भाई मुझे सिर्फ
583.72,5.119,इतना बताओ कि अपने बच्चे से मुझे क्या
586.48,7.96,कहकर मुता करवाओ
588.839,5.601,गी मामू मत कह दे ना सहा नहीं
596.44,8.36,जाएगा मेरे बच्चे का नाम मत लेना
600.48,4.32,आ ममता जाग गई है
613.15,7.08,[संगीत]
620.8,8.92,ना
623.24,6.48,चलो आज के लिए इतना ही काफी है ला
630.37,6.11,[संगीत]
633.839,5.961,तुम छैन नहीं है
636.48,8.08,तुम्हें डॉक्टर लाया हूं चला तुमसे जा
639.8,4.76,नहीं रहा क्या क्या दादी खफा
645.24,4.92,होंगी इस दर्द बर्दाश्त करते चेहरे ने एक
648.04,5.799,पल सुकून से बैठ नहीं दिया
650.16,3.679,मुझे भागा चला
654.12,4.64,आया चलो मिला रहा
663.92,6.64,ड चलने में भी प्रॉब्लम है इसको दर् क्या
667.72,5.2,क्या वज इस दर्द का तालुक इनकी कंडीशन से
670.56,5.36,नहीं है मगर हो सकता है इन्होने कोई वेट
672.92,3.0,उठाया हो या
676.279,6.841,फिर यह डेंजरस होता है आपको किसी ने बताया
679.839,9.081,नहीं एनीवे कोई मेडिसिन कोई पेन किलर
683.12,5.8,इंजेक्शन वगर तो यूज नहीं किया नहीं
690.279,3.921,कौन
691.2,7.199,सी उसका नाम नहीं पता
694.2,4.199,मुझे आप देख ले
698.73,10.63,[संगीत]
706.0,3.36,दिखाय वाली
713.74,4.14,[संगीत]
716.2,5.84,य
717.88,4.16,व्ट ये मेडिसिन यूज कि है
722.16,5.919,तुमने ओ
724.68,7.44,गॉड कहां से लिए है तुमने ये किसने लाके
728.079,7.12,दी है और अभी तक कितनी गोलियां खा चुकी हो
732.12,6.399,क्या है इस दवाई में बच्चे को तो
735.199,5.961,छोड़े इस दवाई से आपकी मिसेस की जान को
738.519,6.281,खतरा है हमेशा के लिए मां बनने की सलाहियत
741.16,7.6,खो सकती है ये हला किसने दी है तुम्हें ये
744.8,4.63,दवाई हला हां क्यों खा रही थी ये दवाइयां
748.76,2.68,हां
749.43,5.13,[संगीत]
751.44,6.079,उन्होने मुझे दे दी तो मैंने लेली किसने द
754.56,5.12,तुम्ह दवाई मेरे साथ ऐ क्यों करगी किसने
757.519,2.161,दिया
760.24,7.11,ई
762.079,6.601,मैंने ी तुम द झ स कुछ नहीं
767.35,3.289,[संगीत]
768.68,6.2,साने
770.639,4.241,मुला किसने दिया
779.32,4.639,क्या क्या बात हो रही है मेरी तो कुछ समझ
781.76,6.92,में नहीं आ रहा हमजा क्या कह रही है यह
783.959,8.32,क्या है सब हमजा से नहीं मुझसे बात करें
788.68,7.2,आपने दी थी ना ये दबा मुझे आपने दी थी
792.279,5.641,अरे ये क्या बदतमीजी है होश में हो तुम
795.88,4.519,देख रहे हो अपनी बीवी की गुस्ताखियां सब
797.92,2.479,देख रहे है
800.519,6.161,हमजा इन्होने दी थी मुझे दबा इन्होंने दी
805.16,5.72,थी
806.68,7.959,मैंने मैंने कब जब मैं दर्द से तड़प रही
810.88,5.92,थी तुम याद जिस दिन मुझे बहुत दर्द हो रही
814.639,4.44,थी इन्होंने मुझे चुपके से बुलाया और कहा
816.8,5.76,कि ये कहा के आराम हो
819.079,5.861,जाएगा तुम इतनी लाडली नहीं हो बीबी कि मैं
822.56,4.92,तुम्हारे लिए नुस्खे तजवीज करती
824.94,6.5,[संगीत]
827.48,7.4,फिरू और तुम हमजा तुम इसके पीछे लगकर अपनी
831.44,3.44,मां से तफ्तीश करने के लिए आ
835.48,5.64,गए ओ अब समझ आई
839.36,4.68,ये अपने बाप के पास जाने के लिए उतावली हो
841.12,5.639,रही थी ना और रुकावट था यह
844.04,5.359,बच्चा तो इसलिए उसने यह रास्ते से हटाने
846.759,5.401,का प्लान बना लिया तुम्हें याद है तुम्हें
849.399,4.68,याद है कैसे आठ आठ आंसू रो रही थी जब फुफो
852.16,5.52,ने कहा यह कहीं नहीं जा सकती और इल्जाम दे
854.079,6.841,दिया मुझ पर मुझ पे नहीं हम सब मैं ये
857.68,7.04,क्यों लूंगी मैं कैसे मंगी
860.92,6.599,य चोर के पास चोर रास्तों की कमी नहीं
864.72,6.2,होती और तुम तो खैर पहले से ही झूठ बोल
867.519,3.401,रही है आप
870.959,4.761,मुझे जान से मारने की कोशिश की हमजा तुम
873.639,5.56,मेरी बात के यकीन क्यों नहीं कर रहे बकवास
875.72,5.72,कर रही है ये मुझे क्या जरूरत है जरूरत है
879.199,4.56,अने तो जरूरत के बगर भी मेरी जिंदगी
881.44,5.44,जहन्नम की हु
883.759,5.961,है कैसी कैसी सजाए नहीं देती थी आप मुझे
886.88,6.639,इसका दिमाग लट जो मु में आ रहा बके चली जा
889.72,8.679,रही है आप जानती नहीं रही
893.519,4.88,हूं मेरी बात का यकीन करो
899.839,7.201,मैं दादी को बताती
902.12,4.92,हूं दादी को नहीं बुलाना मैं दादी को
907.399,4.911,बुलाऊंगा मेरी बात का यन करने वाली बात भी
910.079,5.301,तो करो
912.31,3.07,[संगीत]
916.48,8.32,ला मेरी मां है यार नहीं कर सकती मेरे साथ
920.72,4.08,ऐसा तुमहे समझ क्यों नहीं आ रही
927.46,11.02,[संगीत]
936.399,5.521,तुम्हारी पेंसिल के छोटे छोटे टुकड़ों को
938.48,5.96,संभाल कर रखू मनी मां तुम्हारे बच्चे के
941.92,6.08,साथ ऐसा कर सकती है
944.44,8.319,भला बच्चा क्या मेरा कुछ नहीं लगता
948.0,4.759,हमसा झूठ बोल रही औरत झूठ है य
954.36,6.32,औरत एक लज और नहीं बोलोी तुम एक लज और
958.04,5.56,नहीं बोलोी तुम
960.68,6.48,एक लफ और नहीं चलो य
963.6,3.56,से चलो यहां
968.52,8.879,[संगीत]
974.04,3.359,से आई
977.7,5.299,[संगीत]
985.519,5.361,सरी मुझे कभी पसंद नहीं करती थी
991.319,5.52,मेरी जान लेने की कोशिश
994.079,8.281,करेंगी यह मैंने नहीं सोचा
996.839,9.12,था ला तुम्हें कोई गलतफहमी हुई है
1002.36,9.52,नहीं कोई गलतफहमी नहीं
1005.959,10.921,हुई व मेरे साथ इससे भी ज्यादा बुरी
1011.88,5.0,थी पूरा पूरा दिन में इस पर खड़ा कर देती
1017.36,6.28,थी कभी रे कोने में मुंह करके खड़ा कर
1021.519,4.8,देती थी
1023.64,7.64,लो
1026.319,8.561,नहीं मुझे बोलना है ना बोलने दो मुझे
1031.28,5.399,बोलना है हमजा मुझे बोलना है तुम्हें नहीं
1034.88,5.039,पता तुम्हें पता है वो मेरे साथ क्या करती
1036.679,5.0,थी मुझे कहती थी कि बार-बार बोलो कि
1039.919,3.64,तुम्हारा नाम हाला नहीं है तुम्हारा नाम
1041.679,3.52,झूठी है और मैं बार-बार बोलती थी मेरा नाम
1043.559,4.441,हाला नहीं है मेरा नाम छूटी है मेरा नाम
1045.199,5.041,हाला नहीं है मेरा नाम छूटी है नहीं नहीं
1048.0,5.44,बहुत सु
1050.24,6.559,और क्या करती थी मुझे कहती थी कि कागज प
1053.44,6.68,100 दफ लिख स दफ लिख क्या ला फालतू है मैं
1056.799,5.401,लिखती रहती थी हला फलत है हला फल हला फलत
1060.12,3.559,है तुम्ह यकीन नहीं आ रहा ना तुम्ह यकीन
1062.2,7.719,नहीं आ रहा मेरे पास वो कागज पड़े मैं
1063.679,11.24,तुम्ह कागज चुप कर जाओ यार चुप बिलकुल
1069.919,9.201,चुप नहीं करूंगी चुप नहीं करना मुझे
1074.919,7.24,चु नहीं तुम समझ नहीं रहे हो तुम ल मैं
1079.12,6.0,झूठ बोल रही हूं मैं झूट नहीं बोल रही मैं
1082.159,6.121,झूठ नहीं बोल रही उन्होंने पूरी जिंदगी
1085.12,7.559,मेरे साथ यही किया है तुम्हारी मां इस
1088.28,4.399,दुनिया की सबसे ज्यादा जालिम और बरी औरत
1093.799,5.321,है अगर तुमने मेरी मां के बारे में दोबारा
1096.6,7.28,यह लज इस्तेमाल किया तो मुझसे बड़ कोई
1099.12,4.76,नहीं होगा समझ तुम
1110.96,9.65,[संगीत]
1115.84,7.319,खबरदार अगर ये बात किसी और के सामने की तो
1120.61,5.91,[संगीत]
1123.159,7.361,खबरदार आज के बाद समझाऊ
1126.52,4.0,निला बस
1136.11,45.58,[संगीत]
1196.799,3.681,अस्सलाम वालेकुम
1199.2,5.0,अस्सलाम
1200.48,6.199,वालेकुम क्या बात है समीना आप आप कुछ
1204.2,6.479,परेशान सी लग रही
1206.679,5.841,है आपको ऐसे बगैर कहे कैसे पता चल जाता कि
1210.679,4.88,मैं परेशान
1212.52,6.08,हूं ल इस बात का जवाब हम किसी और वक्त के
1215.559,6.161,लिए छोड़ देते हैं अभी आप बताए मसला क्या
1218.6,4.559,है मसला यह है कि अबू डॉक्टर के पास उनकी
1221.72,3.48,बहुत इंपोर्टेंट रिपोर्ट जो डॉक्टर को
1223.159,3.561,दिखानी वो मेरे पास है और मेरी इतनी
1225.2,4.0,पोर्टेंट क्लास है अगर मेरा उसे मिस कर
1226.72,6.28,दिया तो मैं और मैं अभ क तो मैं टाइम पे
1229.2,6.44,नहीं पहुंच पाऊंगी समीन आप आप एक काम
1233.0,3.64,कीजिए आप आप जाकर क्लास लीजिए ये रिपोर्ट
1235.64,5.64,मुझे
1236.64,6.48,दे आर यू शर यस यस गिव इट टू मी मैं मैं
1241.28,3.639,पहुंचा दूंगा कोई ऐसी मसले की बात नहीं है
1243.12,6.36,थैंक यू सो मच थैंक यू सो मच
1244.919,4.561,रम थैंक यू सो मच
1252.29,3.1,[संगीत]
1264.919,5.76,अगर तुमने मेरी मां के बारे में दोबारा यह
1267.039,7.12,लज इस्तेमाल किया तो मुझसे कोई नहीं हो
1270.679,3.48,समझ तुम
1276.11,12.749,[संगीत]
1292.09,7.07,[संगीत]
1308.89,4.049,[संगीत]
1316.86,5.08,[संगीत]
1323.48,9.4,ओह इनसे मिलो यह है समीन की ताय जान बड़ी
1328.12,4.76,लाडली है जमीन इनकी जान छिड़क है जमीन
1335.44,4.04,पर सलाम
1337.73,6.35,[संगीत]
1339.48,11.92,वालेकुम तेरी जात में ही छुपी मेरी ही
1344.08,7.32,कहानी है जिक्र तेरा याद रहे आखों
1353.279,6.0,में बस
1355.48,7.319,बस बहुत शुक्रिया बेटा खामखा जहमत की
1359.279,7.441,तुमने आओ ना अंदर आओ नहीं नहीं मैं मैं
1362.799,6.001,जाऊंगा मुझे वापस पहुंचना है वो बस जमीन
1366.72,4.6,परेशान हो रही थी
1368.8,5.96,[संगीत]
1371.32,6.4,तो सोफिया बहुत नाराज हो
1374.76,6.48,गई एक कप चाय पीने में कितना टाइम लग
1377.72,7.16,जाएगा आप उनसे मजरत कर लीजिएगा कल तो मैं
1381.24,3.64,आ ही रहा हूं ना तो फिर कल
1385.01,4.849,[संगीत]
1401.559,7.48,सही अभी तुम्हारा ख्याल आया और तुम नजर आ
1405.799,4.921,गई मुझे क्यों आए हो
1409.039,3.801,क्या
1410.72,5.199,चाहते
1412.84,9.16,इतने मुख्तसर सवाल का इतना मुख्तसर जवाब
1415.919,6.081,नहीं होता कहो तो मैं वहां आ करर बताऊ
1433.42,5.139,[संगीत]
1440.73,3.789,[संगीत]
1445.799,7.041,कौन था किससे बातें कर रही थी कौन गया अभी
1449.4,5.36,मुझे नहीं पता तुम्हे नहीं पता कैसे नहीं
1452.84,5.079,पता मैंने खुद देखा तुम उससे बातें कर रही
1454.76,7.2,थी साफ साफ बताओ कौन था कौन था वरना मैं
1457.919,6.12,बुलाती हूं सबको बल्कि हमजा आप भी हद करते
1461.96,5.079,हैं जली उसे ऐसे कैसे जाने दिया क्या
1464.039,6.131,सोचता होगा वो उसे वापस पहुंचना था मेरी
1467.039,24.8,वजह से पह भी नहीं अच्छा
1470.17,21.669,[संगीत]
1493.32,7.28,लगा ऐसे आंखें निकाल निकाल के क्या देख
1496.32,7.0,रही हो मेरी जगह कोई भी होता ना तो यही
1500.6,5.799,सोचता तुम्हारा पिछला रिकॉर्ड भी तो बहुत
1503.32,4.0,शानदार है ना माशाल्लाह से याद है वो
1506.399,4.201,हशमतुल्लाह
1507.32,7.76,घर तक आ गया था पीछा करते
1510.6,6.319,हुए बड़ी अकड़ दिखा रही हो
1515.08,6.319,तुम
1516.919,6.64,वैसे मर्द का हाथ बहुत भारी होता है हमजा
1521.399,4.691,को चाहिए था कि तुम्हारे मुंह पर रख के
1523.559,5.12,थप्पड़ मारता
1526.09,4.99,[संगीत]
1528.679,5.88,मां की शान में गुस्ताखी करने वाले की तो
1531.08,8.04,चमड़ी उधेड़ देनी चाहिए तुमने भी तो हद कर
1534.559,6.581,दी ना हिजामा की बछड़ी कर दी मुझ पर वो
1539.12,4.64,इल्जाम नहीं था
1541.14,6.18,[संगीत]
1543.76,8.159,आवाज तो मैंने भी सोच लिया है कि यह गेम
1547.32,8.56,अब एक नए तरीके से खेली जाएगी ऐसे है ना
1551.919,3.961,तो फिर ऐसे ही से
1558.36,8.52,जो जन्नत तुम बनाकर बैठी हुई हो ना उसे
1562.159,4.721,जहन्नम में ना बदल दिया तो मेरा भी नाम
1577.74,17.369,[संगीत]
1596.84,4.559,इन्होने दी थी मुझे दवा इन्होने दी थी
1599.159,4.88,कैसी कैसी सजाए नहीं देती थी आप मुझे इसका
1601.399,7.841,दिमाग लट जो मुह में आ रहा है बके चली जा
1604.039,5.201,रही है आप जाती में मक नहीं रही हूं
1610.95,23.729,[संगीत]
1632.6,5.52,तुम्हारी पेंसिल के छोटे छोटे टुकड़ों को
1634.679,5.921,संभाल कर रखू नी मां तुम्हारे बच्चे के
1638.12,7.16,साथ ऐसा कर सकती है
1640.6,13.46,भला बच्चा क्या मेरा कुछ नहीं लगता
1645.28,8.78,[संगीत]
1656.31,16.69,[संगीत]
1677.88,9.84,को कोई तो हो मेरा अपना कोई तो सहारा हो
1682.96,10.319,गम मेरे ठहर तो जाए कोई किनारा
1687.72,12.64,हो ठेस ऐसी दिल पे लगी क्या गुनाह हमारा
1693.279,12.081,था मांगते हैं ये खुदा से प्यार ना दोबारा
1700.36,12.24,हो प्यार ना दोबारा
1705.36,12.24,हो तकदीर जब से से तुझसे जुड़ी है जामे
1712.6,11.439,मोहब्बत जहे आशिकी है पूछो ना पूछो ना
1717.6,8.26,पूछो ना हम सताए हुए हैं सताए हुए हैं
1724.039,5.641,सताए हुए
1725.86,3.82,[संगीत]
1730.12,12.2,हैं ये इश्क तुम ना करना ये रोग ही लगाए
1736.279,12.081,दफन खुद करे फिर शोग भी मनाए ये इश्क तुम
1742.32,10.239,ना करना ये रोग ही लगाए दफन खुद करे है
1748.36,6.6,फिर सौग भी मनाए फिर सौग
1752.559,10.321,भी
1754.96,7.92,मनाए फिर आस को बुझा के ये आग भी लगाए
1772.65,7.619,[संगीत]
1784.12,3.16,[संगीत]
1792.08,7.719,हमजा हमजा जरा बात
1796.08,6.959,सुन जी दादी ये जरा हाला को डॉक्टर के पास
1799.799,6.48,ले जा पता नहीं कोई बल बल अड़ गया है वरना
1803.039,7.441,मेरे तेल में तो जादू का असर होता है नहीं
1806.279,8.361,दादी मैं ठीक हूं य य ठीक ऐसे होते हैं
1810.48,5.079,भला हमजा लेकर जा इसे दादी मुझे इसके साथ
1814.64,4.68,नहीं
1815.559,10.201,जाना क्यों तुम दोनों लड़े हुए हो क्या
1819.32,9.959,आपस में वाकई नहीं दादी ऐसे ही नहीं
1825.76,7.759,दादी लड़ने के लिए बराबरी
1829.279,6.681,शर्त यहां तो एक फरीक बहुत ताकतवर
1833.519,6.921,हो हावी हो
1835.96,6.68,गरे कौन फरीक कौन ताकतवर कौन सी जंग छिड़
1840.44,6.44,गई यहां पर मुझे तो कुछ समझ में नहीं आ
1842.64,6.639,रहा भाई नहीं दादी ऐसे ही कर है अच्छा बस
1846.88,4.639,छोड़ ना इन सारी बातों को या जाके डॉक्टर
1849.279,6.36,प दिखाना
1851.519,6.76,इसे शुक्र है फो आपकी हकीमी तो खत्म हुई
1855.639,5.4,तुम मुझे ले जाना डॉक्टर के पास आखिर
1858.279,6.601,बच्ची कब तक इतना दर्द सहेगी
1861.039,7.561,हां वैसे ठीक कहते हैं स्याने असल से
1864.88,7.639,ज्यादा सूद प्यारा होता है अब मुझे पता
1868.6,9.0,चला आपको हमजा इतना प्यारा क्यों
1872.519,8.16,है हा हा ठीक है लो मैं जरा वजू करू हूं
1877.6,3.079,नज का वक्त निकल
1883.44,5.239,जाएगा
1885.84,6.4,ला माफी मांगो मुझसे
1888.679,6.48,आई से से सॉरी नहीं नहीं रहने दो रहने दो
1892.24,5.679,हमजा अब हम जबरदस्ती किसी के दिल में
1895.159,4.64,एहतराम तो नहीं पैदा कर सकते ना ला तुमने
1897.919,3.681,सुना नहीं मैं क्या कह रहा हूं माफी मांगू
1899.799,4.72,नहीं मांगूंगी
1901.6,5.64,माफी नहीं कर सकते जबरदस्ती मेरे
1904.519,6.16,साथ पहली बार आवाज ऊंची करके मेरी जुबान
1907.24,5.6,बंद करवा दी थी दूसरी बार करोगे तो
1910.679,5.96,तुम्हारी पसंद के जुमले भी बोलने लग
1912.84,6.4,जाऊंगी लेकिन अपनी बात प कायन रहूंगी
1916.639,6.241,इन्होंने ही दी थी मुझे
1919.24,5.72,दवाया तुमसे मुझे यह उम्मीद नहीं थी पहले
1922.88,4.32,तुम दवाइयां खाती रही हो कि मेरा बच्चा
1924.96,5.64,गिर जाए और आप इल्जाम लगा रही हो मेरी मां
1927.2,3.4,पे शर्म आ चाहिए
1931.48,5.319,तुम्हे आप लोग प्लीज थोड़ा आहिस्ता
1934.48,5.28,बोलेंगे आप लोग की तो लड़ाइया ही नहीं
1936.799,5.441,खत्म होती बाहर सारी आवाज जा रही है खुरम
1939.76,5.48,क्या सोचेगा मेरा उससे रिश्ता होने जा रहा
1942.24,3.0,है
1954.76,6.799,दादी आप अगर बाहर आ जाए तो उसकी सलाम दुआ
1957.679,8.0,हो जाती आपके साथ अच्छा हो जाएगा प्लीज
1961.559,7.371,हां आती हूं जरा नमाज पढ़ लू फिर आ जी
1965.679,7.41,थैंक यू
1968.93,4.159,[संगीत]
1985.4,4.959,[संगीत]
1990.44,5.239,अब हम जबरदस्ती किसी के दिल में एतराम तो
1993.159,5.4,नहीं पैदा कर सकते ना ला तुमने सुना नहीं
1995.679,2.88,मैं क्या कह रहा माफी
2000.36,5.919,मांग तुमसे मुझे ये उम्मीद नहीं थी पहले
2004.0,5.399,तुम दवाइया खाती रही हो कि मेरा बच्चा गिर
2006.279,5.36,जाए और अब इजाम लगा मेरी मां पे शर्म आनी
2009.399,2.24,चाहिए
2020.279,4.24,तुम्हे मुझे नीचे जाने दे मेरा दिल डूब
2023.0,5.0,रहा है मैं नहीं बै डूबने वाली कोई बात
2024.519,6.4,नहीं आप लेटे नीचे जाना है मुझे हमजा लेटे
2028.0,6.12,ना आपको दादी बुला रही है
2030.919,4.961,नीचे और मेरा अंदाजा ठीक था ना वही मिठाई
2034.12,5.439,वाला लड़का
2035.88,6.32,है अब तो जाने नीचे वो बुला रही है वो
2039.559,2.641,बहुत नाराज हो
2045.48,13.09,जाएंगी भाई आपको भी बुलाया है तुम चलो
2052.94,5.63,[संगीत]
2064.25,3.179,[संगीत]
2075.8,9.44,ओ इनसे मिलो यह है जमीन की ताई जान बड़ी
2080.48,4.76,लाडली है जमीन इनकी जान छड़ती है जमीन
2087.5,8.02,[संगीत]
2091.24,4.28,पर सलाम वालेक
2096.04,7.059,[संगीत]
2105.16,5.56,क्या हो गया शाहजन आप आपके जवाब का मुंतज
