Start Time (s),Duration (s),Text
260.28,4.66,बीच इन मां बेटे ने सब कुछ अपने बीच तय कर
263.56,2.919,लिया
264.94,5.539,[संगीत]
266.479,4.0,है ने
270.88,5.76,पर मुझे पता ही नहीं
273.6,5.92,चला कितनी बेवकूफ हूं
276.64,6.35,[संगीत]
279.52,7.059,मैं इन मां
282.99,3.589,[संगीत]
286.759,8.44,बेटे तुम अभी तक मुझे जान नहीं सकी हो
290.43,7.65,[संगीत]
295.199,5.461,ला मैं तुम्हें ऐसा इंसान लगता हूं जो एक
298.08,6.92,मां को अपने बेटे से अलग करे
300.66,7.74,[संगीत]
305.0,6.52,हला तुम्ह अपना फैसला सुना चुकी है अब जो
308.4,4.27,भी बात होगी मुझसे सेकंड
311.52,3.239,प्लीज
312.67,6.77,[संगीत]
314.759,7.401,प् मेरी तरफ देखो मेरी तरफ
319.44,5.319,[संगीत]
322.16,3.96,देखो कौन सी सिचुएशन में मैंने तुम्हारा
324.759,4.0,साथ नहीं
326.12,4.68,दिया कब मैंने तुम्हारी साइड नहीं ली कब
328.759,6.521,तुमसे कोई ऐसी
330.8,7.72,की कभी तुम्हारे साथ कोई ज्यादती की है
335.28,5.7,या सब देखते हुए सब सुनते हुए सब जानते
338.52,4.28,हुए उसके बावजूद भी यार
340.98,5.059,[संगीत]
342.8,6.0,क्या क्या सुनते हुए क्या जानते
346.039,4.041,हुए तुमने वह देखा जो तुम्हें तुम्हारी
348.8,4.76,मां ने
350.08,7.399,दिखाया तुमने वो सुना जो उन्होने तुम्ह
353.56,7.32,सुनाया जताना क्या चाहते हो तुम तुम्हारी
357.479,5.921,मा बात मत करो
360.88,6.28,अपनी और मेरी बात करो उन्होंने मेरे और
363.4,3.76,तुम्हारे बीच कुछ रहने ही कहां दिया
367.28,7.96,हमजा ीन लेगी मुझसे मेरा बच्चा
371.24,7.72,वो कुछ भी कर सकती है तुम्हें
375.24,4.399,गलत तुम कोई गलतफहमी हो र कोई गलतफहमी
378.96,3.17,नहीं
379.639,4.721,है ीन लेगी मेरा
382.13,5.31,[संगीत]
384.36,4.2,बच्चा और फिर और फिर चाहे कूड़े के ढेर
387.44,4.759,में डाल
388.56,7.84,दे वो जो चाहती है वो करती
392.199,7.761,है मैं अभी जिंदा हूं आला मेरे होते हुए
396.4,7.12,दुनिया की कोई भी ताकत तुम्हारा बच्चा
399.96,7.44,तुमसे छीन नहीं सकती वो छीन
403.52,7.64,लेगी मुझसे मेरी हर पसंदीदा चीज लेने
407.4,6.84,की इतनी लंबी फरिश्ते क्या
411.16,4.76,बताऊं स्कूल छुड़वा दिया मेरे कपड़े बांट
414.24,3.959,दिए मेरे खिलौने दे
415.92,5.92,[संगीत]
418.199,6.601,दिए स देती थी
421.84,5.32,डड पूरी पूरी रात को उने में खड़ा कर देती
424.8,6.16,थी और खुद जाके सो जाती
427.16,8.0,थी याद ही होता था कि मैं खड़ी हूं दो से
430.96,9.04,तीन तीन से चार चार से सारे चर हो जाते
435.16,6.08,थे ओ गड य त क्या कह रही हो आला सच कह रही
440.0,4.44,हूं कसम
441.24,6.76,से कहती थी कि मैं फालतू का
444.44,7.92,मालूम बताया था ना तुम्हें 100 दफा लिखने
448.0,7.36,को कहा था कि हाला फालतू है हाला झूठी
452.36,6.64,है संभाल के रखा है मैंने वो
455.36,6.92,काग याद है दिखाना चाह रही थी तुम्हें
459.0,7.12,दिखा सकती हूं ऐसे क्यों देख रहे हो यकीन
462.28,7.12,नहीं आ रहा ना आ भी नहीं
466.12,9.12,सकता तुमने अपनी मां के साथ गुजारा नहीं
469.4,5.84,किया आला ने किया है मैंने किया
475.56,5.759,है और
477.879,6.121,ये ये कोई मेरा पसंदीदा खिलौना नहीं है
481.319,6.761,स्कूल नहीं है कपड़े नहीं है मेरा बच्चा
484.0,4.08,है नहीं चने दूंगी
488.159,5.521,मैं ड मुझे अपने साथ ले मुझ नहीं ना इ लोग
491.599,2.081,के
498.68,6.83,साथ मेरे साथ ना जाने की क्या सिर्फ यही
502.72,4.68,वजला ये वजह कम है क्या
505.51,4.809,[संगीत]
507.4,8.559,हमजा और क्या वजह
510.319,11.041,ये इश्क तुम ना करना ये रोग ही लगाए दफन
515.959,8.481,खुद करे है फिर सौग भी मनाए ये इश्क तुम
521.36,8.96,ना करना ये रोग ही
524.44,7.16,लगाए दफन खुद करे है फिर शौग भी मनाए फिर
530.32,4.12,शौग
531.6,8.64,भी
534.44,7.519,मनाए आशिकों के दिल में ये आस भी लगा था
540.24,5.44,भी दो ऐसा क्या
541.959,6.241,सरप्राइज अम्मी आपको पता है क्या हुआ है
545.68,6.12,मेरी यूनिवर्सिटी में टॉप पोजीशन आई है
548.2,7.92,मैंने खुद को शिकस्त दे दी सब ठीक हो गया
551.8,8.64,आखिर समी जली सहमत समी जली सहमत ही
556.12,8.64,है क्या हां आपको नहीं ना यकीन आ रहा मुझे
560.44,6.24,भी नहीं आ रहा था मगर यह सच है थैंक यू
564.76,5.48,अल्लाह ताला थैंक यू सो सो
566.68,5.64,मच सोफिया क्या हो गया
570.24,5.56,बच्ची अपनी कामयाबी का बता रही है ऐसे
572.32,5.519,क्या देख रही हो तुम क्या हुआ अमी तुम ठीक
575.8,7.039,तो हो आर य
577.839,5.0,ओके रूमी की मंगनी हो रही
584.48,12.32,है रूमी की मंगनी हो रही है रूमी की मंगनी
591.279,8.281,अपनी रूमी की र भाई शाजान आपने खबर नहीं
596.8,7.08,हो दी
599.56,9.0,नहीं लगने दिया इतनी खामोशी से छुप छुपा
603.88,8.48,के अचानक नहीं
608.56,9.08,अचानक अचानक थोड़ी होती है य बातें अच्छा
612.36,7.599,तो तो क्या हुआमी भनक भी नहीं लगने दी वो
617.64,4.72,तो अभी भी नहीं बता रही थी र भाई के मुह
619.959,2.401,से निकल
622.8,6.8,गया ओहो अम्मी क्या कर रही हो क्यों रो
626.6,4.72,रही हो आप ना रो
629.6,5.32,भरोसा करती थी मैं उन
631.32,6.48,पर खाया पिया तक उन्हें बताती थी और
634.92,6.52,उन्होने मुझे खबर भी नहीं होने दी
637.8,6.8,सफिया तुम शाजान भाभी के इस रवैए पर पहले
641.44,7.92,भी रो चुकी हो अब क्या तो तुम्हें समझ
644.6,8.16,जाना चाहिए था सबकी औलाद ठिकाने लग गई रईस
649.36,7.24,की नफीस की रूमी से इतनी छोटी है क्या
652.76,3.84,मतलब है इस बात का अमी
660.839,5.56,देखि अमी मेरी बात
662.44,7.36,समझे हर शख्स का अलग आसमान होता है हर
666.399,8.481,शख्स की उड़ान की हद होती है और रूमी की
669.8,9.8,यही हद थी ना और ताई जान यह बात जानती है
674.88,7.16,इसलिए जबकि मैं मेरा आसमान सातव आसमान से
679.6,2.44,भी ऊपर
682.08,4.439,[संगीत]
683.72,5.08,है अब मैं आपको कैसे समझाऊ बजाय इसके कि
686.519,5.241,आप मेरी इतनी बड़ी खुशी में खुश हो आप आप
688.8,6.68,रो रही हां तुम इम्तिहान में कामयाब हो गई
691.76,5.24,खुश है अब आगे क्या करना है अभी ही तो कुछ
695.48,3.24,करने का वक्त आया
697.0,4.72,[संगीत]
698.72,4.23,है मैं हायर स्टडीज के लिए मुल्क से बाहर
701.72,6.88,जाऊंगी
702.95,5.65,[संगीत]
710.92,5.599,[संगीत]
718.75,3.1,[संगीत]
721.959,5.841,तुम मुझे क्या छोड़ोगे
724.88,5.24,हमसा उससे पहले मैं तुम
727.8,5.76,छोड़ और
730.12,5.6,य यह कोई मेरा पसंदीदा खिलौना नहीं है
733.56,5.03,स्कूल नहीं है कपड़े नहीं है मेरा बच्चा
735.72,13.38,है
738.59,10.51,[संगीत]
750.0,7.76,तुमने वो देखा जो तुम्हें तुम्हारी मां ने
753.04,4.72,दिखाया तुमने वो सुना जो उन्होने तुम्ह
758.53,6.26,[संगीत]
764.88,7.8,सुनाया पागल हो गया नजर नहीं आ रहा तेरे
767.399,5.281,को क्या कर रहा है अभी एक्सीडेंट हो जाता
774.68,19.93,[संगीत]
798.39,4.81,[संगीत]
806.97,16.03,[संगीत]
826.53,4.539,[संगीत]
831.839,5.161,ओ वाओ मेरी किस्मत इसे कहते हैं दो दिनों
835.8,5.0,का एक साथ
837.0,7.04,धड़कना मैं भी तुम्ह याद कर
840.8,5.399,विकास वसे फोन करती तो नहीं हो यह मौका
844.04,7.0,कैसे मिल गया कहां है वो तुम्हारी जलाद
846.199,9.481,अमा अम्मा बिजी है कहीं कहीं और है ओ जबी
851.04,6.32,तो वकास मुझे हां बोलो मैं इधर हीका तुम
855.68,4.43,थोड़ी देर में कॉल करती हूं कॉल मत करना
857.36,29.24,कोई आ रहा है हेलो
860.11,29.33,[संगीत]
886.6,6.799,ऐसा क्यों कहा हमजा ने
889.44,6.7,क्या यही कि मेरे साथ ना जाने की क्या
893.399,7.89,सिर्फ यही एक वजह
896.14,5.149,[संगीत]
903.24,5.12,क्यों
903.59,10.57,[संगीत]
908.36,10.159,बोला नहीं नहीं व वह ऐसा सोच भी नहीं
914.16,7.119,सकता तबार करता है मुझ पर जानता है
918.519,3.191,मुझे इतना जानता है जितना मैं भी नहीं खुद
921.279,3.541,को
921.71,3.11,[संगीत]
925.68,6.599,जानती नहीं
927.959,8.32,हाला इतना सादा जुमला नहीं था
932.279,8.081,उसका उसकी आंखें नहीं देखी थी उसका
936.279,6.721,लहजा एक अलग ही अंदाज था उसका मैंने इस
940.36,5.599,तरह से हमजा को पहले कभी नहीं
943.0,7.12,देखा चुप कर जाओ
945.959,4.161,मरियम मत मुझे बद दिल करो
951.12,8.36,उससे मत बह काओ मुझे मैं पहले ही बहुत
954.16,5.32,परेशान हूं या मगर हाला में चुप करो
962.72,23.66,जाओ चली जाओ
964.96,21.42,[संगीत]
987.6,8.239,मरीम हम हम भी तो गया पढ़ने वो लड़का है
992.24,5.8,जा सकता है अम्मी प्लीज अब आप ये ना बोले
995.839,3.68,कि लड़का है तो जा सकता है बाहर पढ़ने के
998.04,3.239,लिए सिर्फ काबिलियत की जरूरत होती है और
999.519,4.481,वो मेरे में हमद से ज्यादा है कि
1001.279,5.401,नहीं काबिलियत किसी काम की नहीं अगर मौका
1004.0,4.399,ही ना मिले तुम्हारी अम्मी बिल्कुल ठीक
1006.68,6.24,कहती है
1008.399,5.92,समी बेटा मैं तो रक्षे का किराया बमुश्किल
1012.92,4.32,दे पाता
1014.319,6.52,हूं हवाई जहाज का
1017.24,3.599,टिकट कैसे
1021.48,6.24,अपने बाप को माफ कर दो
1024.72,4.8,बेटा मैं तुम्हारी काबिलियत के मुताबिक म
1027.72,4.28,वाके फराम नहीं कर
1029.52,6.2,सका सॉरी
1032.0,5.679,अब आप ऐसे क्यों कह रहे हैं मैंने कभी
1035.72,5.479,गिला किया
1037.679,6.321,है ऐसे तो ना कहे
1041.199,6.72,प्लीज
1044.0,6.679,नहीं नहीं बेटा मैं मैं खुद से गुस्सा हो
1047.919,5.081,रहा हूं
1050.679,6.521,मेरे पास वसाय होने चाहिए
1053.0,7.44,हैं कि मैं अपनी इ लती बेटी की हिशा पूरी
1057.2,6.12,कर सकू जो कि हकदार भी
1060.44,4.52,है लेकिन मैं क्या
1063.32,4.88,[संगीत]
1064.96,5.56,करूं कुछ कर नहीं सकता क्योंकि मेरे पास
1068.2,6.08,है ही कुछ
1070.52,3.76,नहीं आपके पास है
1076.6,9.4,अब्बू आप कर सकते हैं अगर आप करना चाहे तो
1083.0,5.799,क्या क्या क्या है मेरे पास
1086.0,6.84,समी मेरे बच्चे तुम जो कहोगी मैं करने के
1088.799,4.041,लिए तैयार हूं आखिर मुझे बताओ क्या करूं
1093.799,5.921,मैं
1095.799,3.921,सोफिया मेरी बात सुनो तुम
1100.039,7.12,लोग सोफिया सोफिया
1103.64,7.12,मैं मैं अपने बेटे हमजा के लिए तुम्हारी
1107.159,3.601,बेटी समीन का हाथ मांगती हूं
1111.63,3.49,[संगीत]
1112.88,5.6,हाला चली जाएगी हमेशा हमेशा के लिए उसका
1115.12,5.2,बाप उसे लंडन ले जा रहा है अग कसम से अगर
1118.48,3.76,यकीन नहीं आ रहा ना तो नीचे जाकर देख लो
1120.32,5.4,नवीज बैठा है इस वक्त रईस के पास वो
1122.24,7.48,हालाकि डॉक्यूमेंट लेने के लिए आया है हाल
1125.72,6.29,जा रही है हमजा की जिंदगी से हमेशा हमेशा
1129.72,13.729,के लिए
1132.01,11.439,[संगीत]
1150.29,19.99,[संगीत]
1164.6,7.959,क्या क्या कहा आपने आप जरा दोबारा कहिए
1170.28,4.16,मुझे मालूम है तुम पर भी शादी है मर्ग की
1172.559,5.081,कैफियत तारी हो गई है मेरी
1174.44,7.16,तरह इतनी मन्न तों से तो हम इन अल्फाज तक
1177.64,7.72,पहुंचे हैं इसलिए ना चलो मैं ना अपनी
1181.6,6.559,दरख्वास्त फिर से दोहरा हूं मैं तुम्हारी
1185.36,5.06,बेटी समीन का हाथ अपने बेटे हमजा के लिए
1188.159,6.07,मांगती
1190.42,3.809,[संगीत]
1195.039,5.601,हूं
1196.64,4.0,आप चली जाए यहां से
1202.72,9.36,चली जाए यहां से सिया जा यहां से
1206.52,7.399,सोफिया क्या सोफिया हा क्या सोफिया आपकी
1212.08,4.2,जुर्रत कैसे हुई मेरी बेटी का रिश्ता
1213.919,2.361,मांगने
1216.559,6.281,की सोफिया आराम से क्या आराम से आपने सुना
1220.799,5.161,नहीं इन्होने क्या कहा मैं क्यों दू अपनी
1222.84,6.4,बेटी एक शादीशुदा बच्चे के बाप
1225.96,6.68,को पर हालात जा रही है
1229.24,7.76,हमजा छोड़ देगा उसे हमजा छोड़े या वो खुद
1232.64,6.32,जाए आपका बेटा एक बच्चे का बाप है मेरी
1237.0,3.08,बच्ची में कौन से ऐब है कि उसे कवारा
1238.96,4.76,रिश्ता नहीं मिल
1240.08,5.64,सकता चली जाए यहां से दोबारा गलती भी मत
1243.72,5.36,कीजिएगा मेरी बच्ची के बारे में सोचने का
1245.72,3.36,और अगर ख्याल आए तो याद
1249.12,5.76,रखिएगा जमीन देखो देखो तुम्हारी मां क्या
1252.12,5.0,कह रही है इसे बताओ ना समीन
1254.88,5.0,क्योंकि बेटियों के दिल के हाल माओ से
1257.12,4.84,बेहतर कोई नहीं समझ सकता समीन इसे बताओ
1259.88,4.0,इसे बताओ ना तुम हमेशा से हमजा को पसंद
1261.96,4.28,करती हो सोफिया तुम्ह तो मालूम है ना यह
1263.88,5.4,सब कुछ तुम कुछ बोलती क्यों नहीं हो समीन
1266.24,5.08,नहीं ताई जान मैं एक बच्चे के बाप को और
1269.28,6.04,एक मासूम लड़की के शौहर को पसंद नहीं कर
1271.32,6.839,सकती और अम्मी बिल्कुल ठीक कह रही है आप
1275.32,5.16,कम से कम इस मकसद से दोबारा यहां ना आइएगा
1278.159,5.961,किसी भी मकसद से अ यहां आने की जरूरत नहीं
1280.48,4.84,है चली आप इनसे क इन से किसी की भी शक्ल
1284.12,7.2,नहीं देखना
1285.32,8.8,चाहती भाभी प्लीज समन समीन मैंने तो हमेशा
1291.32,6.64,से तुम्हें ही अपने भ के तौर प देखा
1294.12,7.4,है मैं तुमसे बहुत मोहब्बत करती हूं एक एक
1297.96,6.88,पढ़ी लिखी सुलझी हुई बावक लड़की आप मुझसे
1301.52,7.08,मोहब्बत नहीं करती ताई जान यह आपकी तसत
1304.84,4.52,पसंद फितरत है ना पसंदीदा लड़की आपकी बहू
1308.6,3.959,बन
1309.36,5.24,गई और जिसे आप बहू बनाना चाहती थी वह आपके
1312.559,7.681,हाथ से निकल
1314.6,8.92,गई सच पूछे तो आपकी सुबकी हुई है
1320.24,6.919,आप हाला को हराना चाहती है अपने दिल को
1323.52,6.24,खुश करना चाहती है समन आपके लिए कुछ नहीं
1327.159,2.601,है सो सो
1330.919,4.76,प्लीज प्लीज साई जान
1351.71,3.069,[संगीत]
1355.72,3.959,हम
1356.679,3.0,सब
1361.36,6.4,तो अंदर आ सकता
1364.279,5.601,हूं किसी के दिल की मिलकियत से बेदखल कर
1367.76,2.12,दी
1370.24,8.48,गई अगर पूरी दुनिया भी मिल
1373.279,13.041,जाएगा त क्या हास री जात में ही छुपी मेरी
1378.72,7.6,ही कहानी है जिक्र तेरा याद रहे रात आंखों
1387.84,6.16,में नहीं ताई जान मैं एक बच्चे के बाप को
1392.0,4.12,और एक मासूम लड़की के शौहर को पसंद नहीं
1394.0,2.12,कर
1396.159,6.561,सकती ना पसंदीदा लड़की आपकी बहू बन
1399.52,4.2,गई और जिसे आप बहू बनाना चाहती थी वो आपके
1402.72,2.839,हाथ से निकल
1403.72,6.72,[संगीत]
1405.559,4.881,गई अम्मी अम्मी
1412.6,6.439,मैंने नहीं करनी रमी से आपने आपने रिश्ता
1416.039,6.64,करने से पहले मुझसे पूछा तक
1419.039,9.64,नहीं आप उनको अभी जाक इनकार करें मुझसे
1422.679,6.0,मोहबत नहीं करती ताई जान य आपकी तलत
1429.21,5.19,[संगीत]
1431.48,4.6,है क्या कह रही हो तुम जरा फिर से बताओ
1434.4,6.24,मैं कह रही हूं कि मैं उससे मंगनी नहीं
1436.08,4.56,करूंगी और मैं आपको न मौके पर मना कर करके
1441.08,6.92,दिखाऊंगी जान से ना मार दूंगी मैं तुम्हे
1443.919,9.12,जान तुम्ह जान में ले ू बताओ इस मुंडे से
1448.0,8.84,किससे कर उस मुंडे से शादी करा बताओ किससे
1453.039,3.801,शदी करो तुम
1457.799,7.561,मुझे क्या हुआ क्यों मार रही हो इसे कहां
1461.76,5.56,दबा रही हो उसका खुदा की कसम हाथ तोड़
1465.36,5.559,दूंगा तुम्हारे आइंदा इस तरह की हरकत की
1467.32,6.04,तो मैं तो हूं ही डायन लेकिन इसने जो कुछ
1470.919,5.0,कहा है अगर आपको पता लगे ना तो आप इसका
1473.36,5.319,गला दबा देंगे ऐसा क्या कह दिया इसने ये
1475.919,5.921,कह रही है कि यह व अंगली नहीं करेगी ये
1478.679,6.401,धमका रही है मुझे यानी मुझे कह रही है कि
1481.84,6.6,सबके सामने इंकार कर देगी अरे हम कौन लोग
1485.08,5.8,हैं ये ये औलाद हमने इस दिन के लिए पैदा
1488.44,6.32,की थी कि ये बड़े होकर हमें हमें हमारे
1490.88,8.039,मुंह को आए हमें आईना दिखाए इस दिन के
1494.76,6.76,लिए बेटा है तो वो अड़ा हुआ है और बेटी है
1498.919,5.441,तो वो धमका रही
1501.52,6.2,है तुमने ऐसा कुछ कहा है
1504.36,7.16,रू तुम गलतफहमी हो रही है उसने कुछ नहीं
1507.72,7.76,कहा जैसा तुम कहोगी वो वैसा ही करेगी वो
1511.52,5.32,क्यों इंकार करेगी चलो बस बस मेरा बच्चा
1515.48,5.319,बस
1516.84,9.92,बस ऐसे थोड़ी करते हैं
1520.799,5.961,यार जा क जाओ
1530.24,10.56,[संगीत]
1537.039,7.82,येय लो पियो
1540.8,4.059,[संगीत]
1548.11,3.54,[संगीत]
1555.96,3.159,[संगीत]
1577.919,7.611,आ रहा हूं भाई कौन
1580.76,8.089,है सबर तो करो यार
1585.53,3.319,[संगीत]
1591.6,3.92,हम
1592.52,3.0,से
1597.399,3.841,तु अंदर आ सकता
1602.14,3.259,[संगीत]
1606.399,3.361,हूं थैंक
1611.279,4.481,यू पानी मिलेगा प्लीज
1617.49,3.529,[संगीत]
1629.84,3.319,थैंक यू
1638.91,3.699,[संगीत]
1647.33,3.289,[संगीत]
1661.87,7.57,[संगीत]
1664.399,12.321,पूछो ना पूछो ना पूछो ना हम सताए हुए हैं
1669.44,7.28,सताए हुए हैं सताए हुए हैं
1677.56,7.44,[प्रशंसा]
1679.2,10.76,ये इश्क तुम ना करना ये रोग ही लगाए दफन
1685.0,4.96,खुद करे है फ भी
1694.039,5.88,मनाए डड ने डॉक्युमेंट्स मांगे और ताया
1696.76,7.039,जान ने दे दिया ताई जान ने
1699.919,7.161,दिया क्या हमजा वहा मौजूद
1703.799,6.72,था उसने कुछ नहीं कहा इसका क्या मतलब है
1707.08,5.88,मरियम डैड ने ज्यादा बात नहीं की बहुत
1710.519,5.441,गुस्से में
1712.96,5.839,थे मैं लंडन जाके क्या
1715.96,4.16,करूंगी तुम्हारी मम वैसे ही मुझे पसंद
1718.799,4.76,नहीं करती
1720.12,6.039,है मुझे व अपने साथ नहीं रखेगी
1723.559,6.24,हाला क्या हो गया अगर मॉम तुम्हे पसंद
1726.159,6.201,नहीं करती जहां दिल चाहे वहां पर रह लेना
1729.799,5.521,देखो तुम क्यों दूसरों में सहारे तलाश
1732.36,6.12,करती हो तुम लंडन जाकर अपनी स्टडीज
1735.32,5.359,कंप्लीट करना जॉब ढूंढना अपने पैरों पर और
1738.48,5.16,अपने बच्चे के साथ एक हैप्पी लाइफ
1740.679,4.441,गुजारना इतना आसान नहीं है जितना तुम कह
1743.64,4.6,रही
1745.12,6.159,हो मुश्किल क्या है तुम ब्रिटिश नेशनल हो
1748.24,6.799,जो चाहे हासिल कर सकती हो किसी के दिल की
1751.279,3.76,मिलकियत से बेदखल कर दी
1755.399,5.321,गई अगर पूरी दुनिया भी मिल
1758.24,6.279,जाए तो क्या
1760.72,7.559,हास हाला तो मुझे यह बताओ आखिर चाहती क्या
1764.519,5.681,हो तुम पता नहीं मैं क्या चाहती हूं
1768.279,4.541,दूर होती हूं तो जान निकल जाती है कि खो
1770.2,4.319,दूंगी और जब सामने आता है
1772.82,5.94,[संगीत]
1774.519,6.721,तो उसने क्यों दिए डॉक्यूमेंट मेरे ख्याल
1778.76,5.72,में हाल हमजा ने खुरम को यहां देख के कोई
1781.24,4.279,पॉजिटिव बात नहीं सोची थी समझ रही हो ना
1784.48,3.12,मैं क्या कह रही
1785.519,4.801,हूं
1787.6,6.84,नहीं मुझे नहीं लगता ऐसी कोई बात है उसको
1790.32,9.4,मुझ पर तबार है वो ऐसा कभी नहीं
1794.44,5.28,सोचेगा क्या कर सकती हूं इटस योर डि
1800.09,13.6,[संगीत]
1817.99,3.089,[संगीत]
1823.41,9.27,[संगीत]
1833.679,9.12,क्या क्या कहा तुमने दोबारा
1838.799,4.0,बोलो वही जो तुमने
1843.2,4.28,सुना हाला को अपना लो मैं रास्ते से हट
1845.96,5.28,जाता
1847.48,6.48,हूं कोई भी मर्द ऐसी बात नहीं कर सकता तुम
1851.24,2.72,होश में नहीं हो
1855.88,4.72,हमजा होश में हूं यार
1858.84,8.92,चाहे तो आजमा
1860.6,7.16,लो नाम हमजा रईस अहमद बाप का नाम रईस
1868.08,11.36,अहमद नजर भी ठीक ठाक है यह देखो यह बाज
1874.96,7.319,है और इसमें शायद यह क्रैक भी है
1879.44,6.68,ना
1882.279,9.52,देख यय फजूल की बात तुम्हारे दिमाग में आई
1886.12,5.679,कहां से किसने कहा कहा ला
1892.519,6.921,ने ला मर कर भी ऐसी बात नहीं कर
1896.44,3.0,सकती
1900.2,4.24,एक्चुअली हला नहीं तो इ नहीं
1904.96,3.679,का पूछा भी था
1909.44,4.76,मैंने कितना अच्छी तरीके से जानते हो ना
1912.0,2.2,तुम
1914.679,5.161,उसे और तुम उसे बिल्कुल भी नहीं जानते
1923.44,7.32,शायद इसलिए तो कह रहा हूं कि तुम और बस बस
1926.679,4.081,बस हमसा इससे आगे कुछ भी मत
1932.0,5.399,कहना तुम मानो या ना
1934.76,4.6,मा लेकिन इस सबके पीछे भी ना तुम्हारी मां
1937.399,4.601,की कोई नई साजिश है अम्मी के बारे में कुछ
1939.36,5.0,नहीं कहोगे तुम ठीक है नहीं
1942.0,5.039,कहता नहीं कहता कुछ
1944.36,5.039,भी क्योंकि बेटा अगर मां से बद दिल हो जाए
1947.039,6.401,ना
1949.399,4.041,तो दुनिया की किसी औरत पर भी तबार नहीं कर
1954.519,6.361,सकता मैं किसी के कहने पर नहीं आया
1957.96,5.86,करू हमजा
1960.88,5.12,तुम तुम गलतफहमी का शिकार हो रहे
1963.82,5.459,[संगीत]
1966.0,5.159,हो आई कैन एक्सप्लेन
1969.279,4.36,यू
1971.159,5.721,मैंने मैंने कल तुम्हारी आंखों में शक
1973.639,3.241,देखा था
1979.6,5.64,शक ही तो खत्म हो
1980.94,7.06,[संगीत]
1985.24,5.279,गया कल मैंने हाला को तुम्हारे साथ हसते
1988.0,2.519,हुए देखा
1990.83,5.01,[संगीत]
1992.32,7.719,यार तुम पता है
1995.84,7.199,मुझे मुझे लगता था कि हाला सिर्फ हमजा के
2000.039,6.0,साथ है पहले नहीं हसती
2003.039,3.0,थी
2006.76,6.0,नेचरली शर्ली न्यू
2010.2,5.68,मी हर वक्त रोती रहती
2012.76,5.799,थी बहुत मेहनत लगी
2015.88,6.98,[संगीत]
2018.559,5.921,मेरी एंड आई यूज टू वंडर
2022.86,4.5,[संगीत]
2024.48,5.439,क्यों क्योंकि हमारा रिश्ता एक हा साथी
2027.36,2.559,तौर पर हुआ
2031.08,5.839,था लेकिन शायद तुम तो उसकी चॉइस थे यार
2040.2,3.76,क्योंकि कल जैसे वो तुम्हारे साथ हंस रही
2042.0,5.2,थी
