Start Time (s),Duration (s),Text
346.199,5.921,तुमहे मैं तुम्हे सुबह बिल्कुल ठीक छोड़
348.84,8.12,के गया था यार क्यों रो रही
352.12,4.84,हो इतना ख्याल नहीं रखो गी तो कैसे होगा
357.919,3.72,हला क्या बताऊ
362.12,7.799,कयामत
363.919,13.0,आग वो सूर फूक मेरे कानों में रोग ही
369.919,13.56,लगाए खुद करे है सो भी बनाए आशिकों के दिल
376.919,9.961,में ये आस भी लगाए फ आस को बुझा के ये आद
383.479,3.401,भी लगाए
387.0,5.61,[संगीत]
398.199,4.4,किस कदर संभला हुआ ठंडे मजाज का लड़का है
404.84,5.88,रम मजल है के माथे पर उसने जरा सी भी शिकन
408.4,2.32,दिखाई
410.759,8.12,हो जो कुछ भी हुआ उसके साथ इस घर
414.039,4.84,में कोई और होता तो
423.68,2.959,आप कुछ बोलेंगे
426.72,7.159,नहीं सफिया तुम्हें नहीं लगता हमें इस
429.479,6.28,मामले की तहकीक करनी चाहिए कौन सा
433.879,5.681,मामला
435.759,6.801,यही जिसका जिक्र शाहजन भाभी ने किया
439.56,6.12,था क्या हो गया है
442.56,6.84,आपको आप शाहजन आप के जाम के बारे में सोच
445.68,3.72,भी कैसे सकते हैं
450.84,6.759,बस दिल घटक गया
454.24,7.639,मेरा दिल संभालने के लिए डॉक्टर ने दवा दे
457.599,5.841,रखी है और रही बात आप की आपको उनका पुराना
461.879,4.521,रिकॉर्ड याद नहीं
463.44,6.09,है किस किस तरह जमीन के रिश्ते में ने
466.4,4.6,रोड़े हटकाए और वह सब दूसरे तो भूल ही
469.53,4.87,[संगीत]
471.0,8.68,गए हाला का चक्कर तो उस बैन ड्राइवर के
474.4,7.77,साथ जो दनना आता हुआ घर तक पहुंच गया
479.68,23.279,इसके बारे में हमें कुछ करना नहीं
482.17,20.789,[संगीत]
504.879,4.88,चाहिए एक यतीम बच्चा कैसे पल सकता है दादी
507.68,3.68,जी
509.759,4.361,मेरी वालिदा अल्लाह ताला उन्हें जन्नत में
511.36,5.159,आला मुकाम दे आज जो कुछ भी हो उनकी
514.12,5.24,मोहब्बत और दुआओ की वजह
516.519,4.64,से वना यतीम को देने के लिए दुनिया के पास
519.36,5.479,ठोकर के सिवा और कुछ नहीं
521.159,7.601,होता सही कह रहे हो बेटा बिल्कुल ठीक कह
524.839,8.321,रहे हो और तुम्हारा दर्द मेरे अलावा और
528.76,8.88,कौन समझ सकता है आ साल की थी मैं जब मेरे
533.16,4.48,अब्बा अल्ला को प्यारे हो गए
541.6,4.88,बस
542.399,7.44,बेटा आज मैंने तुम्हें इसलिए बुलाया है कि
546.48,6.799,उस दिन ना शाह जहान के तमाशे में तुमसे तो
549.839,8.401,बात हो नहीं सकी सलाम
553.279,6.721,वालेकुम अ दादी आपसे इजाजत लेनी थी हाला
558.24,4.839,को कहीं बाहर ले जाऊ बड़े दिन हो गए घर
560.0,3.079,में रह रह कर
567.24,7.56,डिप्रेसिंग हालाकि बहुत दिल चाह रहा था जी
570.6,5.799,दादी मेरा मेरा दिल कर रहा था आ दादी सदके
574.8,5.76,दादी
576.399,7.481,बारी पर बेटा बाहर देख तो सही सड़क ऐसी
580.56,6.36,खुदी हुई है ऐसे हज कोले लगेंगे कि अल्लाह
583.88,6.24,की पनाह ना बेटा ना इस तरह से बाहर जाना
586.92,4.96,अच्छा नहीं है द ख्याल से लेकर जाऊंगा
590.12,4.36,मेरी
591.88,6.199,जिम्मेदारी कहीं बस खाना खाने जाएंगे और
594.48,7.64,वापस सीधा घर खाना क्या होटलों का खाना
598.079,4.041,खाओगे भाई जो भी कुछ यहां मंगवा
602.8,4.24,लो आप लोग पारक क्यों नहीं चले
608.36,4.56,जाते कौन सा
610.56,4.6,पार्क दादी वो डिग्री कॉलेज की बिल्कुल
612.92,6.64,बैक साइड पर है बहुत खूबसूरत फूलों की
615.16,8.84,नुमाइश लगती है वहां पर अरे वो वो तो हाला
619.56,4.44,का कॉलेज था वहां पर था यह पार्क है ना
627.279,7.12,ला ओ अच्छा अच्छा अच्छा फिर तो फिर तो
631.079,7.961,उनको पता होगा बहुत अच्छा पार्क है अब तो
634.399,8.521,बस वहां फैमिलीज ही आती है अच्छा चलो
639.04,6.44,पार्क चले जाओ मगर बेटा बहुत ध्यान से
642.92,8.8,हमजा ख्याल रखना है हाला
645.48,10.12,का ठीक है दादी थैंक यू चले ओके दादी खुदा
651.72,3.88,हाफिज खुदा हाज
665.24,6.0,अपने कमरे में क्यों आ गई वही रहती किधर
668.839,5.161,फुपो के कमरे में पता तो लगता वो लड़का
671.24,4.839,क्या बातें कर रहा है मुझे कोई दिलचस्पी
674.0,4.399,नहीं है कि वो वहां क्या कह रहे है रूमी
676.079,5.161,वो अच्छा लड़का नहीं है मैं जमीन से उसकी
678.399,5.041,शादी नहीं होने दूंगी देख लेना तुम उससे
681.24,5.96,या किसी से भी
683.44,5.88,नहीं क्या मतलब मतलब आप अपने आप से पूछिए
687.2,5.48,रूमी तुम बहुत बदतमीज होती जा रही हो
689.32,6.519,लेकिन नासमझ नहीं हूं आप समीन की जान छोड़
692.68,5.04,दे और मेरे साथ शॉपिंग करने चले अभी अरे
695.839,3.881,पागल तो नहीं होगी तुम्हारी इस फजूल यात
697.72,7.0,के लिए मैं इस वक्त घर से निकलूंगा खराब
699.72,8.679,है फजूल यात मेरी जरूत नहीं है अम्मी रूमी
704.72,8.32,क्या रूमी आप अपनी इकलौती बेटी के मसाइल
708.399,4.641,छोड़ के किसी और के टो में लगी हुई है
733.71,7.26,[संगीत]
739.04,5.52,क्या सोच रहे
740.97,7.85,[संगीत]
744.56,8.56,हो वही जो शायद तुम सोच रही हो आई सपोज
748.82,7.3,[संगीत]
753.12,3.0,मैं
756.24,7.159,हाला क्या नाम है इस लड़के
759.0,4.399,का खुरम हां
765.03,7.45,[संगीत]
767.839,4.641,खुरम हला तुम्हें नहीं लगता
774.519,4.611,कि ड्राइंग रूम से दादी के कमरे का सफर
777.72,4.669,बहुत जल्दी तय कर लिया इसने
779.13,3.259,[संगीत]
783.72,3.239,हां है
788.92,7.44,ना आई मीन समीन हमारी कजन है यार और शादी
794.56,4.92,बया के चक्रों में तुम्ह पता है स्टेप बाय
796.36,4.96,स्टेप कितनी जांच पड़ताल होती
799.48,5.84,है टू क्क फर
801.32,8.48,[संगीत]
805.32,4.48,क कुछ तो है
809.839,7.24,मैं सोच रहा हूं कि मैं खुद इसके बारे में
812.16,7.72,पता कराऊ आई मीन व्ट बैकग्राउंड है कौन
817.079,2.801,हाया कहां से
821.399,13.87,है समथिंग ऑफ
823.46,11.809,[संगीत]
835.32,8.439,अबाउट नहीं तो
839.199,8.721,तुम ऐसे ही शक कर रहे हो
843.759,8.361,वो चाची ने कहा तो है कि चाचू के दोस्त का
847.92,4.2,बेटा है हां
854.639,3.0,हम
858.88,9.94,हां ओके
861.25,7.57,[संगीत]
869.32,6.16,यह लीजिए
870.92,5.279,दा अरे बहुत शुक्रिया तुम्हारा बहुत तकलीफ
875.48,3.32,की
876.199,5.88,तुमने ऐसी जड़ी बूटियां कोई आसानी से
878.8,5.08,थोड़ा मिलती है दादी तकलीफ की क्या बात है
882.079,4.041,अम्मी य जड़ी बूटिया इस्तेमाल करती थी
883.88,6.639,अपने जोड़ों के दर्द के लिए आपने अपनी
886.12,4.399,तकलीफ का बताया तो आपके लिए भी ले आया
903.19,3.089,[संगीत]
907.279,6.041,मेरा हमजा है ना बहुत ख्याल करता है
910.48,6.12,अल्लाह उसे जिंदगी दे मगर उसे इ नुस्खों
913.32,6.079,का नहीं पता व तो सीधा सधा डॉक्टर के पास
916.6,5.239,लेकर जाता है और डॉक्टर वह तो सुइया खोप
919.399,3.841,खोप के खोप खोप के खोप खोप के इंसान को
921.839,4.92,छलनी करते
923.24,8.12,हैं बाहर से पढ़कर आया ना
926.759,4.601,इसलिए अब बाहर के लोग तो ऐसे करते हैं
931.639,4.281,दादी उन्हें अंदर के हाल का क्या
938.279,5.081,पता अरे तुम किन बातों में लग गए हो भा
941.56,7.12,चाय ठंडी हो रही हैरे मैं लेता हूं मैं
943.36,5.32,लेता हूं अरे कोई त फी में लेता हूं
950.26,3.159,[संगीत]
961.279,7.281,गर्म चाय थी जले तो नहीं खैरियत रही ना
964.16,7.76,नहीं नहीं बस गर्म थी ये निशान ओहो अच्छा
968.56,5.399,ऐसा करो ऊपर आओ मैं इसको धुलवा नहीं नीचे
971.92,3.919,से धो लेता हूं नीचे तो सिर्फ किचन है अरे
973.959,6.081,तो कोई बात नहीं मैं किचन से धोकर आ जाता
975.839,7.321,हूं आप आप लोग बैठे मैं मैं आता हूं एकस
980.04,6.279,और मलमल के धोना बेटा चाय का दाग आसानी से
983.16,3.159,नहीं उतरता
991.53,3.51,[संगीत]
993.48,6.2,पता दादी क्या कह रही
995.04,4.64,थी कि चाय के दाग इतनी आसानी से नहीं
1005.77,3.67,[संगीत]
1010.0,4.48,जाते दिल पर लगे दाग भी तो इतनी आसानी से
1012.639,5.211,नहीं जाते
1014.48,11.28,हैं सही कह रहा हूं ना
1017.85,9.829,[संगीत]
1025.76,3.919,कॉलेज के मैले को चले यूनिफॉर्म में कभी
1027.679,6.041,अंदाजा ही नहीं
1029.679,4.041,हुआ नी खूबसूरत हो
1035.4,3.159,तो या
1038.6,9.88,फिर य आ से मोहब्बत का एजाज
1042.679,5.801,है जो अब तुम्हें हमजा से हो गई है
1048.59,8.85,[संगीत]
1054.32,4.08,मैं भी तुम्हें इसी की तरह पीस कर रख देना
1057.44,4.4,चाहता
1058.4,8.2,हूं अरे कहां रह
1061.84,6.92,गए हां दाग उतरा जी जी आ अगर नहीं उतरा तो
1066.6,5.56,जली की कमीज पहन लो मैं धो ाल अरे नहीं
1068.76,6.279,नहीं कोई जरूरत नहीं है वैसे भी कुछ दाग
1072.16,7.56,इंसान खुद धोले वही बेहतर है अच्छा जल्दी
1075.039,4.681,आओ ना फ बुला रही है चलिए मैं आ रहा
1080.76,6.64,अलबत्ता अगर तुम गंगा भी नहा लो ना तब भी
1084.159,3.241,मैली की मैली ही रहोगी
1102.24,5.2,क्या हो गया
1104.2,5.479,बेटा नमक की डली बन गई है घुलती चली जा
1107.44,5.68,रही है
1109.679,9.161,बताना क्या हुआ है क्या बात
1113.12,9.88,है आपने तो कहा था शुरू शुरू में होता हां
1118.84,7.199,बेटा शुरू शुरू में जरूर होता है इस तरह
1123.0,4.88,से बुझी हुई मु बत्ती बनते तो मैंने किसी
1126.039,5.401,को नहीं
1127.88,5.39,देखा पता नहीं क्या बात हुई है दम साथ
1131.44,10.92,लिया ने
1133.27,11.17,[संगीत]
1142.36,6.88,देखो
1144.44,8.719,बेटा इस तरह से बच्चे पर बुरा असर पता
1149.24,3.919,अपना नहीं तो बच्चे का ही ख्याल कर
1155.48,6.96,लो एक बात बताए हा
1159.6,4.36,बोलो क्या बच्चे के आने से पहले उसका
1162.44,4.56,ख्याल रखना होता
1163.96,6.0,है उसकी दुनिया में आने के बाद नहीं रखना
1167.0,6.24,होता
1169.96,7.64,बाद में तो ज्यादा ख्याल रखना चाहिए
1173.24,7.36,ना बच्चा गिरता है उसे चोट लगती
1177.6,6.6,है सहारे तलाश
1180.6,7.079,है उससे गलतियां हो जाती
1184.2,8.04,है फिर वो पछताता
1187.679,4.561,है लेकिन उसे माफी कभी नहीं
1192.5,5.38,[संगीत]
1194.72,5.92,मिलती बच्चे का बाद में ज्यादा ख्याल रखना
1197.88,2.76,चाहिए दादी
1200.679,8.88,हा बेटा बच्चे का तो हमेशा ख्याल रखना
1204.88,11.279,चाहिए हां कोई तो हो मेरा अपना कोई तो
1209.559,12.161,सहारा हो गम मेरे ठहर तो जाए कोई किनारा
1216.159,10.64,हो ठेस ऐसी दिल पे लगी क्या गुनाह हमारा
1221.72,6.57,था मांगते हैं ये खुदा से प्यार ना दोबारा
1226.799,2.921,हो
1228.29,5.389,[संगीत]
1229.72,11.24,प्यार ना दोबारा
1233.679,12.281,हो तकदीर जब से तुझसे जुड़ी है जामे
1240.96,11.0,मोहब्बत जहे आशिकी है पूछो ना पूछो ना
1245.96,6.0,पूछो ना हम सताए हुए हैं
1261.86,3.19,[संगीत]
1267.12,7.0,शफक नाम है उस लड़की का जो हाला की सहेली
1270.84,6.079,है और खुर्रम के रिश्तेदार अरे कोई उसे
1274.12,7.2,बताए जाकर कि जिसके साथ वो फिरता है वो
1276.919,10.12,कौन सी पारसा हैता बो कोई सुन लेगा ये
1281.32,10.479,मेरा तेरे दिल से जा मिरा है रब से जिसको
1287.039,4.76,मांगा तू हसला
1301.48,6.4,है आपने बुलाया रेस भाई पुपो पुपो भी
1306.36,4.72,मुंतज बैठी
1307.88,6.919,है पता नहीं क्या वजह है जो हंगामी इजलास
1311.08,3.719,बुलाया गया है रई सब बोल भी
1316.52,4.88,देना भाई आपकी तबीयत तो ठीक है हां मेरी
1319.24,4.96,तबीयत तो ठीक है लेकिन तुम दोनों का दिमाग
1321.4,2.8,लगता है खराब हो
1324.84,7.0,गया क्या मतलब है समझाने समझाता हूं ये
1329.0,6.84,लड़का क्या नाम है इसका ये जो खैर जो भी
1331.84,6.68,नाम है भाई जी जी खुरम हां वो क्या तमाशा
1335.84,6.24,बनाया हुआ है जब उसका जी चाता है मुंह उठा
1338.52,7.039,के आ जाता है कभी दवा के बहाने कभी चाय के
1342.08,4.76,लिए और अब ये ये शाही खाना ये शाही दावत
1345.559,3.6,क्या है
1346.84,4.079,ये नहीं मतलब
1349.159,5.281,लड़का पसंद है तुम लोगों
1350.919,6.961,को जी जी माशाल्लाह से बेटी का रिश्ता
1354.44,6.32,देना है ना उसे जी बिल्कुल तो फिर कुछ और
1357.88,5.24,तरीका होता है नाममा मंगनी मंगनी करो को
1360.76,4.919,निकाह विका करके इस बात को पार
1363.12,4.919,लगाओ हमारे घर में यह रिवाज नहीं है कि
1365.679,5.24,मुफ्त में मुह उठाया जिसका जब दिल चाहा आ
1368.039,4.921,गया यह तो नहीं हो सकता ना हम भी कम से कम
1370.919,4.721,यह तो कहने के काबिल हो कि होने वाला
1372.96,5.56,दामाद है इसलिए आ रहा आप बिल्कुल सही कह
1375.64,6.399,रहे भाई आपने तो मेरे दिल की बात कह दी
1378.52,6.72,मैं कल ही बात करती हूं शाबाश रे ये हुई
1382.039,5.801,ना घर के सर बरा वाली बात अरे तू क्या
1385.24,4.6,बैठी हुई यहां पर देख रही है खाना निकाल
1387.84,4.1,के दे शौहर
1389.84,6.83,को चलो शुरू करो
1391.94,5.35,[संगीत]
1396.67,3.75,[प्रशंसा]
1397.29,3.13,[संगीत]
1404.559,6.521,खाना अबे तेरी तो बाहर निकल पेशें यार
1408.48,4.28,पेशन सबर सबर अबे चार पहियों पे बैठ के
1411.08,3.599,रोड प तुझे कीड़े मुकड़े नजर आ रहे हैं
1412.76,3.72,यार मैं राइट से आ रहा हूं आप रंग आ रहे
1414.679,3.281,हो उसके बावजूद भी आप चढ़ रहे अ रंग अबे
1416.48,4.48,मुझे रंग साइड पे बोल र है मेरी गाड़ी
1417.96,4.56,ठोकी है इसने यार मेरे भाई देखो डैमेज मैं
1420.96,3.64,पे कर रहा हूं ना कोई मसला थोड़ी नहीं है
1422.52,3.56,अे पैसे के नीचे दबाना चाहता है मुझे तुझे
1424.6,3.8,मैं यहां से जाने नहीं दूंगा जब तक ऐसी
1426.08,4.28,खराश नहीं पड़ेंगी यार आर यू गन मैड मैड
1428.4,4.159,पागल बोल रहा है मुझे मुझे पागल बोल रहा
1430.36,5.28,है कोई आओ यार मुझे पागल बोल रहा है
1432.559,6.321,नुकसान किया इसने मुझ समझाओ यार आप लोग भी
1435.64,7.399,आओ यार बताता हूं तुझे रोक लो भाई रोक लो
1438.88,4.159,या भा बस बसोड़
1447.4,5.759,मुझे रियली मुझे बिल्कुल हैरत नहीं हुई कि
1451.0,5.4,तुम ऐसा कह रहे हो हमजा और क्यों कह रहे
1453.159,4.281,हो वैसे कहां से लाते हो य लता न सर आंखों
1456.4,4.04,से देख कर आ रहा
1457.44,6.28,हूं हमजा मैं कसम खाके कह सकती हूं कि यह
1460.44,5.44,तुम्हारी क्रिएशन नहीं है मजरत के साथ यह
1463.72,5.16,प्लॉट ताई जान का लिखा हुआ है सही कहा ना
1465.88,3.0,मैंने
1469.12,5.439,तुम किस तरह की बातें कर ही हो मैं किस
1471.88,5.2,तरह की बातें कर रही मैं तो यह देख रही
1474.559,6.281,हूं कि मेरा दोस्त मेरा दुश्मन कैसे बन
1477.08,3.76,गया दुश्मन बन गया
1482.0,6.48,रा समीन इंसान का असल पता तब लगता है जब व
1485.279,6.441,गुसे में उसके अंदर का इंसान बाहर आ जाता
1488.48,7.319,है मुझ पर यकीन नहीं है तो जाकर िक न से
1491.72,7.64,पूछ दुश्मन नहीं मैं तुम्हारा न करने आया
1495.799,3.561,था आगे तुम
1503.43,12.879,[संगीत]
1512.99,3.319,[प्रशंसा]
1517.08,5.04,ओके अमी मैं जाती हूं आप मेरे परेशान ना
1519.88,4.96,होना मुझे आने में थोड़ी देर हो जाएगी अमी
1522.12,5.52,बिल्कुल परेशान नहीं होती तसल्ली तो य कि
1524.84,5.559,रम यूनिवर्सिटी में यही तो तश्वी की बात
1527.64,4.519,है कि खुरम मा यूनिवर्सिटी में लेकिन
1530.399,4.241,तुम्हारी मां ने तो मेरी बात ना मानने की
1532.159,3.76,कसम खा रखी है और आप भी कसम खा चुकी है ना
1534.64,4.32,बाज नहीं
1535.919,6.36,आएंगी मैं झूठी पड़ गई हूं समीन लेकिन तुम
1538.96,6.28,मुझे थोड़ा सा वक्त दो मैं मैं साबित
1542.279,5.0,करूंगी कि मुझसे मेरी बेटी से डायरेक्ट
1545.24,5.2,होने की जरूरत नहीं है मैं
1547.279,5.76,हूं तुम्हारी मां ना मेरी जिद्द में अंधी
1550.44,4.32,हो गई है मैं खुरम की जड़ तक पहुंच के ही
1553.039,3.76,दम लूंगी तुम मुझे टाइम दो मैं मैं उस
1554.76,5.279,लड़की का घर ढूंढू उसे लाकर तुम्हारे
1556.799,8.36,सामने खड़ा करूंगी अम्मी मैं जा रही हूं
1560.039,5.12,समीन मेरी बात सुनो समन मेरी बात सुनो
1569.05,3.569,[संगीत]
1577.34,4.29,[संगीत]
1583.72,3.099,[संगीत]
1592.44,3.95,[संगीत]
1599.73,3.94,[संगीत]
1603.76,7.32,मुझे पता है मेरी बात पर कोई यकीन नहीं
1607.559,5.921,करेगा लेकिन जली हम हम अगर दाल भी पकाते
1611.08,4.719,हैं ना तो तीन बार उसकी छान भटक करते हैं
1613.48,6.319,कि कहीं कोई कंकर ना
1615.799,4.0,रह भा
1621.76,6.159,हम औरतों की ना एक अजीब आदत होती है हम हम
1625.88,6.32,कपड़ा खरीदते हैं तो सेल्समैन की नजर
1627.919,4.281,बचाकर चुटकी से कपड़ा मसल के देख लेते
1632.96,6.52,हैं फिर जमीन तो तुम्हारी बेटी है ना उसके
1637.039,5.281,लिए जांच पड़ताल करना तो तुम्हारा हक भी
1639.48,2.84,है और
1642.52,7.0,फर्ज स्याने कहते हैं मां से ज्यादा चाहे
1645.44,7.32,तो फापे कुटनी कहलाए मैं जान सन मेरी औलाद
1649.52,5.0,नहीं लेकिन तुम गवाह हो अपनी औलाद से
1652.76,5.08,बढ़कर चाहा है मैंने
1654.52,7.56,उसे मैं तो तसल्ली जरूर
1657.84,4.24,करो फैसला बेशक तुम लोग
1663.559,7.921,करो के बाद ना हाला से तुम सबसे ज्यादा
1668.0,5.48,करीब रहे हो तुम ही उसको कॉलेज से लाते ले
1671.48,4.64,जाते रहे हो उसकी सहेलियों के घर भी
1673.48,2.64,छोड़ते रहे
1676.2,7.16,हो तो अगर तुम जरा सी कोशिश करो ना तो तुम
1679.919,5.76,मेरे सच या उन दोनों के झूठ की तस्दीक कर
1683.36,2.319,सकते
1686.12,9.399,हो शफक नाम है उस लड़की का जो हाला की
1690.399,5.12,सहेली है और खुर्रम के रिश्तेदार
1701.98,25.09,[संगीत]
1729.07,5.11,[संगीत]
1735.0,5.88,वा आपको कैसे पता चला कि मुझे डिफरेंट के
1738.279,6.561,बुक्स पसंद
1740.88,5.679,है आप जैसी पड़ाकू लड़की के लिए इससे
1744.84,7.52,अच्छी चीज और क्या हो सकती
1746.559,9.561,थी मुझे खुशी है कि आपको य बुक्स पसंद आई
1752.36,5.84,शुक्रिया बल्कि बहुत-बहुत
1756.12,5.679,शुक्रिया आपका भी
1758.2,6.68,शुक्रिया आपके शुक्रिया करने
1761.799,7.88,लगे इसे कबूल करने
1764.88,8.48,के और दूसरा यह शुक्रिया लस में बहुत
1769.679,8.921,अपनाय होती हैने इस ब थैंक
1773.36,7.159,यू वैसे आपकी नन जॉब लगी थी आपको इतना
1778.6,4.799,महगा गिफ्ट ख लेना चाहिए
1780.519,7.64,था रिश्ता भी तो नया
1783.399,7.481,है ओ तो इसका मतलब अगर पुराना हो गया तो
1788.159,2.721,फिर यह सब नहीं
1791.08,5.28,करेंगे
1793.6,6.64,समीन मेरी मोहब्बत में आपको कभी भी कोई
1796.36,3.88,कमी महसूस नहीं होगी समा
1805.519,4.601,लीजिएगा
1807.24,6.2,अच्छा समीन
1810.12,7.48,को एक बात करना चाह रहा
1813.44,8.359,था पता नहीं आपसे बात करना मुनासिब है या
1817.6,9.319,नहीं नहीं नहीं पूछिए प्लीज आपकी अम्मी ने
1821.799,7.481,एंगेजमेंट की बात की थी और अब उनकी तरफ से
1826.919,3.841,बिल्कुल खामोशी
1829.28,5.2,[संगीत]
1830.76,3.72,अजीब अजीब से भ आ रहे
1834.96,5.52,हैं समीन दरअसल बात यह है
1837.76,6.279,कि समाने ने इतने धोखे दिए हैं कि अपने
1840.48,6.12,साय से भी डर लगता है
1844.039,3.841,और मुझे आपके चेहरे से लग रहा है कि कोई
1846.6,5.24,बात
1847.88,6.03,है प्लीज मुझे बताइए मुझसे मुझसे कुछ छु
1851.84,9.59,पाइए
1853.91,7.52,[संगीत]
1862.12,3.76,रम बात यह है
1877.8,3.18,[संगीत]
1885.84,7.079,कि अच्छा किया मिलने आ
1888.919,6.561,गए आंटी मैं तो जब भी समीन को देखता हूं
1892.919,5.12,आपकी मेहनत मुझे नजर आती है जिस तरह आपने
1895.48,5.36,समीन की तरबियत की है ये कितनी अच्छी बात
1898.039,4.811,की हमारी तो हमेशा से यही ख्वाहिश थी कि
1900.84,5.719,हमारी बच्ची पढ़ लिख
1902.85,5.47,[संगीत]
1906.559,4.321,जाए
1908.32,5.319,अम आई एम सो
1910.88,5.0,सॉरी मुझे एक इंपोर्टेंट कॉल करनी है इफ
1913.639,4.92,यू डोंट माइंड बिल्कुल भी नहीं एक कैसी
1915.88,4.64,बात हुई तुम तसल्ली से कॉल करो मैं नमाज
1918.559,5.071,पढ़ाती हूं थैंक
1920.52,3.11,[संगीत]
1925.88,5.72,यू मुझे तुमसे कोई बात नहीं करनी पड़ पर
1928.6,6.199,मुझे तो करनी है बल्कि मुझे तुम्हारा
1931.6,8.199,दिमाग ठिकाने लगाना है अपने शौहर को मेरे
1934.799,5.0,पीछे लगा दिया मेरी बुराइयां करने लगा
1940.12,5.76,वो कुछ नहीं किया
1943.679,4.301,उसने जैसे तुम
1945.88,6.56,हो वही बताया
1947.98,8.02,[संगीत]
1952.44,3.56,बड़ी जबान चलानी आ गई है
1956.96,6.0,हां प्लीज मेरा पीछा छोड़ तो नहीं नहीं
1960.6,5.0,नहीं मैं भी तो
1962.96,5.0,देखूं मैं भी तो देखूं कितनी ऊंची आवाज कर
1965.6,2.36,सकती हो
1969.76,8.12,तुम
1972.48,5.4,अगर मैं अपनी आवाज ऊंची कर लू तो
1979.679,9.201,मुझे कुछ नहीं पता हमजा ने जो देखा वही
1985.399,5.76,बताया हल अगर मैं अपने देखे को बताने पर आ
1988.88,2.279,जाऊ
1992.88,7.08,तो व
1994.639,7.321,पल वो मौके वो हसी वो
