Start Time (s),Duration (s),Text
335.039,6.041,पैसों की रही बात तो सारी जिंदगी उनको
336.96,11.08,कमाने के लिए मैं और हाला लंडन जरूर
341.08,6.96,[संगीत]
348.759,5.041,जाएंगे शुक्र है आपने इसे संभाल लिया वरना
351.44,5.08,एक और मुसीबत खड़ी हो जाती अरे नहीं नहीं
353.8,5.6,इसमें शुक्रिया की क्या बात है मेरी जगह
356.52,5.28,कोई भी होता तो वह यही करता बिलकुल भी
359.4,4.44,नहीं आजकल के जमाने में तो लोग इंसान खो
361.8,4.88,देते आपने कार्ड संभाल लि बड़ी बात है
363.84,7.16,समीन ठीक कह रही है बेटा ये तुम्हारा हम
366.68,6.919,पर दूसरा एहसान होगा प्लीज एहसान का लज मत
371.0,5.319,कहिए लेकिन फिर भी मैं तो बहुत शर्मिंदा
373.599,5.961,हूं जिस तरह इसने तुम्हें यूनिवर्सिटी में
376.319,8.561,हर्ट किया नहीं नहीं मैंने मैंने इस बारे
379.56,9.4,में काफी सोचा और मुझे यह बिल्कुल ठीक
384.88,7.24,लगी लड़कियों को ऐसे ही होना चाहिए बार कि
388.96,6.959,वो भी उसे फासला रखें
392.12,8.68,बल्कि मेरी नजरों में तो समीन जी की इज्जत
395.919,7.041,बड़ी है आप आप प्लीज मजरत मत कीजिए अच्छा
400.8,5.399,तुम बात ही करते रहोगे तुम्हारी चाय ठंडी
402.96,5.84,हो रही है ये बक अरे आप बैठिए ना मैं मैं
406.199,4.481,लेता हूं हां
408.8,5.0,प्लीज
410.68,7.04,चाचू चाचू मुझे यकीन है कि जब मैं आपको एक
413.8,3.92,खबर बताऊंगी तो आपको मुझसे भी ज्यादा खुशी
417.84,8.84,होगी अरे ऐसी क्या बात है
421.319,9.521,बेटा मुझे लंदन लेकर जा र है हमजा डैड से
426.68,6.12,मिलवाने सची जान सच में ऐसी भी क्या खुशी
430.84,3.799,जरा आंखें खोल के बंदा इधर उधर भी देख
432.8,8.48,लेता
434.639,6.641,है सॉरी सॉरी सॉरी समीन सलाम वालेकुम
450.35,11.13,[संगीत]
466.96,13.239,[संगीत]
477.479,5.68,सलाम हेलो
480.199,7.601,साला बच्चे बच्चे क्या हो गया हमजा हमजा
483.159,6.72,हमजा हमजा मैं जानता था तुम मुझे अपने घर
487.8,5.2,में देखकर ऐसे ही चकरा
489.879,4.641,जाओगे मेरी पहली झलक ने तुम्हारे होश उड़ा
493.0,5.4,दिए हाला नफीस
494.52,5.2,अहमद आगे आगे देखो मैं तुम्हारे साथ करता
498.4,5.16,क्या हूं
499.72,6.08,हमला हाला हाला क्या हुआ है पता नहीं क्या
503.56,4.84,हुआ है सारा घर छोड़ के य ही बेहोश होना
505.8,5.32,था इसको ये बेहोश कैसे हो गई है चाचू क्या
508.4,7.199,हुआ है हाला अभी इतनी खुशी खुशी लंदन जाने
511.12,10.039,की बात कर रही थी अचानक से गिर पड़ी हाला
515.599,5.56,हाला हाला होश में आओ अभी आंखें खुल
522.2,7.56,जाएंगी चाची क्या कर रही है पानी मत फेंके
525.48,8.16,ला हला होश में आओ
529.76,7.199,उठा आप डॉक्टर को फोन करें आप किधर जा रहे
533.64,6.96,हैं हाला को देखने जिसने हाला को देखना था
536.959,7.311,ना उसने देख लिया है आप इधर आए इधर
540.6,7.56,देखें बैठे ना बैठे
544.27,7.37,[संगीत]
548.16,7.2,बैठे आखिरी रकत पढ़ रही थी तो ऐसी बुलबुल
551.64,5.8,की तरह चहकती हुई आई है मेरे पास सलाम
555.36,5.039,भेरा नहीं था तो शोर पड़ गया हाला बेहोश
557.44,5.04,हो गई हाला बेहोश हो गई हमजा क्या हुआ
560.399,3.601,दादी पता नहीं मैं जब पहुंचा हूं तो जाचू
562.48,4.52,ने कहा बेहोश हो गई है मुझे तो खुद नहीं
564.0,4.839,पता लगा अल्ला ऐसे कोई थोड़ा ही बेहोश हो
567.0,4.12,जाता है कुछ तो हुआ है ना मैं पता करती
568.839,5.521,हूं वो डॉक्टर ने कहा है
571.12,7.04,कि अंदर नहीं आना चेक कर रही
574.36,7.88,हैरे अल्लाह खैर करे या अल्लाह
578.16,5.72,खैर जी डॉक्टर साहब एवरीथिंग इज फाइन शी
582.24,5.719,इज एक्सपेक्टिंग
583.88,6.399,शी इज व्ट अरे ये क्या रोग लग गया ये कौन
587.959,6.601,सी नई बीमारी लगा दी इस ननी सी जान को जरा
590.279,10.921,फिर से बता आप दादी बनने वाली है अम्मा
594.56,6.64,जी दादी नहीं परदादी कहो बेटा परदादी
601.44,7.28,[संगीत]
603.079,7.801,रईस जलीस शाह जहान कहां हो तुम लोग जली
608.72,4.6,कहां हो शाह
610.88,8.629,जहान मेरी
613.32,6.189,[संगीत]
627.279,4.041,ला दादी सद के
630.48,4.88,सत
631.32,7.959,के क्या हुआ ला तबीयत ठीक है
635.36,7.44,तुम्हारी लेटी रहो नहीं ना
639.279,6.921,नहीं ऐसे क्या देख रही हो
642.8,8.039,रिलैक्स चाचू के कमरे में थी बेहोश हो गई
646.2,6.879,थी बेहोश अरे पहेलिया क्यों बुझा रहा है
650.839,6.881,देख तो कैसे हरा हो गई बच्ची रंग कैसा
653.079,8.161,सफेद पड़ गया है चा कमरे में कोई था कोई
657.72,3.52,था ना दादी कोई
661.76,4.36,ठकर
663.36,6.0,दजी क्या हल फल बके जा रही है क्या कोई
666.12,5.6,हवाई चीज देख ली है कोई नहीं था बेटा कुछ
669.36,5.8,नहीं था हो जाता है ऐसी हालत नहीं नहीं
671.72,7.28,दादी सही कह रही है चाचू के पास गेस्ट थे
675.16,8.76,मैं भी नहीं देख सका इसको बेहोश देखकर तो
679.0,10.32,मेरे भी होश उड़ गए तो यानी मेरा वहम नहीं
683.92,8.479,था मैंने खब नहीं देखा था वो रम ही था
689.32,5.24,हाला हाला कहां जा रही है नहीं नहीं मुझे
692.399,5.041,जाना है दूर यहां से हाला क्या हो गया
694.56,5.36,तुम्हे मैं सच कह रही हूं ये तो अपने हवास
697.44,5.76,में नहीं है इस पर किसी मनहूस का साया पड़
699.92,6.38,गया तो बेटा रुक जाओ मैं अभी दम करती हूं
703.2,12.539,अभी दम कर देती हूं बेटा अभी दम
706.3,9.439,[संगीत]
715.88,9.8,कर खैर है बेटा खैर है ऐसी हालत में ऐसे
720.279,5.401,हो जाता है कि कैसी हालत में क्या हुआ है
726.36,6.24,मुझे कुछ नहीं हुआ मैं बताता हूं कुछ नहीं
729.6,3.0,हु
736.47,3.209,[संगीत]
743.44,4.359,[संगीत]
754.58,3.169,[संगीत]
764.639,8.76,सॉरी सॉरी सॉरी समीर सलाम वालेकुम य बेहोश
768.92,4.479,कैसे हो गई है ू क्या हुआ है ला
777.52,13.75,[संगीत]
789.04,4.239,मैं
791.27,4.32,[संगीत]
793.279,5.46,तुम मां
795.59,3.149,[संगीत]
799.0,5.32,हन पहले मुझे भी लगा था टू अर्ली एकदम
804.36,6.64,ये अच्छा लगने
806.959,7.12,लगा बहुत अच्छा लगर ल
811.0,3.079,सब लोग इतने खुश
815.68,7.959,है तुम खुश नहीं हो क्या हुआ इ एवरीथिंग
819.94,6.89,[संगीत]
823.639,5.361,ओके डर लग रहा
826.83,8.129,[संगीत]
829.0,5.959,है किस बात से मैं हूं ना तुम्हारे
836.279,19.0,साथ थैंक यू
840.43,17.089,[संगीत]
855.279,5.36,जब तुम्हें अपना घर बना कर दूंगा ना तो जो
857.519,5.921,दिल में आए वो करना शर होने की ऐसे ऐसे घर
860.639,5.401,तो बना ही सकता तुम्हारे लिएन मुझसे बेहतर
863.44,5.839,जानती कि हमजा के मुह से य लज मेरे लिए
866.04,5.479,कभी नहीं निकलेगा तो फिर क्यों बारबार की
869.279,5.041,बात करके अपने आप को अजियत में डालते यह
871.519,5.361,दवाई खा ले वरना आज आपका बीपी हाई होने से
874.32,2.56,कोई नहीं रोक
881.079,6.801,सकता दफा हो जाओ यहां से यह क्या है मैं
885.48,4.279,तो मैं कह रही हूं बकवास बंद कर दो वरना
887.88,5.82,मैं तुम्हारी जबान काट के तुम्हारे हाथ
889.759,7.1,में पकड़ा दूंगी जाओ
893.7,3.159,[संगीत]
900.49,3.87,[संगीत]
912.639,8.521,वो घर के अंदर तक आ ग लेकिन किस नाते
917.079,6.041,से और वो कोई अचानक मेहमान नहीं था पूरी
921.16,7.28,मे सजी हुई
923.12,7.8,थी क्या जमीन का क्लास फेलो नहीं नहीं
928.44,5.16,नहीं ये ये नहीं हो सकता रम की
930.92,7.8,यूनिवर्सिटी तो कब की खत्म हो चुकी
933.6,6.599,है मर जिस तरह रम सबसे बात कर रहा था सबके
938.72,5.32,साथ बैठा
940.199,7.76,था किससे पूछूं मैं किसको
944.04,5.2,बताऊ नहीं नहीं नहीं नहीं बता तो किसी को
947.959,5.831,भी नहीं
949.24,13.98,सकती क्या होने वाला है हालात सोच
953.79,9.43,[संगीत]
964.199,3.44,हमारी खुशी को गहन लग
969.56,5.199,गया कैसे खुशी मनाऊ मैं
977.25,10.09,[संगीत]
990.93,5.67,[संगीत]
994.16,5.239,समीन को बहुत सदमा हुआ
996.6,7.799,है कुछ कहा उसने
999.399,6.601,तुमसे व मु से कब कुछ कहती है मां उसकी
1004.399,3.161,जानती
1006.0,5.88,हूं
1007.56,8.639,सोफिया बिला वजह वहम मत
1011.88,8.519,पालो कुदरती बात है शादी होती है बच्चे भी
1016.199,7.72,होते हैं आप ठीक कह रहे हैं लेकिन मुझे भी
1020.399,6.481,धज का लगा है कैसे रवा हो गई है हालाकि
1023.919,6.52,जिंदगी पुर सुकून जिंदगी
1026.88,4.199,जैसे जब इंशाल्लाह समीन का वक्त आएगा सब
1030.439,4.961,हो
1031.079,4.321,जाएगा इसका रिश्ता हो जाता
1035.6,7.76,बस
1037.439,10.48,सूफिया देखो समीन इस सब वाक से उभर कर
1043.36,6.36,अपने रास्ते पर कमज हो गई है तुम सर पर
1047.919,4.481,सवार मत करो
1049.72,3.72,पढ़ने दो उसे शादी के बाद भी तो पढ़ाई हो
1052.4,5.159,सकती है
1053.44,6.599,ना अब तो नया जमाना है शौहर बीवियों को
1057.559,6.721,आगे बढ़ने में खुद मदद करते
1060.039,8.841,हैं और वह जो उस दिन तुमने कहा था कि सास
1064.28,9.519,नंदे ी भुने पर लगा देती
1068.88,4.919,है और सास नंदो का अगर झंझट ना
1075.08,5.76,हो लड़के गमलों में उगते हैं मुझे नहीं
1078.36,2.48,पता
1082.24,4.799,अगर मैं कहूं कि मेरी नजर में ऐसा एक
1084.64,2.399,लड़का
1089.44,4.28,है कौन लड़का
1105.24,4.74,[संगीत]
1112.64,4.84,समीन आप यहां पर क्यों बैठी हैं इस वक्त
1115.64,4.72,तो आपको क्लास में होना
1117.48,6.559,चाहिए क्लास नहीं हो
1120.36,3.679,रही कैंसिल हो
1127.32,5.55,गई मैं यहां बैठ सकता
1131.36,2.92,हूं
1132.87,5.73,[संगीत]
1134.28,4.32,जी थैंक यू
1145.84,4.24,घर में सब खैरियत
1147.52,7.8,[संगीत]
1150.08,7.36,हां घर में सब ठीक है क्यों आई मीन वो कल
1155.32,6.16,इमरजेंसी हो गई थी
1157.44,5.76,ना आईम सॉरी समीन पता नहीं मुझे य बात
1161.48,4.76,पूछनी चाहिए या
1163.2,6.44,नहीं लेकिन आप ही ने मुझे बताया था ना कि
1166.24,7.16,घर में आप और आपके पेरेंट्स रहते हैं
1169.64,3.76,फिर फिर वो सब
1174.2,7.04,लोग
1176.24,8.16,आप आप प्लीज इस तरह उदास मत होइए आपको
1181.24,6.0,अफसुर्दा देखा मैंने तो इस वजह से मेरा
1184.4,2.84,दिहान उधर चला
1187.28,6.96,गया पर अगर आप मुझे बताना नहीं चाहती तो
1191.88,2.36,इट्स
1194.57,4.63,[संगीत]
1196.36,4.88,ओके समीन प्लीज आप
1199.2,4.44,आपको मैं इस तरह उदास नहीं देख
1201.24,4.72,सकता आप मुझे कॉन्फिडेंट और स्ट्रेट
1203.64,6.56,फॉरवर्ड ही अच्छी लगती
1205.96,4.24,है जिस तर आप खुश हो
1212.76,3.0,खुर्रम
1215.799,8.841,खुर्रम इंसान के तो बहुत से लोग होते हैं
1221.039,9.241,ना लेकिन कौन हमारी जिंदगी में
1224.64,5.64,रहे इसका खर हमारे पास होना चाहिए
1230.64,7.73,और मेरी जिंदगी में उस घर में सिर्फ दो
1234.919,5.401,लोग मेरे पेरेंट्स
1238.37,5.429,[संगीत]
1240.32,5.53,बाकी सब तो हजूर
1243.799,5.151,है सही कह रही हैं
1245.85,3.1,[संगीत]
1249.88,6.36,आप कभी इंसान हुजूम में भी तन्हा रह जाता
1253.12,5.919,[संगीत]
1256.24,3.4,है और कभी कोई किसी के लिए सब सब कुछ हो
1259.039,5.841,जाता
1259.64,7.1,[संगीत]
1264.88,4.929,है
1266.74,3.069,[संगीत]
1270.08,5.32,समीन आप मेरे लिए हुजूम बन गई
1273.6,6.84,है
1275.4,7.48,मेरे मेरे चारों तरफ फैल गई हैं आप
1280.44,6.119,जी हां
1282.88,7.64,समीर आपके अब्बू आपकी अम्मी मुझ जैसे
1286.559,3.961,तन्हा इंसान के लिए सारा जहां बन गए
1302.24,4.48,चलो ठीक है भाई अगर तुम लोग मुतमइन हो और
1304.4,5.48,तुम्हारी बेटी भी खुश है तो हम क्यों कुछ
1306.72,5.4,कहेंगे जी जी भाई जान हम बहुत मुतमइन है
1309.88,5.12,और हमारी बेटी भी हमारे कहे में
1312.12,4.84,[संगीत]
1315.0,6.2,है
1316.96,9.199,ला क्या हो गया कोई भूत देख रही हो तुम ये
1321.2,12.599,बैठ के पियो दिल ये मेरा तेरे दिल से जा
1326.159,7.64,मिला है रब से जिसको मांगा तू वो सिला
1334.76,5.519,है
1337.08,7.36,खुरम खुरम
1340.279,8.601,हां जलीस वो हमारे तकत के न मुताबिक
1344.44,7.56,है अकेला भी है शराफत और किरदार से हम
1348.88,7.36,अच्छी तरह वाकिफ हैं शक्ल और सूरत में भी
1352.0,8.72,किसी से कम नहीं पड़ा लिखा है नौकरी तोसे
1356.24,7.88,मिल जाएगी उसमें आगे बढ़ने का जज्बा
1360.72,7.48,है जमीन के मेयार के मुताबिक
1364.12,6.799,है घर घाट तो है नहीं खानदान का भी कुछ
1368.2,6.56,पता नहीं है खानदान के तो उसके महजब आदा
1370.919,7.161,से पता चलता है और रही बात घर घाट की
1374.76,4.799,हमारा सब कुछ जमीन का ही तो है जमीन मान
1378.08,4.88,जाएगी
1379.559,7.801,और यह खुरम से कौन बात करेगा
1382.96,5.48,भला हां यह सोचने वाली बात है इस पर तो
1387.36,7.319,सोचना
1388.44,6.239,पड़ेगा लेकिन आपको पसंद है रम
1401.77,16.519,[संगीत]
1424.12,3.52,हेलो एक बात तो
1428.6,5.319,बताओ यह खूबसूरत लोग जब शीशे में देखते
1431.52,2.399,हैं तो क्या
1436.88,4.399,सोचते काश कि किमत कितनी अच्छी
1441.62,3.22,[संगीत]
1447.2,7.12,होती क्या हुआ है किस्मत
1450.24,4.08,को सब कुछ तो है तुम्हारे
1455.72,3.0,पास
1459.36,3.559,सुकून सुकून
1464.88,5.08,नहीं सुक चाहिए था बस
1471.36,6.76,खाना खाना
1474.18,6.26,[संगीत]
1478.12,4.91,या आई
1480.44,4.239,नो लंडन वाली बात पर अफसोस हो
1483.03,4.57,[संगीत]
1484.679,7.201,रहा इधर
1487.6,9.16,देखो तुम मैं और हमारा
1491.88,8.15,बच्चा लंदन जाएंगे एंड आई प्रॉमिस
1496.76,6.279,य यकीन है
1500.03,10.85,[संगीत]
1503.039,10.841,तस्वीर मन में बस आर की तस्बीह पढ़ी तेरे
1510.88,3.0,प्यार
1516.76,13.56,की दिल ये मेरा तेरे दिल से जा मिला है रब
1523.159,13.4,से जिसको मांगा तू वो सिला है तक र जब से
1530.32,8.839,तुझसे जुड़ी है जाम मोहब्बत
1536.559,5.321,जह आप सच कह रही है
1539.159,7.24,अम्मी तुम्हारे अब्बू भी ऐसे ही हैरान हुए
1541.88,6.279,थे फिर मान गए मान
1546.399,6.441,गए
1548.159,6.76,कैसे बस तुम्हारी मां के दलाली
1552.84,7.319,ऐसे
1554.919,5.24,मगर ऐसा कैसे मुमकिन है
1561.12,7.679,नहीं ऐसा नहीं हो
1563.64,5.159,सकता हमें क्या पता वह कौन है क्या
1569.76,7.24,है देख का एक दाना ही चकते हैं
1573.559,7.041,बेटा जिस तरह उसने तुम्हारी मदद
1577.0,7.84,की जब व एक अजनबी लड़की के लिए अपनी जान
1580.6,6.92,की परवाह किए बगैर कूद गया तो सोचो जब एक
1584.84,4.52,लड़की की हिफाजत की जिम्मेदारी लेगा तो
1587.52,5.639,क्या क्या
1589.36,8.12,करेगा मैंने हर बात तुम्हें खोल कर बता दी
1593.159,7.481,है कोई जबरदस्ती नहीं है तुम अच्छी तरह
1597.48,4.36,सोच लो और मैं अपनी बेटी की रजा के बगैर
1600.64,4.2,कुछ भी नहीं
1601.84,3.0,करूंगी
1605.76,6.029,[संगीत]
1612.72,7.48,जी कोई और लड़की होती तो इशारे समझ
1616.559,7.921,जाती हाथ मिलने बाजू पकड़ लेती
1620.2,7.719,है जमीन और तरह की लड़की है खैर जैसी भी
1624.48,8.679,हो मुझे तो उसके घर के अंदर
1627.919,7.601,जाना सोच कुर्रम कोई सॉलिड बहाना सोच कोई
1633.159,2.361,सॉलिड
1638.6,5.48,बहाना क्या करू क्या करू
1649.76,6.159,हेलो रम बेटा सलाम वालेकुम वालेकुम
1652.919,6.201,अस्सलाम मैं तो तुम्हे अभी याद कर रही थी
1655.919,3.201,बड़ी लंबी उम्र है तुम्हारी
1664.159,4.0,मशाला अस्सलाम
1666.2,5.64,[संगीत]
1668.159,3.681,वालेकुम वालेकुम
1673.12,7.0,सलाम आप बैठिए ना प्लीज आप पहले तफ रख
1680.77,12.509,[संगीत]
1687.48,8.439,जी यह मिठाई जॉब मिल ग इस ओ ट्स ग्रेट
1693.279,6.321,आपने बताया नहीं मुझे भी फोन पर नहीं
1695.919,5.88,बताया बस मिठाई लाने की इजाजत मांगी मैंने
1699.6,6.0,कहा भाई मिठाई लाने की भी कोई इजाजत
1701.799,8.6,मांगता है आंटी मेरे पास कोई था ही नहीं
1705.6,6.73,खुशी बाटने के लिए मैं यहां आ गया अम्मी
1710.399,4.12,भी इस इंतजार में दुनिया से चली
1712.33,3.91,[संगीत]
1714.519,4.64,गई
1716.24,6.96,खुशी भी सी रह
1719.159,8.76,गई बेटा माय दुनिया से जाने के बाद भी
1723.2,9.56,अपनी औलाद की खुशी और गम से बेखबर
1727.919,4.841,नहीं उनकी रूह आज बहुत सुकून में
1733.08,6.599,होगी तो बहुत बहुत ऊंचे थे मगर यहां पर
1738.08,5.599,रकी के चांसेस ज्यादा
1739.679,7.12,है बाकी तो इंसान सारी जिंदगी मेहनत कर
1743.679,7.6,सकता है बेफिक्र हो
1746.799,7.841,बेटा हर मुश्किल के बाद आसानी होती है
1751.279,4.721,बिल्कुल ठीक कह रहे अंकल आप और मुझे तो
1754.64,3.519,ऐसा लगता है
1756.0,4.679,कि
1758.159,4.921,मेरे मेरे बुरे दिन चले
1760.679,7.681,गए मेरा मतलब
1763.08,8.36,के आप जैसे अच्छे लोगों से मुलाकात हो गई
1768.36,5.4,[संगीत]
1771.44,5.119,वना तो अम्मी के
1773.76,6.72,बाद कई दिन ऐसे गुजर जाते थे किसी से भी
1776.559,7.761,बात किए बगैर तो अब तो जॉब मिल गई है शादी
1780.48,6.439,कर लो बात करने को भी कोई मिल जाएगा और जब
1784.32,5.079,औलाद होगी तो अपना खुद का खानदान भी बन
1786.919,5.64,जाएगा अरे नहीं
1789.399,6.721,आंटी मुझ जैसे अकेले को कौन लड़की
1792.559,6.48,देगा लोग 100 100 सवाल
1796.12,6.36,करेंगे नहीं बेटा
1799.039,6.64,ऐसी तो कोई बात नहीं है आप में कोई कमी
1802.48,3.199,नहीं है दिल हल्का मत
1806.36,6.0,करो अगर तुम कहो तो हम कहीं तुम्हारे
1809.799,2.561,रिश्ते की बात
1816.64,7.36,चलाए वाकई
1819.279,9.081,आंटी आई मीन मेरे लिए तो बड़े एजाज की बात
1824.0,4.36,होगी अगर आप मेरे लिए इतना करेंगी
1828.88,3.2,लेकिन
1830.519,7.721,आंटी
1832.08,8.68,लड़की पड़ी लिखी हो खानदान अच्छा हो और और
1838.24,6.12,और बस और मुझे कुछ भी नहीं
1840.76,5.96,चाहिए समने कमरे से ड्राई फूट लेओ मैं चाय
1844.36,2.36,बनाती
1850.12,9.279,हूं अ अमी वही
1856.0,7.679,है लोग बेटियों का ता करते हुए बहुत कुछ
1859.399,6.961,देखते हैं बेटा ऐसे जैसे छलनी लेकर छान
1863.679,7.441,हैं लेकिन मैं ऐसा नहीं
1866.36,9.559,सोचता तुमने जैसे समीन की इज्जत और जान
1871.12,8.76,बचाई वह हमारे लिए सबसे अहम है मर्द चाहे
1875.919,7.76,कुछ ना हो मुहाफिज होना
1879.88,6.88,चाहिए मैं खुद एक कमजोर मर्द हूं शायद
1883.679,5.72,इसलिए ऐसा सोचता हूं बेटा तुम्हारी शराफत
1886.76,8.919,और किरदार हमारे लिए बहुत मायने रखते
1889.399,11.041,हैं कुछ मत कहना कोई जबरदस्ती नहीं है बस
1895.679,4.761,ख्याल आया था तो आटी मैं क्या
1900.519,4.481,कहूं आप लोगों ने तो मुझे कुछ कहने के
1903.159,4.201,काबिल ही नहीं
1905.0,5.96,छोड़ा आप लोगों
1907.36,7.36,से ताल्लुक रखने की जो मेरी ख्वाहिश थी
1910.96,8.88,उससे मैं कभी जबान पर लेकर ही नहीं आ
1914.72,5.12,पाता आपने मेरे लफ्जों को जबान दे दी
1931.17,13.85,[संगीत]
1946.679,5.72,क्या हो गया
1949.08,6.28,तु क्या हो गया है अभी तो तुम ही छोड़ के
1952.399,7.28,गया हूं हां
1955.36,7.159,हा इधर आओ बेड पर बैठ नहीं मैं ठीक
1959.679,4.351,हूं अपना रंग तो देखो कैसे सफेद हो गया
1962.519,4.101,पानी देता हूं
1964.03,3.36,[संगीत]
1966.62,5.22,[प्रशंसा]
1967.39,6.409,[संगीत]
1971.84,5.0,तुम्हे
1973.799,5.921,ला क्या हो गया कुछ भूत देख रही हो
1976.84,6.92,तुम ये बैठ के
1979.72,4.04,पियो क्या हरकत कर रही
1984.84,4.52,हो तबीयत ठीक है
