Start Time (s),Duration (s),Text
348.08,6.32,सेठ जी ये नींबू क्या हुआ सेठ जी क्या
351.84,4.799,आपका पैर नींबू के ऊपर आ गया इसलिए आप
354.4,5.519,फिसल गए तो नींबू दुकान में क्या कर रहा
356.639,5.921,था? खरीदी करने आया था। नट्टू काका जब भी
359.919,5.84,हम सेठ जी के लिए कुछ अच्छा करने जाते हैं
362.56,8.16,तो हमारा नींबू की तरह पुचका हो जाता है।
365.759,8.321,आवर एपोलॉजी सेठ जी मतलब क्षमा चाहते हैं।
370.72,6.56,हमारा उद्देश्य आपको गिराने का नहीं था।
374.08,6.959,हां सेठ जी हमारा उद्देश्य तो आपका स्वागत
377.28,7.6,करने का था। नींबू से हम सेठ जी आप आंखें
381.039,7.201,बंद कीजिए ना। वो हमने आपके स्वागत के लिए
384.88,6.319,कुछ बनाया है। क्या बनाया है? वो बताने
388.24,7.44,जैसा नहीं है। नहीं मतलब बताएंगे तो फिर
391.199,8.321,उसका मजा नहीं आएगा। किससे? हम सबको।
395.68,6.799,प्लीज सेठ जी आप आंखें बंद कीजिए ना। हम
399.52,7.239,अब सिर्फ 30 सेकंड के लिए आप अपनी आंखें
402.479,4.28,बंद कर दीजिए। चलो चलो।
408.8,7.28,[संगीत]
412.4,7.519,ये क्या? नींबू की माला। और सिर्फ नींबू
416.08,6.08,की माला नहीं 11 नींबू की माला। हां पर 11
419.919,6.481,नींबू की माला मुझे क्यों पहनाई है? सेठ
422.16,7.28,जी कहते हैं ना 11 नींबू की माला पहनने से
426.4,5.359,हम पे जो संकट आने वाला होता है वो दूर हो
429.44,4.56,जाता है। अरे भाई ऐसे 11 नींबू की माला
431.759,4.681,पहनने से संकट दूर हो जाते हैं। तो पूरी
434.0,5.44,दुनिया ऐसे नींबू की माला पहन के घूमती।
436.44,6.71,हम ये सब टोटके खाली बोलने के होते हैं।
439.44,6.0,भाई ऐसा कुछ होता नहीं है।
443.15,4.09,[संगीत]
445.44,3.319,एक
447.24,5.959,क्या
448.759,4.44,निकाल? अरे ये निकलेगा कि
453.56,5.32,नहीं?
455.24,5.64,अरे भगा। ये सब नींबू उठा। सब साफ-साफ कर
458.88,5.439,भाई यहां पे। कोई कस्टमर आएगा देखेगा तो
460.88,5.439,क्या सोचेगा? और वो नटू काका। खड़े खड़े
464.319,5.801,देखते रह चलो। धंधे में ध्यान दो साहब। जी
466.319,3.801,जी चलो चलो।
470.63,8.93,[संगीत]
476.96,7.48,अरे नटू
479.56,4.88,काका। इधर आइए। इधर आइए।
484.96,8.56,क्या हुआ? ये क्या है? नींबू।
490.2,6.119,[संगीत]
493.52,6.399,इतने सारे नींबू इतने सारे नींबू कहां से
496.319,7.041,आए? गिफ्ट में नींबू गिफ्ट में। क्या है
499.919,6.481,सेठ जी के मेहसाना में मेरे मामा की नींबू
503.36,5.36,की ही खेती है। इसलिए उन्होंने गिफ्ट
506.4,6.079,भेजे।
508.72,6.96,"हां सेठ जी। मेहसाना, कोड़ा, कुंजा इन सब"
512.479,7.841,जगह पे नींबू एकदम मस्त और रसदार मिलते
515.68,8.159,हैं। अब देखिए ना एक नींबू पिचका उसमें से
520.32,5.76,इतना दमदार रस निकला कि उसकी खुशबू से
523.839,5.841,हमारी पूरी दुकान में है कुट्टी। नहीं
526.08,6.96,नट्टू काका। यस ऑफकोर्स। लोग तो लेमन की
529.68,6.56,फ्रेशनेस फील करने के लिए आर्टिफिशियल
533.04,6.76,लेमन फ्लेवर के एयर फ्रेशनर यूज करते हैं।
536.24,7.84,जबकि हमारे यहां तो नेचुरल लेमन फ्रेगेंस
539.8,4.28,है। सूंघिए सूंघिए सेठ
545.48,11.25,जी। आंख बंद करके सूंघिए तो पता चलेगा।
550.01,6.72,[संगीत]
559.2,7.759,आइए आइए आइए आइए एक मिनट जानू खुशबू
563.959,8.281,पहचानी अरे ये तो अपने महसौरा के नींबू की
566.959,9.361,खुशबू है। अरे वाह वाह वाह आपके नाक की तो
572.24,6.96,दाद देनी पड़ेगी। आपने बिल्कुल सच कहा। ये
576.32,6.32,महसाना के नींबू की ही खुशबू है। हम लोग
579.2,5.91,भी महसाना से ही है। क्यों बात करो सो? तो
582.64,4.639,मैं मेहना छो
585.11,4.57,[संगीत]
587.279,4.961,अरे वाह आप इलेक्ट्रॉनिक्स की दुकान में
589.68,4.839,नींबू भी बेचते हो? अरे नहीं नहीं हम लोग
592.24,5.279,तो यहां इलेक्ट्रॉनिक्स का सामान ही बेचते
594.519,5.401,हैं। वो तो क्या हमारे नट्टू काका है ना
597.519,4.961,उनके मामा का खेत है भैसाना में। तो
599.92,4.88,उन्होंने अपने भांजे के लिए गोनी भर के
602.48,4.479,नींबू भेजे। तो उसकी खुशबू दुकान में आ
604.8,4.28,रही है। बोलिए बोलिए। आपको कितने नींबू
606.959,5.041,चाहिए
609.08,5.72,अपना? क्या चाहिए? हमारी मैडम के लिए एक
612.0,7.04,अच्छा सा मोबाइल दिखाइए। मेरे बर्तन के
614.8,8.08,नींबू है। अब तो मोबाइल यहीं से खरीदूंगी।
619.04,5.84,हां हां जरूर जरूर। बागा। मैडम को नींबू
622.88,5.88,दे।
624.88,9.44,मोबाइल दिखाओ। मोबाइल।
628.76,5.56,अरे जल्दी ये देख।
634.41,13.83,[संगीत]
644.72,6.08,जानू कौन सा पसंद किया? मुझे तो ये पसंद
648.24,6.0,है। वाह वाह वाह बहन जी क्या पसंद है
650.8,6.08,आपकी। वैसे सच कहूं तो आपके पति को देख के
654.24,5.92,ही अंदाजा आ जाता है कि आपकी पसंद कितनी
656.88,4.48,बढ़िया है।
660.16,5.119,थैंक यू।
661.36,6.56,हम मोबाइल खरीदेंगे पर एक शर्त पर।
665.279,7.321,हां शर्त क्या? मोबाइल के साथ-साथ हमें
667.92,4.68,थोड़े महसाना के नींबू भी चाहिए।
672.64,5.36,अरे ये कोई शर्त है? जरूर जरूर। नटू काका
675.68,5.56,इनको मोबाइल के साथ-साथ आपके महसाना के
678.0,6.8,पैसा नींबू भी दे देना। हां।
681.24,7.0,बागा तू इनका मोबाइल और नींबू पैक करके दे
684.8,6.96,दे। तब तक मैं इनका बिल बनाता हूं। आइए
688.24,3.52,आइए आइए।
694.26,8.139,[संगीत]
699.76,5.44,वाह वाह आपने तो मादरे वतन की याद दिला
702.399,7.68,दी। अरे वाह तो आपको जब भी मादुरी वतन
705.2,6.96,महसाना की याद आए तो आ जाना। हेडो आ जाओ आ
710.079,6.161,जाओ आ जाओ। आ जाओ भाई। आओ आ जाओ भाई। आ
712.16,7.44,जाओ। थैंक यू आ जाओ।
716.24,8.88,देखा सेठ जी महसाने के नींबू का प्रभाव।
719.6,8.479,फटाक से मोबाइल बिकवा दिया ना हे नटू काका
725.12,6.2,मेरे स्मार्ट दिमाग में एक एकदम मस्त
728.079,6.0,स्मार्ट आईडिया आया है। एक्सप्रेस
731.32,7.0,एक्सप्रेस क्यों ना हम आज के दिन दुकान
734.079,8.161,में नींबू की स्कीम रखें। गुड थॉट। ₹100
738.32,7.199,की खरीदी पर पांच नींबू फ्री। हां। और
742.24,5.76,₹200 की खरीदी पर 10 नींबू फ्री। और जो
745.519,5.201,"15,000 का टीवी खरीदे उसे पूरी नींबू की"
748.0,4.959,गोनी फ्री। ताकि एक ही झटके में पूरी
750.72,4.0,स्कीम खत्म। नहीं भाई नहीं मुझे मेरी
752.959,4.401,दुकान में कोई नींबू की स्कीम चालू नहीं
754.72,4.48,करनी है। क्यों? अरे ये इलेक्ट्रॉनिक्स की
757.36,4.88,दुकान है। भाई कोई सब्जी का ठेला थोड़ी
759.2,4.879,है। तो फिर इतने सारे नींबू हम करेंगे
762.24,7.0,क्या?
764.079,9.681,भागा। उसके लिए मेरे पास एक आईडिया है। हम
769.24,8.039,हां पर क्या? ओ तूने हूं हूं कहा तो मैं
773.76,7.6,समझा कि तू समझ गया। नहीं नहीं नटू काका
777.279,8.081,मेरा हूं कहने का मतलब था क्या?
781.36,7.52,ओ ओके ओके ओके तो माय आईडिया इज दैट कि
785.36,7.2,इसमें से थोड़े नींबू हम रख देंगे। थोड़े
788.88,6.639,तू पावरी को दे देना। पर बाकी के नींबू
792.56,4.32,सेठ जी के साथ गोकुलधाम सोसाइटी में भेज
795.519,5.681,देंगे।
796.88,7.28,अब रे नटू काका सेठ जी पूरी दुनिया में
801.2,5.439,ऐसे नींबू आपको कहीं नहीं मिलेंगे। अरे
804.16,5.28,गोकुलधाम सोसाइटी वाले तो एकदम खुश हो
806.639,5.76,जाएंगे। वैसे नटू काका का आईडिया बुरा
809.44,5.92,नहीं है। सुबह बेचारे बबीता जी के नींबू
812.399,8.041,मेरी वजह से गिर गए थे। शाम को उनके लिए
815.36,5.08,नींबू लेके जाऊंगा तो खुशम खुश हो जाएंगे।
820.48,6.4,सेठ जी कहां खो गए? नहीं मैं सोच रहा था
824.8,5.2,ये आईडिया के बारे में काफी अच्छा आईडिया
826.88,5.28,है आपका हां तो बाकी एक काम करना मैं घर
830.0,3.839,जाऊं ना उसके पहले मुझे ये जो नींबू है ना
832.16,4.239,अलग-अलग थैली में थोड़े-थोड़े भर के दे
833.839,5.921,देना तो क्या सबको मैं एक-एक थैली हाथ में
836.399,6.161,थमा सकूं हैं जी सेठ जी हां सोडा सब पे
839.76,5.36,नींबू सोडा की धमाकेदार पार्टी होगी और
842.56,5.839,अब्दुल को बोलूंगा भाई ये स्पेशल महसाना
845.12,6.48,के नींबू की सोडा बनाना यस यस सेठ जी
848.399,6.161,लेकिन सोडा तो आप रात को पिएंगे अभी आप
851.6,6.32,मेरे हाथों से बनाया गया। यह नींबू शरबत
854.56,6.639,पीजिए। स्पेशली मेसाना के नींबू से बनाया
857.92,5.42,है सेठ जी। यह लीजिए। अच्छा फिर तो पीना
861.199,5.83,ही पड़ेगा
863.34,3.689,[संगीत]
867.639,8.44,भाई। क्या हुआ सेठ जी? अच्छा नहीं है। अरे
872.079,8.32,ये नींबू शरबत ही नहीं है भाई। ये तो अमृत
876.079,6.44,है। अमृत मजा आ गया दोस्त। वाह थैंक यू
880.399,9.481,थैंक यू।
882.519,7.361,आ वाह जय हो मसाना के नींबू की जय हो
892.28,19.48,[संगीत]
908.88,5.44,चलो नटू काका जी मैं घर जा रहा हूं तो आप
911.76,5.199,भी फिर दुकान बढ़ा के निकल जाना हां जी सेठ
914.32,6.72,जी ये भागा अभी तक नींबू की थैली ले आओ
916.959,6.721,मगर हां आ गया आ गया आओ मगर अच्छा सेठ जी
921.04,5.68,गोकुलधाम सोसाइटी ले जाने के लिए नींबू की
923.68,4.76,थैलियां तैयार है ओ हो ये तो बहुत ज्यादा
926.72,5.44,थैली हो
928.44,7.68,गई। मगर एक काम कर मुझे जरा रिक्शा तक
932.16,3.96,छोड़ दे। जी सेठ जी।
936.16,3.0,क्या?
939.6,5.16,चलो सेठ जी। क्या कर रहा है? रिक्शे तक
942.959,4.88,छोड़ना है ना?
944.76,5.639,[संगीत]
947.839,4.8,अरे मैं बीमार नहीं हूं। वो थैलियां
950.399,5.841,ज्यादा है तो थैली लेके मुझे रिक्शे तक
952.639,5.721,छोड़। ऐसे बोल रहा हूं। सॉरी सर। आराम से।
956.24,5.599,भाई चला तुम्हाराला
958.36,4.719,एक प
961.839,5.041,हां तुम्हें
963.079,6.921,बुढ़ावा चला चला
966.88,4.959,अरे भाई साहब अरे ये क्या रख रहे हो नींबू
970.0,3.68,नींबू है भाई मैं सब्जी वालों को रिक्शा
971.839,4.081,में नहीं बैठाता साहब अरे सब्जी नहीं है
973.68,4.079,खाली नींबू है अरे तो नींबू तो सब्जी है
975.92,3.44,ना अरे तुम्हारा प्रॉब्लम क्या है भाई अरे
977.759,4.32,सब्जी वाले सब्जी लेके बैठते हैं तो बास
979.36,4.479,आती है दूसरे कस्टमर बूमा बूम करते है अरे
982.079,4.88,पर मैंने बोला ना इसमें सब्जी नहीं है
983.839,6.0,"खाली नींबू है और नींबू की बास नहीं होती,"
986.959,4.8,सुगंध होती है भाई। और मैंने देखा है भाई
989.839,3.841,"कई रिक्शा वाले, टैक्सी वाले तो अपनी"
991.759,4.32,गाड़ी में अच्छी सुगंध आए। इसके लिए वो
993.68,4.32,नींबू के एयर फ्रेश से छिड़कते हैं। और ये
996.079,4.081,कोई ऐसे-ऐसे नींबू नहीं है भाई। गुजरात
998.0,4.16,में महसाना के पास कोड़ा गांव है ना वहां
1000.16,4.64,के नींबू है। वो तो पूरे इंडिया में
1002.16,5.72,वखड़ाते हैं। एक मिनट। आप भी जरा एक नींबू
1004.8,6.399,सूंघ के देखो। ये देखो।
1007.88,5.56,देखो। है ना मस्त सुगंध? सुगंध तो अच्छी
1011.199,4.161,है तो फिर अरे ये नींबू की वजह से
1013.44,3.36,तुम्हारी पूरी रिक्शा सुगंध से गूंज
1015.36,3.279,उठेगी।
1016.8,7.02,अच्छा ठीक है ठीक है बैठिए बैठिए हां ए
1018.639,8.32,रखो रखो हमने आप रखो हां मगर ए रख दे चल
1023.82,3.139,[संगीत]
1031.41,4.909,[संगीत]
1034.319,4.401,क्या हुआ भाई रोक क्यों दिया अंदर जाना था
1036.319,4.321,आगे नहीं जाएंगे साहब क्यों अरे सोसाइटी
1038.72,4.319,में पहले आ चूका हूं और जो अंदर जाने का
1040.64,4.399,ढलान है ना बहुत खतरनाक है वो और रिक्शे
1043.039,4.481,के इंजन में बहुत लोड आता है और खासतौर पे
1045.039,5.041,इतना सामान हो तो
1047.52,4.72,हां तो ढलान तक तो ले ले भाई। नहीं ले
1050.08,4.64,सकता। क्यों? अरे रिक्शा का रिवर्स गियर
1052.24,4.0,बिगड़ गया है। और वहां से लेके यहां तक
1054.72,3.12,मुझे रिक्शा को धक्का मार के लेके आना
1056.24,3.36,पड़ेगा।
1057.84,5.12,अच्छा ठीक है एक काम कर। ये रिक्शा इधर
1059.6,5.12,साइड में रख दे। और ये थैलियां है ना थोड़ी
1062.96,4.48,थैलियां ले ले और मुझे अंदर तक छोड़ दे।
1064.72,5.92,चल। ये मेरा काम नहीं है। अरे यार कमाल
1067.44,5.2,आदमी है भाई तू। रिक्शा अंदर आने को तैयार
1070.64,4.08,नहीं हो। इंसानियत के नाते मदद करने को
1072.64,3.919,तैयार नहीं हो। जेठा भाई क्या हुआ? अरे
1074.72,4.079,अब्दुल भाई देख ना ये रिक्शा अंदर लेने को
1076.559,4.48,तैयार नहीं है। ये मेरे पास इतनी सारी
1078.799,4.24,थैलियां है तो मैंने बोला थोड़ी मदद कर दे
1081.039,3.841,भाई। रिक्शा साइड में रख के थोड़ा हेल्प कर
1083.039,3.76,दे। तो बोला नहीं वो मेरा काम नहीं है।
1084.88,3.84,जेठा भाई आप रिक्शा छोड़ दीजिए। मैं आपकी
1086.799,3.0,मदद करता हूं। अरे थैंक यू अब्दुल। थैंक
1088.72,4.319,यू दोस्त
1089.799,5.801,यार। क्या भाई आप भी थोड़ी मदद कर दी होती।
1093.039,4.561,क्या जाता है आपका? ये हमारा अब्दुल देखो
1095.6,3.4,हमेशा दूसरों की मदद करने के लिए तत्पर
1097.6,4.8,रहता
1099.0,6.84,है। जो दूसरों की मदद करता है ना भगवान
1102.4,3.44,उसकी मदद करता है।
1106.98,6.22,[संगीत]
1110.08,6.16,जेठा भाई इतने सारे नींबू अरे हां पूरी
1113.2,5.76,सोसाइटी के लिए लेके आया हूं बहुत पैशन
1116.24,5.439,नींबू है भाई जेठा भाई खुशबू तो बहुत
1118.96,5.599,बढ़िया आ रही है हां मेरे लिए है ना अरे
1121.679,5.601,हां बिल्कुल ये ले ये एक थैली तेरी वाह
1124.559,4.881,वाह थैंक यू और सब सोडा पीने आएंगे ना तो
1127.28,4.72,यही नींबू सोडा में डाल के पिलाना पक्का
1129.44,5.44,पक्का जड़ा भाई अच्छा ये सबके घर पे देना
1132.0,4.4,है हां तो आइए मैं आपकी मदद कर देता हूं।
1134.88,2.96,कुछ घरों में मैं पहुंचा देता हूं। अरे
1136.4,3.84,थैंक यू अब्दुल। थैंक यू भाई। थैंक यू।
1137.84,5.36,हां तो चल ले ले।
1140.24,6.16,वाह। थैंक यू अब्दुल। ओ रिक्शा वाला देखा
1143.2,6.16,ना यार। इतनी मदद करने को तैयार नहीं भाई।
1146.4,5.36,अच्छा अब्दुल सबको बोलना कि ये जो नींबू
1149.36,4.8,है ना बहुत स्पेशल नींबू है। हां। ये
1151.76,5.12,गुजरात में जो मैसाना है ना उसके आसपास के
1154.16,6.12,इलाके से आए। वहां के नींबू बहुत फेमस है।
1156.88,7.12,हां हां सबको बता दूंगा मैं।
1160.28,6.68,अ बेटा भाई हां एक काम करते हैं। हां
1164.0,5.52,मेहता साहब के घर पे और हाथी भाई के घर पे
1166.96,5.36,ये आप दे दो हां बाकी के सबके घर पे मैं
1169.52,7.12,दे देता हूं।
1172.32,7.359,अ नहीं अब्दुल क्या है कि वो अय्यर भाई का
1176.64,6.399,मुझे थोड़ा काम है। तो उनके घर पे तो मुझे
1179.679,5.201,जाना ही है तो वहां पे मैं दे दूंगा। हां
1183.039,4.88,हां ठीक है ना बाकी के घर पे मैं दे देता
1184.88,4.4,हूं। पक्का? हां एकदम पक्का। सबके घर पे।
1187.919,4.561,सबके घर पे।
1189.28,5.44,अरे थैंक यू अब्दुल तो एक काम करता हूं ये
1192.48,5.28,अय्यर भाई का एक थैली मैं ले लेता हूं
1194.72,3.04,बाकी तू ये
1199.32,7.4,उठा ये एक थोड़ा
1203.36,6.0,हो गया हो गया हो गया ओके थैंक यू अरे ये
1206.72,6.52,गले मिल यार गले में वाह थैंक यू ओके थैंक
1209.36,3.88,यू चलता हूं मैं ओके
1213.6,5.04,मित्रो किसी ने बहुत ठीक कहा है स्वाद
1215.6,4.959,चाहे जैसा हो तीखा हो मीठा हो चटपटा हो
1218.64,4.64,नमकीन हो लेकिन स्वाद अगर मित्रों के साथ
1220.559,4.161,बांटा जाए तो स्वाद दुगना हो जाता है। कई
1223.28,3.519,बार तो कड़वा स्वाद भी मित्रों के साथ
1224.72,4.079,"बांटने से मीठा लगने लगता है, मधुर लगने"
1226.799,4.321,लगता है। और आज मेरे परम मित्र जेठाला
1228.799,4.481,नींबू के खट्टे मीठे स्वाद को गोकुलधाम
1231.12,4.4,निवासियों के साथ बांटने के लिए गोकुलधाम
1233.28,4.16,पहुंच चुके हैं। उनकी सवारी आ गई है और ये
1235.52,4.159,नींबू वितरण का कार्यक्रम प्रारंभ होने
1237.44,4.32,वाला है। बबीता जी के घर से आप तो जानते
1239.679,4.321,ही हैं जेठालाल जब जब बबीता जी के घर जाते
1241.76,4.0,हैं ठहाके फूटते हैं वहां। कुछ ना कुछ ऐसा
1244.0,3.28,जरूर होता है। तो क्या होने वाला है यह
1245.76,4.08,जानने के लिए देखते रहिए तारक मेहता का
1247.28,6.96,"उल्टा चश्मा। देखते रहिए, हंसते रहिए।"
1249.84,7.68,हंसी का स्वाद नहीं भूलेंगे आप। जी।
1254.24,5.84,फॉर मोर अपडेट्स सब्सक्राइब टू आवर चैनल।
1257.52,5.2,क्लिक द शो लिंक्स एंड एंजॉय वाचिंग द
1260.08,12.889,वीडियोस।
1262.72,10.249,[संगीत]
