Start Time (s),Duration (s),Text
382.16,6.28,ही नहीं सकता। लेकिन भड़े भाई ने अगर इंकार
385.36,6.0,कर दिया तो? वो मैं कुछ नहीं जानता हूं
388.44,7.319,भाई। तू यह नींबू उसको वापस देके आ और
391.36,7.04,मेरे पैसे वापस लेके आ। मगर
395.759,5.041,क्या है? उठा ये गोनी और डाल रिक्शा में
398.4,5.72,और चल मेरे साथ गोकुलधाम सोसाइटी। अबे आप
400.8,5.6,उधर से ही तो आए। बोला उतना
404.12,8.76,करने उठा।
406.4,10.28,[संगीत]
412.88,7.039,अरे बाप रे बाप रे बाप रे। क्या स्पीड है
416.68,5.48,यार। सॉलिड जोश है? अरे नींबू का टेंशन सर
419.919,5.84,से उतर गया माधवी तो जोश तो होगा ही ना।
422.16,6.64,हां कर है बाघा भाई ने तो हमें टेंशन फ्री
425.759,6.401,कर दिया नहीं अभी हम सिर्फ अचार बनाने में
428.8,5.6,फोकस करेंगे हां आप जरा प्लीज अचार के लिए
432.16,4.159,जो मसाले लगने वाले हैं लेके आइए ना हां
434.4,4.72,वो भी लेके आता हूं और साथ में आइसक्रीम
436.319,4.32,लेके आता हूं मस्तपैकी आइसक्रीम पार्टी
439.12,5.6,करेंगे
440.639,7.761,लाओ लाओ लाओ लाओ भाई लाओ
444.72,7.12,लाओ आने दो लाओ लाओ लाओ जल्दी लाओ हैं ये
448.4,6.079,क्या है रख दो इधर रख दे भाई काट और रख
451.84,7.12,"फिर से? लाओ, रख दे। इधर रख दे, भाई। ला।"
454.479,8.401,आओ। आराम से आराम से भाई। रख दो। रख दो
458.96,7.44,मगर। और तुम नीचे रुको। मैं आता हूं।
462.88,7.039,अरे अरे कहां है चल? भागा। ये सब क्या है?
466.4,6.32,"भिड़े भाई। जैसे सारी गोनियां लेकर गया था,"
469.919,5.201,वैसे ही सारी गोनियां वापस लेकर आया हूं।
472.72,5.28,"क्या? भागा भाई, आप नींबू वापस क्यों लेके"
475.12,6.16,आए? सॉरी माधवी भाभी। लेकिन मुझे नींबू
478.0,5.919,बेचने का मौका ही नहीं मिला।
481.28,4.84,क्यों? वो सेठ जी ने सारे नींबू गोडाउन
483.919,6.12,में रखने से मना कर
486.12,8.16,दिया। इसलिए मुझे वापस लेके आने
490.039,7.481,पड़े। अब इतने सारे नींबू मैं कहां
494.28,5.319,रखता? सॉरी बड़े भाई। लेकिन मैं ये नींबू
497.52,4.72,बेच नहीं पाऊंगा। अरे लेकिन तुम ऐसे नींबू
499.599,4.561,वापस कैसे लौटा सकते हो भागा? ये कौन सा
502.24,4.079,तरीका है व्यापार करने का? ऐसे थोड़ी चलता
504.16,4.08,है।
506.319,5.681,मैं अभी जेठा से बात करता हूं। अरे लेकिन
508.24,3.76,बड़े भाई एक नहीं।
512.08,4.56,हां बोल बड़े ओ जेठालाल तुम तो एक व्यापारी
514.88,4.159,हो ना तुम्हें पता है ना कि धंधे के कुछ
516.64,4.48,उसूल होते हैं कौन से धंधे में? अरे धंधा
519.039,3.92,कोई भी हो जेठालाल एक बार बेचा हुआ माल
521.12,5.839,वापस नहीं लिया जाता। ये हर धंधे में उसूल
522.959,6.481,होता है। मतलब मतलब ये के मैंने जो नींबू
526.959,4.0,बेचे हैं मैं वापस नहीं लेने वाला। ये
529.44,3.12,तुम्हारी जिम्मेदारी है। तुम्हारी अमानत
530.959,4.961,है।
532.56,6.88,अरे पर भाई मैंने थोड़ी खरीदे तुमसे नींबू।
535.92,5.599,जिसने खरीदे उसको बोल। कैसे? नींबू बाघा
539.44,5.28,ना खरीदे ना तुझसे तो उसका बोल भाई मुझे
541.519,4.88,क्यों बता रहा है तू ये सब अरे उस जेठालाल
544.72,5.28,तुमने ही बाघा को बेचा नींबू खरीदने के
546.399,6.0,लिए अरे नहीं नहीं एक मिनट बड़े भाई मैं
550.0,5.04,सेठ जी को बिना बताए आपसे ये सारे नींबू
552.399,2.641,खरीदने आया
556.04,8.44,था भाई पाका भाई अरे ऐसा क्यों किया तूने
560.959,6.0,पागा जेठाल को पता है क्यों नहीं
564.48,3.84,मुझे लगा मैं सेठ जी को सरप्राइज दूंगा तो
566.959,5.841,वो खुश हो जाएंगे
568.32,6.72,लेकिन उल्टा वो तो मुझ पे गरम हो गए।
572.8,5.599,अबे क्या करूं?
575.04,6.16,अरे बड़े क्या करूं क्या भाई? जो नींबू है
578.399,5.841,उसका आचार बना के एक बड़ा सा स्टॉक बना के
581.2,6.319,साइड पे रख दे। और जैसेजैसे आर्डर मिलता
584.24,5.68,जाए बेचता जा। हां। आचार तो बिगड़ता है
587.519,5.801,नहीं। अभी क्या है नींबू अगर मैंने मेरे
589.92,6.64,गोडाउन में रखे ना तो पड़े पड़े बिगड़ जाएंगे
593.32,5.56,भाई। पर पैसों की चिंता मत कर। मुझे अभी
596.56,4.56,पैसे नहीं चाहिए। तेरा पूरा अचार बिक जाए
598.88,4.48,बाद में पैसे दे देना 6 महीने के बाद।
601.12,4.399,नहीं नहीं जेठालाल तुमने जो मुझे पैसे दिए
603.36,4.32,हैं ना मैं बाका को वापस दे रहा हूं। अरे
605.519,4.081,भिड़े मुझे अभी जरूरत नहीं है भाई। मैंने
607.68,4.0,बोला ना मुझे नहीं चाहिए। अभी बाद में दे
609.6,3.84,देना आराम से। जेठालाल अगर तुम चाहते हो
611.68,5.76,कि मैं सारी वो वापस रख लूं तो मेरी भी
613.44,6.56,शर्त है कि तुम अपने पैसे वापस ले लो।
617.44,4.76,तू नहीं मानेगा। ठीक है भाई। जैसे तेरी
620.0,5.6,मर्जी। चल ठीक है।
622.2,6.84,हां। ये लो बागा। जैसे पैसे दिए थे वैसे
625.6,5.919,वापस दे रहा हूं। सॉरी भड़े भाई। लेकिन
629.04,5.52,जैसे सेठ जी ने कहा वैसे मैं भी आपको ये
631.519,7.601,सारे नींबू बेचने में मदद करूंगा। हां ठीक
634.56,7.36,है। सॉरी मुझे बहुत दुख हो रहा है। मैं आप
639.12,5.12,लोगों के काम नहीं आ सका।
641.92,6.56,नहीं नहीं कोई हरकत नहीं है। पागा भाई।
644.24,7.5,अच्छा चलता हूं बीड़े भाई।
648.48,4.799,सॉरी। थैंक यू।
651.74,4.82,[संगीत]
653.279,6.24,5 मिनट पहले कितने खुश थे हम लोग माधवी कि
656.56,5.44,नींबू चले गए नींबू बिक गए आइसक्रीम ये
659.519,5.201,पार्टी करने वाले थे लेकिन ये मुसीबत घूम
662.0,4.64,गिर के वहीं वापस आ गए अचार बनाने की
664.72,3.92,तैयारी भी शुरू कर दी थी हम लोगों ने
666.64,4.16,माधवी जब तक ये नींबू घर में रहेंगे ना ये
668.64,5.04,जमाखोरी का टेंशन सर पे रहेगा पर किसी ने
670.8,2.88,लूट-वूट लिया
674.04,6.2,तो आओ मी का मिनटते अचार बनाने का मसाला
677.839,4.881,लेके आइए ना आप एटलीस्ट इतने नींबू तो यूज
680.24,5.44,ही हो जाएंगे अरे माधवी आचार कैसे बनाएंगे
682.72,5.359,और कैसे पूरा करेंगे ऑर्डर ऑर्डर पूरा
685.68,4.96,करने के लिए पैकिंग डिलीवरी मसाला ये सब
688.079,5.041,के लिए पैसे चाहिए ना कहां से आएंगे अरे
690.64,4.8,माधवी ऑर्डर का बाद में सोचते हैं उसके
693.12,6.2,पहले ये 350 किलो नींबू कैसे बेचे उसका
695.44,6.959,टेंशन देवा ये नींबूओं का
699.32,5.44,टेंशन दूसरा वो रंगतरंग रिसोर्ट को अचार
702.399,6.721,बनाने का कमिटमेंट दिया है उसका
704.76,7.6,टेंशन सली संकट एक वेलेला इतना सोचने के
709.12,6.64,बाद भी समझ में नहीं आ रहा है कि क्या कर
712.36,5.88,मींटे पहले नमक लेके आइए ये कटे हुए नींबू
715.76,6.68,को नमक लगा के रखती हूं ताकि खराब ना हो
718.24,4.2,जाए लेके आ
724.079,4.721,अब्दुल जरा पांच पैकेट नमक देना यहां आम
726.72,4.559,आदमियों के लिए नमक मिलता है खास आदमियों
728.8,4.719,के लिए नहीं क्या मतलब मतलब अमीर आदमी जो
731.279,4.56,नमक खाते हैं ना वो यहां नहीं मिलता क्या
733.519,5.76,बोल रहे हो अब्दुल अरे भिड़े भाई नींबू का
735.839,7.041,पूरा गोदाम है आपके पास आप अमीर आदमी हुए
739.279,5.68,ना अब्दुल जले पे नमक मत छिड़को। मुझे आचार
742.88,7.12,पे नमक छिड़कना है। तुम पैकेट दे दो। सॉरी
744.959,5.041,सॉरी बड़े भाई मजाक कर रहा था। अभी देता
753.0,9.8,हूं। ये ले।
756.38,8.74,[संगीत]
762.8,4.719,"अरे बड़े भाई, बड़े भाई, एक मिनट। आप इतना"
765.12,4.959,टेंशन में क्यों लग रहे हो? नींबू की वजह
767.519,5.681,से। अभी तक नींबू बिकी नहीं। अरे नहीं ना।
770.079,4.801,बहुत कोशिश की। लगता है ये सारे नींबू
773.2,4.319,मेरे परिवार का सदस्य बनके जिंदगी भर में
774.88,4.88,मेरे साथ ही रहने वाले हैं। ओह हो। अगर
777.519,4.0,"नींबू घर पे ही पड़े रहे, तो बहुत प्रॉब्लम"
779.76,3.84,हो सकती है। अरे इसी बात को तो टेंशन है
781.519,4.0,"ना। अरे भिड़े भाई, एक प्रॉब्लम नहीं, आप"
783.6,4.72,तीन-तीन प्रॉब्लम में फंस सकते हैं।
785.519,6.0,तीन-तीन प्रॉब्लम? हां। वो कौन सी?
788.32,5.68,"प्रॉब्लम नंबर वन। अगर नींबू नहीं बिके,"
791.519,7.12,तो घर में पड़े पड़े सड़ जाएंगे। हां।
794.0,8.32,प्रॉब्लम नंबर दो। अगर नींबू नहीं बिके और
798.639,10.401,रात हो गई। आप नींबू को अपने कमरे में
802.32,11.519,रखकर सो गए। अब आधी रात को सन्नाटे में दो
809.04,8.72,चोर सोसाइटी में घुस आए। तभी पांव आपके घर
813.839,6.481,की ओर बढ़े। नकली चाबी से आपके घर तक
817.76,2.56,दरवाजा
821.48,7.28,खुला। फिर वो लोग धीरे-धीरे आपके कमरे की
825.44,3.32,तरफ बढ़े।
834.04,8.359,ठक फिर आपके कमरे का दरवाजा खोला
840.0,7.04,इधर आवाज नहीं आया इसमें आपने तेल डाला
842.399,8.721,हुआ है ना अभी आप मेन बात सुनिए वो दोनों
847.04,6.359,अंदर आए और आपकी नींद खुल गई फिर आपने
851.12,7.68,पूछा कौन है इतनी रात
853.399,6.641,को चोर है हम और फिर उन्होंने अपना
858.8,5.96,रामपुरी
860.04,7.96,खोला और आपके गर्दन पे ऐसे लगा
864.76,5.519,दिया। अगर नींबू प्यारे हैं तो अपनी जान
868.0,6.72,हमें दे
870.279,8.201,दो। अगर अपनी जान प्यारी है तो सारे नींबू
874.72,6.64,हमारे हवाले कर दो। और सारे नींबू चोरी
878.48,2.88,करके भाग
881.72,5.52,गए। समझे भेड़े भाई? नींबू चोरी होने का डर
885.6,5.44,है।
887.24,6.12,अरे ऐसे कैसे चोरी कर सकते हैं? मेरे बाजू
891.04,4.72,में थोड़ी रहता है। मैं उसको एक आवाज दूंगा
893.36,6.159,ना तो भाग के आ जाएगा और चोरों की बैंड
895.76,6.879,बजा देगा वो। वो ठीक है। लेकिन तीसरी
899.519,5.201,प्रॉब्लम इससे भी बड़ी प्रॉब्लम है। वो कौन
902.639,5.121,सी? अगर पुलिस को पता चल गया कि आपके घर
904.72,5.919,में इतने सारे नींबू है तो आपको जमाखोरी
907.76,4.8,के जुर्म में अंदर डाल देगी। अपने एरिया
910.639,3.521,के दो चार जमाखोरों को तो पुलिस ने अंदर
912.56,3.6,डाल दिया है। अरे इसी चीज का तो डर है
914.16,4.88,अब्दुल। अरे घर पे पुलिस ने छापा मारा तो
916.16,4.96,आपको जेल हो सकती है। अरे बाप रे। अरे
919.04,3.88,अंकल जेल के कपड़े में कितने अजीब लगेंगे
921.12,6.159,ना। चक्की पीस
922.92,5.719,के ए कुछ अकल वक्कल है तुम दोनों को। हां
927.279,3.68,यहां पे मैं इतने टेंशन में हूं और तुम
928.639,4.081,दोनों का मजाक सूझ रहा है। अरे यहां पे
930.959,4.641,जमाखोरी की तलवार मेरे गर्दन पे लटक रही
932.72,6.16,है। ठीक है बेटा अंकल। अब सीरियस बात करते
935.6,5.359,हैं। ठीक है? आपको जमाखोरी के इल्जाम से
938.88,4.079,बचना है?
940.959,5.361,"नहीं, ऑब्वियस्ली आपको बचना है। मेरे पास"
942.959,6.641,तो आईडिया है। हां तो दो ना भाई। तो जितने
946.32,6.8,भी नींबू है ना भड़े अंकल आपके पास वो सारे
949.6,6.08,नींबू का रस निकाल दो।
953.12,4.04,नींबू ही नहीं बचेंगे। जमाखोरी का इल्जाम
955.68,3.399,ही नहीं लगेगा ना आप
957.16,5.0,पे। ये
959.079,5.401,गोया। 300 350 किलो नींबू का रस निकालने
962.16,5.28,में मेरा रस निकल जाएगा।
964.48,5.55,लेकिन बड़े अंकल जेल में चक्की पीसते हुए
967.44,3.839,भी आपका रस निकलेगा ही ना।
970.03,3.01,[संगीत]
971.279,3.521,क्या कुछ भी आईडिया दे रहा है? बड़े अंकल
973.04,3.2,इसका आईडिया छोड़ो। मेरा आईडिया सुनो। तुम
974.8,3.92,लोग क्या करते हैं ना गार्डन में गड्ढा
976.24,4.159,खोद के सारे नींबू उसमें डाल लेते हैं।
978.72,4.32,फिर आपके घर पे नींबू नहीं रहेंगे तो
980.399,4.24,पुलिस को सबूत नहीं मिलेगा। और पुलिस को
983.04,4.96,सबूत नहीं मिलेगा तो आप अरेस्ट भी नहीं
984.639,5.521,होंगे। अच्छा! और जब मुझे नींबू चाहिए
988.0,3.99,होंगे तब? तो गड्ढा खोद के निकाल लेना।
990.16,4.16,सड़े हुए।
991.99,4.57,[संगीत]
994.32,5.12,पॉइंट पॉइंट अरे तुम दोनों आईडिया देने से
996.56,4.959,पहले कुछ सोचते हो? हां मजाक चल रहा है
999.44,3.6,यहां पे। अब्दुल तुम नींबू सोडा के लिए
1001.519,3.76,नींबू तो खरीदते होंगे तो तुम्हारी पहचान
1003.04,5.919,में कोई होगा जो नींबू खरीद सके। भाई मैं
1005.279,6.401,तो 10-15 नींबू लेता हूं। वो भी छोटे-मोटे
1008.959,5.841,भाजी वालों से। वो लोग कहां से खरीदेंगे?
1011.68,4.719,इतने सारे नींबू? पर और कोई होगा ना पहचान
1014.8,3.279,में जो खरीद सके? डायरेक्ट तो कोई पहचान
1016.399,4.8,नहीं है। लेकिन इधर-उधर फ़ोन करके पूछ सकता
1018.079,4.801,हूं। हां पूछना भाई। याद से पूछना। मैं आज
1021.199,4.48,ही सारे नींबूओं की विदाई करना चाहता हूं
1022.88,4.799,घर से। ठीक है ठीक है भेड़े भाई अगर कोई
1025.679,4.801,खरीदार मिलेगा तो मैं आपको बता देता हूं।
1027.679,4.561,ठीक है ठीक है। ओ चंगू मंगू मेरा ये
1030.48,4.4,प्रॉब्लम किसी के साथ डिस्कस मत करना नहीं
1032.24,6.079,तो मैं प्रॉब्लम में आ जाऊंगा। डोंट वरी
1034.88,7.12,बीड़े अंकल इस बात के बारे में हम किसी को
1038.319,5.76,कुछ नहीं बोलेंगे। हां हां चिल। हम लोग
1042.0,4.72,इतने समझदार है ना बीड़े अंकल। आपको तो पता
1044.079,5.6,ही है। हां वो पता चला ना मुझे जब आईडिया
1046.72,5.64,दिया तो कितने समझदार हो तुम दोनों।
1049.679,6.481,अभी नींबू बेचने के लिए मुझे ही कुछ करना
1052.36,6.84,होगा। माधवी ये लो नमक। मैं जरा सब्जी
1056.16,5.519,मंडी जाके आता हूं। कशाला? कशाला का है?
1059.2,4.16,जाके दुकानदारों से पूछता हूं कि कोई
1061.679,3.441,नींबू खरीदता है कि नहीं। ओहो आप नींबू
1063.36,4.319,बेचने जा रहे हो। चोरों को आमंत्रण देने
1065.12,4.72,जा रहे हो। ऐसे तो सबको पता चल जाएगा
1067.679,5.12,सब्जी मंडी में कि हमारे पास बहुत सारे
1069.84,5.68,नींबू है। हां बाबा। और ऐसे तो हमारे घर
1072.799,4.88,पर चोरी होने का रिस्क भी बढ़ जाएगा। नको
1075.52,5.039,नको आप कहीं नहीं जाएंगे। बैठिए पर आप।
1077.679,4.401,अरे क्या बैठी है माधवी? घर पे ऐसे हाथ पे
1080.559,3.921,हाथ धरे बैठा रहूंगा तो नींबू बिक भी
1082.08,4.24,जाएंगे क्या? यहां पे तुम मेरे हाथ बांध
1084.48,3.52,रही हो और वहां पे पुलिस को जब पता चलेगा
1086.32,3.44,ना कि मैंने इतने सारे नींबू घर में रखे
1088.0,3.16,हैं तो जमा होने के चक्कर में वो मेरे हाथ
1089.76,5.12,बांध
1091.16,4.399,देगी। अरे नहीं है। अरे किसने भेजे इतने
1094.88,3.039,सारे
1095.559,5.441,नींबू? कोई सब्जियों का व्यापारी भी नहीं
1097.919,6.321,है पहचान में। जिसको बोल सकूं ये खरीद ले।
1101.0,6.52,पापा हमारे मंगेश काका है ना जो आम का
1104.24,7.36,बिनेस करते हैं। वो नीमो बेचने में हमारी
1107.52,6.72,मदद कर सकते हैं। हो टेंशन के चक्कर में
1111.6,5.04,उनके बारे में तो भूल ही गए हम लोग। लगाइए
1114.24,4.799,लगाइए फ़ोन लगाइए मंगेश भाऊ को। अरे माधवी
1116.64,4.72,मंगेश दादा आम के व्यापारी है। वो क्यों
1119.039,5.441,नींबू बेचेंगे? उनके पहचान के मार्केट में
1121.36,6.319,बहुत सारे लोग होंगे जो नींबू खरीद लेंगे।
1124.48,5.84,"ठीक है, करता हूं। हां आत्माराम बोलो।"
1127.679,6.481,कैसे हो? अरे क्या बताऊं दादा जिंदगी
1130.32,6.08,खट्टी हो गई। अरे तो आ जाओ मेरे पास। मस्त
1134.16,5.04,हापुस आम खिला के जिंदगी मीठी कर देता हूं
1136.4,4.72,तुम्हारी। मंगेश दादा आप बिना हापुस आम
1139.2,4.479,खिलाए मेरी जिंदगी मीठी कर सकते हो मेरा
1141.12,4.559,एक काम करके। अरे का है बाबू एक का है?
1143.679,3.921,तीन चार काम सांग ना। एक्चुअली बात ये है
1145.679,4.081,"मंगेश दादा, मेरे पास है ना तकरीबन"
1147.6,3.92,"तीन-चार को नहीं, कुल मिला के 350 किलो"
1149.76,4.08,नींबू पड़े हैं जो मुझे बेचने हैं। अरे
1151.52,4.96,इतने सारे नींबू कहां से आए तेरे पास?
1153.84,4.959,तूने नींबू का धंधा खोला है क्या? अरे तू
1156.48,3.96,अच्छा खासा शिक्षक था। क्या हो क्या गया?
1158.799,4.401,"नहीं, मैं अभी भी शिक्षक ही हूं मंगेश"
1160.44,5.16,दादा। और वो लंबी कहानी है। बाद में
1163.2,4.56,फुर्सत में बताता हूं। तो क्या है ना मैं
1165.6,5.36,ये सारे नींबू मार्केट से आधे दाम में
1167.76,4.88,बेचना चाहता हूं। तो आप खरीदोगे फिर आप जो
1170.96,3.959,मर्जी चाहे भाव में बेच देना। अरे नहीं
1172.64,5.56,आत्माराम। मैं नहीं खरीद पाऊंगा इतने
1174.919,5.64,नींबू। मैं ठहरा आम का
1178.2,4.52,व्यापारी। मैं तेरे को कुछ होलसेलर्स के
1180.559,3.841,नंबर भेजता हूं। उनसे बात कर ले। कोई ना
1182.72,3.6,कोई तो पक्का खरीद लेगा तेरे से नींबू।
1184.4,4.24,अरे हां ठीक है मंगेश दादा। आप भेज दीजिए
1186.32,5.2,नंबर। हां। अरे हां मंगेश दादा वो सारे
1188.64,5.32,नंबर है ना माधवी के नंबर पे भेजना जरा।
1191.52,5.039,हां ठीक है ठीक है। ओके थैंक
1193.96,4.52,यू। दोस्तों आपने कभी उबलते दूध को देखा
1196.559,3.761,है? जब बहुत ज्यादा उबल जाए तो वो बर्तन
