Start Time (s),Duration (s),Text
191.44,6.96,यार। हम लोगों ने कोई भी पार्टी चाटी नहीं
194.0,7.28,की है बल्कि चोरों को पकड़वाया है।
198.4,6.36,बापू जी प्लीज दरवाजा खोलिए और हमें माफ
201.28,3.48,कर दीजिए प्लीज।
205.12,6.96,प्लीज चाचा जी
208.2,7.52,देखो मैंने तय किया था कि आज की रात मैं
212.08,3.64,दरवाजा नहीं खोलूंगा।
217.0,5.56,लेकिन आज तुम लोगों ने एक अच्छा काम किया
220.56,6.72,है।
222.56,4.72,इसलिए आज तुम लोगों की सजा माफ करता
228.68,6.76,हूं। बोल रहे हैं बाबूजी कुछ बाकी है। एक
232.0,5.2,मिनट बोल रहे लेकिन हां फिर कभी ऐसा हुआ
235.44,4.56,तो मैं दरवाजा नहीं खोलूंगा। हां। अरे अरे
237.2,7.72,नहीं नहीं सवाल ही नहीं है बापूजी। हम लोग
240.0,4.92,आगे कभी ऐसी गलती करेंगे ही नहीं।
253.56,3.419,[प्रशंसा]
259.919,4.961,थैंक यू थैंक यू जी थैंक यू थैंक यू थैंक
262.079,5.361,यू आप ही की वजह से देखिए ऐसे सुलझा है
264.88,5.039,थैंक यू पा साहब हमारी मदद करने के लिए
267.44,4.56,बहुत-बहुत शुक्रिया थैंक यू सो मच थैंक यू
269.919,6.641,थैंक यू कैसी बात करते हैं मेहता जी पुलिस
272.0,7.759,का तो फर्ज है कि जनता की मदद करें
276.56,6.0,और आप लोग जनता हो और मैं पुलिस तो मदद तो
279.759,6.0,करनी पड़ेगी ना।
282.56,6.639,एक मिनट 1 मिनट आप सब लोगों की सजा तो माफ
285.759,7.201,हो गई पर जिस नींबू सोडे के लिए इतना बड़ा
289.199,6.641,हंगामा हुआ हम सबको वो सोडा पीना है। हां
292.96,5.04,हां क्यों नहीं? हम भी तो देखें कि इस
295.84,6.48,नींबू सोडा में ऐसा क्या खास है जो आपको
298.0,7.12,रोज रात को हमसे दूर ले जाती है। जरूर
302.32,7.84,अरे बिल्कुल बिल्कुल पीजी है।
305.12,8.32,ए अब्दुल बना बना सबके लिए मसाला सोडा बना
310.16,5.759,जेठा भाई नींबू अरे है ना इतनी मेहनत करके
313.44,6.64,नींबू तो लाए ना हम लोग क्या ये देखो सात
315.919,7.12,नींबू है मेरे पास अरे बड़े भाई नींबू सात
320.08,6.04,है और पीने वाले इतने कैसे बनाऊंगा मैं ये
323.039,5.921,भी सही बात है हां तो एक काम करते है ना
326.12,4.919,अब्दुल अरे वो बंगला पास में ही है ना तो
328.96,4.56,फिर से जाते हैं ये चालू जी पांडे जी के
331.039,4.481,जीप में और नींबू के पेट से नींबू तड़के आ
333.52,4.239,जाते है
335.52,4.8,हां हां कांदा और टमाटर भी ले आते हैं ना।
337.759,5.28,अब पुलिस का यही काम रह गया। अरे नहीं
340.32,4.8,नहीं पढ़ना बेटा। अरे जेठिया अभी तो नींबू
343.039,3.72,घर से भी ले सकता है ना। हां मैं मजाक कर
345.12,4.079,रहा था बापू जी। अरे
346.759,5.16,तुम्हारा खेर में घना बेटा नींबू छे कोई
349.199,4.481,लेने आओ। चलो चलो मैं लेता हूं थोड़ा
351.919,4.821,फटाफट।
353.68,9.44,चलो चलो आइए आइए आइए।
356.74,9.38,[संगीत]
363.12,3.0,ला
367.7,3.41,[संगीत]
374.99,10.29,[संगीत]
381.68,6.88,यह नए साल की पहली रात तो जबरदस्त तरीके
385.28,5.84,"से याद रहेगी, भाई। आपको क्या? हम सबको"
388.56,5.759,याद रहेगी यह रात? सोडा और नींबू वाली
391.12,5.6,"बात। अरे बाप रे, अंजलि की गुस्से की"
394.319,5.281,अंगीठी में तो आग अभी तक जल रही है। जल्दी
396.72,6.319,से जल्दी सोने में भलाई है।
399.6,5.28,कहां खो गए? किस सोच में पड़ गए? नहीं मैं
403.039,3.761,सोच रहा था असल में क्या है ऑफिस में कल
404.88,3.68,बहुत इम्पोर्टेन्ट मीटिंग है। अरे भई आधी
406.8,3.519,रात तो ये नींबू के चक्कर में निकल गई। अब
408.56,4.72,नींद होगी या नहीं होगी पता नहीं मीटिंग
410.319,6.561,में क्या होगा। चलो चलो।
413.28,5.919,कल ऑफिस में बहुत जरूरी मीटिंग है। और उस
416.88,5.68,मीटिंग का आपको बहुत टेंशन हो रहा है।
419.199,5.761,बहुत तो फिर ये टेंशन तब कहां चला गया था?
422.56,5.44,जब मुंह उठाके दोस्तों के साथ बंद बंगले
424.96,6.32,में नींबू लेने चले गए थे। तब ये मीटिंग
428.0,6.72,याद नहीं आई। अरे बे।
431.28,5.039,आई ना अंजली कैसे याद नहीं आई? अच्छा तो
434.72,3.039,फिर वापस क्यों नहीं आ गए? अरे तुम्हें
436.319,3.201,बताया था ना अंजली कि सब्जी वाले सेले
437.759,5.361,नींबू लेके 5 मिनट में आ जाएंगे। 5 मिनट
439.52,6.16,की तो बात थी। हां सब्जी वाले के पास
443.12,5.6,नींबू नहीं मिले तो 5 मिनट के बाद आप वापस
445.68,5.28,आ जाते थे ना। लेकिन नहीं हम तो जाएंगे
448.72,4.8,किसी के घर में घुस के नींबू लाएंगे। अरे
450.96,4.0,भाई अंजली सब ने बोला कि इस घर से नींबू
453.52,2.92,ले लेते हैं तो सबने कहा तो मैं भी चला
454.96,5.6,गया।
456.44,6.36,एक्जेक्टली यही बात यही बात जो बात मैं
460.56,6.16,हमेशा कहती हूं आज आपने उसे सच साबित कर
462.8,6.56,दी। कौन सी बात सच साबित हो गई भाई? यही
466.72,5.68,कि आपके लिए आपके दोस्त ही सब कुछ है।
469.36,5.279,अपनी बीवी कुछ नहीं। अरे एक नींबू लाने से
472.4,4.88,ये बात कैसे साबित हो सकती है अंजली? आई
474.639,4.801,विल एक्सप्लेन। आपके दोस्तों ने आपसे कहा
477.28,4.24,कि मेहता साहब चलिए सोडा पीने जाते हैं।
479.44,4.159,और आपने आराम से कह दिया हां हां भाई चलिए
481.52,4.16,सोडा पीने जाते हैं। फिर आपके दोस्तों ने
483.599,4.481,आपसे कहा कि मेहता साहब चौराहे से नींबू
485.68,4.72,लेकर आते हैं। और आपने कह दिया चलिए चलिए
488.08,4.08,चौराहे से नींबू भी लेके आते हैं। फिर
490.4,3.76,आपके दोस्तों ने कहा कि चलिए मेहता साहब
492.16,3.84,किसी के घर में घुस के पेड़ पे से नींबू
494.16,4.24,तोड़ के लाते हैं। और आपने कहा हां हां
496.0,5.28,चलिए नींबू भी तोड़ के लाते हैं। इसका
498.4,5.84,मतलब ये हुआ कि आपके दोस्त आपको जो कहेंगे
501.28,4.639,वो आप करने के लिए तैयार हो जाएंगे। और
504.24,4.72,आपकी बीवी
505.919,5.361,आपकी बीवी ने इतने प्यार से कहा कि तारक
508.96,4.72,आज टीवी में बहुत अच्छी पिक्चर आ रही है।
511.28,6.559,चलिए ना पति पत्नी साथ बैठ कर देखते हैं।
513.68,6.239,तो सीधा मना कर दिया। आज टीवी पे एक बहुत
517.839,3.921,अच्छी रोमांटिक पिक्चर आने वाली है। मैं
519.919,3.92,सोच रही थी कि हम दोनों बैठ के साथ में
521.76,4.0,पिक्चर देखें। फिल्म जो है ढाई तीन घंटे
523.839,3.521,की होती है अंजली और मुझे सोना है। सुबह
525.76,4.759,ऑफिस भी जल्दी जाना है। काम है। फिल्म
527.36,6.08,नहीं देखूंगा। अरे जेठा भाई
530.519,4.841,आप तो सोडा पीने जा रहा था सोडा शॉप पे।
533.44,5.24,तो सोचा मेहता साहब को भी साथ में लेता
535.36,6.479,चलो। चलिए माता साहब।
538.68,6.44,अच्छा अब पता चला कि पिक्चर देखने के लिए
541.839,6.401,इतने बहाने क्यों बन रहे थे? और क्यों मना
545.12,5.76,कर दिया? क्योंकि आपको सिर्फ आपके दोस्तों
548.24,5.719,की पड़ी है। आपकी बीवी की कुछ पड़ी ही
550.88,7.519,नहीं है। आपके लिए आपके दोस्त ही सब कुछ
553.959,6.921,है। आपकी पत्नी कुछ नहीं। ओह हो ये बात
558.399,5.0,है। मैंने फिल्म देखने से मना कर दिया।
560.88,6.8,किस बात का गुस्सा बोल रहा है?
563.399,7.0,बोलिए। मेरी बात का जवाब क्यों नहीं देते?
567.68,6.159,लेखक महोदय जल्दी से कुछ सोचिए। अंजलि को
570.399,3.44,कुछ ना कुछ बोल के मनाना
574.2,6.28,पड़ेगा।
576.12,7.399,अरे अंजली तुम भी ना क्या-क्या सोच लेती
580.48,4.56,हो भाई अंजली? कमाल है तुम्हारा। मैं सोच
583.519,3.201,रहा था नहीं बताऊंगा। चलो नहीं बोलूंगा।
585.04,5.04,नहीं बोलूंगा। लेकिन अब बात यहां तक पहुंच
586.72,6.96,गई है तो फिर ठीक है। बताना ही पड़ेगा।
590.08,6.16,सरप्राइज सरप्राइज नहीं रहेगा और क्या
593.68,4.719,सरप्राइज?
596.24,5.96,कौन सा सरप्राइज? अरे भाई वही सरप्राइज जो
598.399,3.801,मैं तुम्हें देने वाला था अंजली।
602.72,4.08,आप मुझे सरप्राइज देने वाले थे। हां। अरे
605.44,3.92,इसीलिए तो मैंने तुम्हें फिल्म देखने का
606.8,4.8,मना किया था। अंजलि तुम्हारे पसंद की एक
609.36,4.88,रोमांटिक फिल्म रिलीज हुई है। मुझे लगा था
611.6,4.64,मैं एडवांस बुकिंग कर लूंगा और टिकट ले
614.24,4.4,लेंगे दो कॉर्नर सीट्स के। फिर मैं और
616.24,5.279,मेरी अंजलि दोनों साथ जाएंगे सिनेमा हॉल
618.64,4.72,में। और मैं और मेरी अंजली सिर्फ मैं और
621.519,6.641,मेरी अंजली हाथ में हाथ डाल के फिल्म
623.36,7.28,देखेंगे पर नहीं रहा ना सरप्राइज तारक
628.16,4.08,आप सच में मुझे सरप्राइज देने वाले थे
630.64,4.16,क्या झूठ बोल रहा हूं कि अंजली इसीलिए
632.24,4.4,मैंने शाम को फिल्म देखने से मना किया था
634.8,3.599,मैंने सोचा घर पे अंजली के साथ फिल्म
636.64,4.08,देखने से वो मजा थोड़ी आएगा जो सिनेमा हॉल
638.399,4.56,में हाथ में हाथ डाल के देखेंगे। लेकिन
640.72,3.84,तुम तो पता नहीं बात को कहां से कहां ले
642.959,3.601,गई कि मेरे लिए तो दोस्त ही सब कुछ है।
644.56,4.719,बीवी की कोई वैल्यू नहीं है वगैरह-वगैरह।
646.56,4.56,मैं भी कितनी बुद्धू हूं। आप मुझे कुछ भी
649.279,3.68,बताए बगैर चले गए। उसके गुस्से में मैंने
651.12,4.159,न जाने क्या-क्या सोच लिया और क्या-क्या
652.959,6.081,बोल दिया।
655.279,6.081,एस ओ आर आर वाई क्या?
659.04,4.799,सॉरी।
661.36,4.479,नहीं नहीं नहीं सॉरी बोलने की जरूरत नहीं
663.839,4.481,है। अरे पति पत्नी के बीच में इन सब
665.839,5.12,फॉर्मेलिटीज की कोई गुंजाइश नहीं होती है।
668.32,5.87,तो फिर क्या गुंजाइश होती है? अरे गुंजाइश
670.959,7.921,होती है सिर्फ प्यार की।
674.19,7.17,[संगीत]
678.88,5.12,चलिए जल्दी सो जाते हैं। कल जल्दी उठना है
681.36,4.56,ना? ऑफिस में बहुत इंपॉर्टेंट मीटिंग जो
684.0,4.48,है। लेकिन एक जरूरी काम याद आ गया वो अभी
685.92,5.039,कर लेता हूं। हाय राम। अब आधी रात को कौन
688.48,4.479,सा दूसरा जरूरी काम आ गया? एक लेखक के लिए
690.959,4.241,सबसे जरूरी काम ये होता है अंजली कि वो
692.959,4.481,अपने विचारों को शब्दों में ढाल दे। और आज
695.2,4.56,जो हुआ है ये नींबू कांड को लेके। नींबू
697.44,4.24,पुलिस स्टेशन। मुझे लगता है यह एक बड़ा ही
699.76,4.72,कमाल का रोचक किस्सा बनेगा। मैं तुरंत इसे
701.68,4.64,लिख लेना चाहता हूं। आप लिखिए। आराम से
704.48,6.76,लिखिए और लिखने के बाद मुझे सुना भी
706.32,4.92,दीजिए। जो गुरु सरकार ये लो
712.32,3.0,नहीं
719.72,8.28,जी तो अर्ज किया है इरशाद इरशाद साल की
724.079,6.641,पहली रात ने जिंदगी का रुख मोड़ दिया एक
728.0,6.0,नींबू ने एक नींबू ने हम सबको निचोड़ दिया
730.72,5.52,वाह वाह भाई सुना था कांटे होते हैं नींबू
734.0,4.72,के साथ में सुना था कांटे होते हैं नींबू
736.24,6.0,के साथ में पर हमें क्या पता था हम ही कुछ
738.72,7.119,चुभेंगे आज की रात में। नींबू स्वाद बढ़ा
742.24,6.159,देता है खाने में। पर नींबू की वजह से हम
745.839,5.201,चले गए थाने में। ओए होए। नींबू दांत
748.399,5.281,खट्टे करता है। ये तो पता था। लेकिन आज
751.04,5.76,नींबू ने हम सबको झिंझोड़ दिया। एक नींबू
753.68,7.599,"ने हमें निचोड़ कर रख दिया। वाह वाह, क्या"
756.8,7.279,बात है। अर्ज किया है जी। कितनी हसीन रात
761.279,5.68,है। मेरे पतिदेव की कविता में कितनी खट्टी
764.079,6.841,मीठी बात है। चलिए जल्दी सो जाते हैं।
766.959,3.961,जल्दी उठना भी तो है।
771.68,6.24,चलो अंजलि तो जैसे तैसे खुश हो गई। पर अगर
774.56,5.399,चंपक चाचा को गुस्सा नहीं उतरा होगा। पता
777.92,4.52,नहीं जेठालाल का क्या
779.959,7.361,होगा।
782.44,7.639,[संगीत]
787.32,4.759,हाय जैठ।
790.079,5.041,लाइट क्यों चालू की? तुझे सोना नहीं है?
792.079,4.88,नहीं सोना है लेकिन वो मोबाइल चार्जिंग
795.12,3.92,करना है ना तो चार्जर ढूंढने के लिए लाइट
796.959,4.401,चालू की।
799.04,4.68,ठीक है। वो मोबाइल चार्जिंग में रख के फिर
801.36,5.599,चुपचाप सो जाना। जी जी
803.72,5.559,बाबू। एक नींबू की वजह से कितनी माता कूट
806.959,4.721,हो गई।
809.279,4.481,अरे एक दिन बिना नींबू का सोडा पी रहे थे
811.68,4.08,जेठ यार। तो क्या फर्क पड़ जाता? कोई कोई
813.76,5.12,फर्क नहीं पड़ता बापूजी लेकिन तभी पता
815.76,5.92,नहीं था ना कि एक नींबू की वजह से बात
818.88,5.519,पुलिस स्टेशन तक पहुंच जाएगी। हमने तो
821.68,5.279,सोचा था ये फटाफट नींबू लेके आएंगे नींबू
824.399,4.801,वाली सोडा पिएंगे और फटाफट घर चले जाएंगे।
826.959,4.56,इसीलिए कहते हैं ना जेठिया कि मुसीबत कह
829.2,5.199,कर नहीं आती। बिल्कुल बिल्कुल बाबूजी।
831.519,5.201,लेकिन सच कहूं बाबूजी। जब ये कांड हुआ ना
834.399,5.961,तो सबसे पहले मुझे आपका विचार आया कि पता
836.72,6.559,नहीं अभी आप मुझप कितना गुस्सा करेंगे।
840.36,5.719,अच्छा मैं कितना गुस्सा करूंगा वो विचार
843.279,4.8,आया। मैं कितनी चिंता करूंगा वो विचार
846.079,4.721,नहीं आया।
848.079,5.681,नहीं मतलब वही वो गुस्सा चिंता की वजह से
850.8,6.399,ही आता है ना।
853.76,5.68,लेकिन चलो अच्छा हुआ भगवान की कृपा से सब
857.199,5.841,ठीक हो गया। नहीं भाई अभी कुछ ठीक नहीं
859.44,6.399,हुआ है। ठीक तो तब होगा जब तू अपनी गलती
863.04,6.799,से कुछ सीखेगा और उसे दोहराएगा नहीं। नहीं
865.839,6.401,नहीं सीख ले ली बापू जी सीख ले ली। आइंदा
869.839,4.12,अगर नींबू नहीं होंगे तो बिना नींबू के
872.24,6.159,सोडा चुपचाप पी
873.959,4.44,लेंगे। जाइए आप सो जाइए थक गए
879.24,5.55,होंगे। मैं भी बस वो मोबाइल चार्जिंग पे
882.0,12.88,रख के सो ही जाऊंगा।
884.79,12.37,[संगीत]
894.88,5.36,अरे कहां रख दिया
897.16,5.64,चार्जर? अरे जी क्या? जी बाबूजी। पप्पू
900.24,5.92,कहां है? कहां है मतलब? आपके कमरे में
902.8,5.279,नहीं है? नहीं। तू जरा देख। तेरे रूम में
906.16,7.64,है क्या? तब तक मैं किचन और बालकनी में
908.079,5.721,देखता हूं। अरे कहां गए? टपु
915.279,3.0,टपु।
919.44,7.68,नहीं ये टप्पू मेरे बडरूम में नहीं है।
922.399,8.8,किचन और बालकनी में भी नहीं है। अरे कहां
927.12,6.48,चला गया ये लड़का? बेटा कहीं ऐसा तो नहीं
931.199,4.32,कि टप्पू वो पानी वानी पीने उठा हो और हम
933.6,4.88,दोनों को घर पे ना पाके हमें ढूंढने के
935.519,5.601,लिए कहीं बाहर निकल गया हो।
938.48,4.84,हां हो सकता है।
941.12,6.519,नहीं
943.32,4.319,ढूंढने पता नहीं।
948.16,8.47,किसे फ़ कर रहा है? टप्पू को।
952.55,4.08,[संगीत]
959.199,3.88,फ़ तो घर में ही है।
963.92,6.279,हम किसे फ़ कर रहा है? गोली को। गोली
970.97,3.649,[संगीत]
979.519,6.88,हां गोली बेटा टप्पू तेरे घर पे है
983.68,7.78,यार टप्पू आधी रात को क्या मस्ती कर रहा
986.399,10.25,है यार सोने दे ना
991.46,5.189,[संगीत]
1000.079,4.641,क्या यार गोली बेटा मैं जेठा अंकल बोल रहा
1002.88,4.48,हूं। टप्पू यहां घर पे नहीं है तो तेरे घर
1004.72,4.359,पे आया है? नहीं नहीं अंकल यहां पे तो
1007.36,4.8,नहीं आया है।
1009.079,6.12,अच्छा तुझे पता है वो कहीं बाहर जाने वाला
1012.16,7.28,हो या ऐसे कुछ बात हुई थी तेरी उससे? नहीं
1015.199,6.401,अंकल क्यों? क्या हुआ? नहीं कुछ नहीं।
1019.44,4.56,नहीं नहीं अंकल बताओ ना। क्या हुआ? मैं
1021.6,4.88,आपके घर आऊं? नहीं नहीं बेटा यहीं कहीं
1024.0,7.959,होगा। मैं ढूंढ लूंगा। हां तू सो जा। ओके
1026.48,5.479,अंकल। नहीं गोली को पता नहीं है।
1034.079,9.24,अरे किसे फ़ कर रहा है? बोल। हेलो हेलो
1037.28,6.039,हेलो गोगी बेटा तू सो रहा है।
1043.369,3.14,[संगीत]
1049.67,3.119,[संगीत]
1054.64,4.83,बोला ना सो रहा हूं। सॉरी सॉरी बेटा तुझे
1058.24,5.67,डिस्टर्ब कर रहा हूं।
1059.47,4.44,[संगीत]
1067.96,5.4,ओके कौन है यार? गो बेटा मैं जेठा अंकल
1071.52,5.76,बोल रहा हूं। टप्पू तेरे घर पे आया है।
1073.36,7.679,जेठा अंकल टप्पू इतनी रात को मेरे यहां
1077.28,6.08,कैसे होगा? क्या हुआ? सब ठीक तो है ना?
1081.039,5.121,हां हां हां सब सब ठीक है बेटा तू सो जा।
1083.36,5.439,लेकिन टप्पू ओ यही यहीं कहीं होगा बेटा।
1086.16,5.04,हां तू सो जा। ओके अंकल कुछ जरूरत हो तो
1088.799,5.281,मुझे बोलना मैं आ जाऊंगा। हां हां बेटा
1091.2,7.04,हां हां थैंक यू।
1094.08,9.08,नहीं गोभीगी को भी पता नहीं है।
1098.24,4.92,अरे अब कैसे फ़ोन कराया तू? भिड़े को।
1104.96,4.719,किसका फ़ोन है? हां एक मिनट देखता
1109.72,7.24,हूं। जेठालाल का फ़ है।
1114.24,6.559,हां बोलो जेठालाल क्या हुआ? हां भड़े टप्पू
1116.96,7.76,तेरे घर पे आया है। नहीं तो क्यों घर पे
1120.799,7.321,नहीं है वो? नहीं है ना? तो मुझे क्यों फ़
1124.72,7.6,किया? ऐसे टाइम पास के लिए।
1128.12,8.84,ए तू ए देखो ना कैसे बात कर रहा है बाबूजी
1132.32,7.52,भिड़। से बात कर। अरे भाई भड़े टप्पू घर पे
1136.96,5.44,नहीं है इसलिए तो मैंने फ़ किया ना भाई।
1139.84,5.28,क्यों कहां गया वो? वही तो नहीं पता। पता
1142.4,4.399,होता तो तुझे फ़ क्यों करता भाई? अच्छा ठीक
1145.12,3.6,है तुम चिंता मत करो। मैं आता हूं। नहीं
1146.799,4.081,नहीं आने की जरूरत नहीं है। मैं उसके और
1148.72,3.839,दोस्तों को फ़ करके पूछता हूं। अगर जरूरत
1150.88,3.36,पड़ी तो मैं तुझे बुला लूंगा। ठीक है। हां
1152.559,3.441,तो ठीक है। लेकिन फ़ करना हां क्योंकि मैं
1154.24,4.16,अभी जाग रहा हूं। सोने वाला नहीं हूं। हां
1156.0,2.4,हां ठीक
1159.32,4.32,है। नहीं है।
1164.4,3.92,अरे अब कैसे फ़ोन कर रहा है तू? मेहता साहब
1166.64,5.56,को। अरे मेहता के घर में डब्बू क्यों
1168.32,6.88,जाएगा? हां नहीं जाएगा पर एक बार पूछ लेता
1172.2,5.24,हूं। नए साल की रात है या मुसीबतों की
1175.2,4.24,बारात है। भाई इस एक रात में इतने ज्यादा
1177.44,4.16,ट्विस्ट है कि किसी थ्रिलर फिल्म में भी
1179.44,4.32,नहीं होते। भाई पहले तो नींबू के चक्कर के
1181.6,3.92,अंदर पुलिस स्टेशन गए। उसके बाद सोसाइटी
1183.76,4.0,में नो एंट्री हो गई। सोसाइटी में एंट्री
1185.52,4.159,मिली तो अब टप्पू गायब है। कहां गया टप्पू
1187.76,3.76,इतनी रात को? कहीं हमें ढूंढने तो नहीं
1189.679,3.281,गया और मान लीजिए हमें ढूंढने भी गया तो
1191.52,3.76,किसी को मिला क्यों नहीं? चाचा जी और
1192.96,4.719,महिलाओं को नजर क्यों नहीं आया? और ढूंढने
1195.28,4.32,गया तो अकेला क्यों गया? भाई सवाल बेशुमार
1197.679,4.24,है। लेकिन जवाब भी मजेदार है। जवाब देखिए।
1199.6,5.36,"तारक मेहता का उल्टा चश्मा। देखते रहिए,"
1201.919,6.401,हंसते रहिए। हे जी।
1204.96,5.839,फॉर मोर अपडेट्स सब्सक्राइब टू आवर चैनल।
1208.32,5.16,क्लिक द शो लिंक्स एंड एंजॉय वाचिंग द
1210.799,12.93,वीडियोस।
1213.48,10.249,[संगीत]
