Start Time (s),Duration (s),Text
103.6,6.76,खरीदो। तुम्हारा बहुत फायदा होगा। हां।
105.759,4.601,नहीं नहीं। मुझे नहीं चाहिए नींबू।
110.399,6.961,आजकल कीमती नींबू रखना ना बहुत रिस्की
113.88,5.279,है। वो चैन स्नैचिंग की जगह नींबू
117.36,5.039,स्नैचिंग चल रहा
119.159,5.32,है। हर जगह ना नींबू चोर घूम रहे हैं।
122.399,4.32,फालतू में थोड़े से नींबू के लिए जान जोखिम
124.479,5.321,में क्यों डालूं? अरे थोड़े नहीं सुनीता
126.719,7.441,हमारे पास चार-चार गोनी भर के नींबू है।
129.8,6.84,क्या? इतने सारे नींबू।
134.16,6.4,माधुरी भाभी यहां 10-12 नींबू के लिए इतना
136.64,6.88,राडा हो रहा है। और आप लोग घर में नींबू
140.56,6.88,की खान लेके बैठे हो। अगर नींबू चोर को
143.52,3.92,पता चल गया ना तो आपके घर चोरी हो
148.44,4.519,जाएगी। इतने सारे नींबू मत रखो। निकाल दो
151.28,4.239,निकाल दो। अरे इसीलिए तो तुम्हें बेच रहे
152.959,4.721,तुम खरीद लो ना। कौन? नहीं। मुझे नहीं
155.519,4.161,खरीदने नींबू। अभी यहां बहुत सारे ग्राहक
157.68,4.72,हैं और ज्यादा मैं नींबू की बात करेगी ना
159.68,7.12,तो आपके घर ही चोरी हो जाएगी।
162.4,7.76,अबे मैं फ़ोन रखती है। हां क्या दूं आपको?
166.8,6.88,ए इसने तो डरा दिया हमें। माधवी लगता है
170.16,5.68,बाहर सिचुएशन बहुत खराब है। ये नींबू जल्द
173.68,5.279,से जल्द निकालने पड़ेंगे। हां पर इसे
175.84,6.119,निकालेंगे कैसे? कहां बेचे? किसको बेचे?
178.959,3.0,टेस्ट।
182.72,7.92,अरे हां कहां फ़ करते मला? हां बोलो।
187.36,6.799,ओ बल्ले बल्ले बल्ले ओ बल्ले बल्ले बल्ले
190.64,6.879,ओ बल्ले बल्ले बल्ले तोड़ी तोड़ी तोड़ी ओए
194.159,5.921,मुबारका लखलख बधाइयां कांग्रेचुलेशंस द
197.519,6.921,सेलिब्रेशन
200.08,6.519,मुबारका अरे छोड़ी तुमने किसको फ़ोन लगाया
204.44,6.519,है पीड़ू
206.599,7.961,को पीडू तू पीड़ू ही बोल रहा है ना हां ओए
210.959,6.0,है तो मुबारकां कांग्रेचुलेशन सेलिब्रेशन
214.56,5.759,अबे किस बात की मुबारकबाद
216.959,7.36,ओ तेरी लॉटरी लग गई ना इस बात के लिए।
220.319,7.521,लॉटरी कैसी लॉटरी? ओए नींबू वाली। तो
224.319,7.681,तुम्हें कैसे पता चला? ओए रोशन सिंह सोड
227.84,6.88,के जासूस चारों तरफ फैले हुए हैं। ओए मैं
232.0,4.319,मजाक कर रहा हूं पीडू। ओ मेनू रोशन
234.72,4.0,डार्लिंग का फोन आया सी। उन्होंने मेनु
236.319,5.12,"दसया। तो मैंने सोचा चलो भाई, पीड़ू को"
238.72,5.519,मुबारकबाद दे दूं। अरे काहे की मुबारकबाद
241.439,5.841,थोड़ी। इतने सारे नींबू के समझ में नहीं आ
244.239,6.161,रहा कैसे बेचूं। शाहू का मिनट एक मिनट
247.28,6.239,छोड़ी उनको पूछिए ना कि उनके पहचान में कोई
250.4,6.32,है जो नींबू खरीदे?
253.519,5.761,अच्छा सो तुम्हारे पहचान में कोई है जो
256.72,5.12,इतने सारे नींबू खरीद सके? ओए बड़ू मैं
259.28,6.0,मैकेनिक हूं। ओ मेरा गराज है। ओ गड्डी
261.84,5.28,होती तो यूं स्किनों में बिकवा देता। ओ
265.28,4.639,यार नींबू के लिए तू किसी बाजी वाले को
267.12,5.76,पकड़ ना। अरे मैंने फ़ोन किया था। वो अपनी
269.919,6.72,सब्जी वाली है ना सुनीता। उसको फ़ किया था
272.88,6.0,हमने लेकिन उसने मना कर दिया खरीदने से।
276.639,5.041,ओ पिड़ू वो इतने सारे नींबू तुझे भेजे
278.88,4.64,किसने? वो तो पता नहीं है ना भाई। अभी
281.68,3.079,इतने सारे नींबू घर पे भी नहीं लग सकता।
283.52,4.959,वो अचार
284.759,5.321,डाल। मेरा मतलब है अचार बना के भेज। अरे
288.479,3.601,इतने सारे नींबू है कि उनका अचार बनाने
290.08,3.119,में 6 महीने लगेंगे भाई। अरे इसलिए
292.08,3.679,तुम्हें पूछ रहा हूं कि तुम्हारी पहचान
293.199,5.041,में कोई है कि नहीं?
295.759,5.361,ओ पिडू मेरी पहचान में या तो लस्सी पीने
298.24,5.8,वाले या फिर पार्टी छाटी करने वाले।
301.12,6.24,भाई दही चखना या सोडा होता तो अभी बिकवा
304.04,6.92,देता। लिंबू बेचना थोड़ा मुश्किल है यार।
307.36,6.8,ठीक है भाई। ओए बड़ू ओ तू दिल छोटा ना कर।
310.96,5.28,व्हाई फियर व्हेन छोटी इज़ हियर। ओ मैं पता
314.16,4.4,लगाता हूं कोई नींबू खरीदने वाला हो तो
316.24,5.2,इमीडिएटली तुझे कांटेक्ट करता हूं। ओके रब
318.56,5.04,राखा। हां ठीक है ठीक है। सॉरी। इसके
321.44,4.08,पेशेंट में भी कोई कांटेक्ट नहीं है। अभी
323.6,5.52,जब तक ये नींबू घर में रहेंगे ना सिर पे
325.52,6.8,टेंशन बना रहेगा। हाय करो कत नहीं है बाबा
329.12,5.359,शांत टेंशन न का क्यों हां हो टेंशन लेने
332.32,4.719,से अच्छा हम लोग ये सोचते हैं कि किससे
334.479,6.321,मदद ले सकते हैं वो असर
337.039,5.201,पोपट लाल पोपट लाल से बात करता हूं वो
340.8,3.2,जमाखोरी करने वालों के खिलाफ आर्टिकल
342.24,5.6,लिखने वाला था उसके पास जरूर डिटेल्स
344.0,7.039,होंगे नींबू के जमाखोरी पर आर्टिकल की
347.84,5.88,क्या हेडलाइन हो सकती है
351.039,6.801,नींबू के जमाखोरों को होनी चाहिए
353.72,7.96,जेल मजा नहीं आया हेडलाइन तड़कती फड़कती
357.84,5.26,होनी चाहिए। नींबू के जमाखोरों को जमा करो
361.68,3.28,जेल में।
363.1,5.219,[संगीत]
364.96,6.72,नींबू के जमाखोरों को जेल में जमा करो।
368.319,3.361,क्या बात है मजा आ
373.24,5.239,गया। हां बोल बेटे। हां पोपट लाल जरा
376.24,4.0,तुमसे एक अर्जेंट काम है। अरे भाई अभी मैं
378.479,4.16,किसी काम का नहीं हूं। अरे ऐसे क्यों बोल
380.24,5.44,रहे हो पोपट लाल? अरे तुम बहुत काम के
382.639,4.881,आदमी हो भाई। बहुत बड़े पत्रकार हो। दो
385.68,4.72,टाइम गोल्डन क्रो अवार्ड विनर पत्रकार हो
387.52,4.64,तुम। वो पता है मुझे। मैं यह कह रहा था कि
390.4,3.6,अभी इस वक्त मैं तेरे किसी काम का नहीं
392.16,4.8,हूं। मैं अपने काम में बिजी हूं। हां तो
394.0,5.919,वो काम छोड़ दे। हां तो छोड़ देता हूं
396.96,5.04,भाई। तू सैलरी दे दे। तेरा काम करता हूं।
399.919,3.761,बोल कितनी सैलरी देगा? अरे मैंने काम
402.0,3.919,छोड़ने को बोला पोपट लाल। मैंने नौकरी
403.68,4.0,छोड़ने को नहीं बोला है। मेरा काम बहुत
405.919,3.84,छोटा सा है भाई। टाइम नहीं लगेगा ज्यादा।
407.68,4.16,अच्छा तो बता बता। जल्दी बता क्या काम है?
409.759,5.601,हां। मुझे ना तुझसे कुछ डिटेल्स चाहिए।
411.84,6.6,अरे वाह बेटे। तू मेरे लिए रिश्ता लेकर
415.36,8.08,आया है? लड़की वालों को डिटेल्स देनी है
418.44,9.879,ना? ले हाइट 5 फीट 11 इंच। इसकी शादी की
423.44,8.879,ट्रेन निकल पड़ी। वेट 67 67 किलो सैलरी 5
428.319,6.32,फिगर। पोपट लाल पोपट लाल। मुझे तुमसे
432.319,5.28,डिटेल्स मतलब मुझे नींबू खरीदने वालों के
434.639,4.801,डिटेल्स चाहिए। क्या? अरे भिड़ तूने कब से
437.599,4.241,नींबू बेचना शुरू कर दिया? अरे लंबी कहानी
439.44,4.56,है पोपट लाल। बाद में बताता हूं। तुम्हारे
441.84,4.68,पास डिटेल्स है तो भेजो ना मुझे। मेरे पास
444.0,6.8,तीन चार गोनी भर के नींबू पड़े हैं।
446.52,7.48,क्या तू नींबू की जमाखोरी कर रहा है?
450.8,6.72,शिक्षक होकर ऐसा गलत काम कर रहा है। तुझसे
454.0,6.4,ये उम्मीद नहीं थी। जमाखोर कहीं का बात मत
457.52,4.32,कर मुझसे। रख फोड़। अरे पोपटलाल क्या कुछ
460.4,3.519,भी बोल रहे हो भाई? मैंने कोई जमाखोरी
461.84,4.639,नहीं की है। वो तो किसी ने मेरे नाम पे
463.919,5.201,भेजे हैं घर पे। किसने भेजे इतने सारे
466.479,4.56,नींबू? वो नहीं पता भाई लेकिन मेरे नाम पे
469.12,4.32,नींबू आए हैं इसलिए मैं बेचना चाहता हूं।
471.039,5.761,ओ भाई ओ भिड़े तू ऐसे ये नींबू नहीं बेच
473.44,5.28,सकता। ये इललीगल है। तुझे ये सारे नींबू
476.8,4.239,पुलिस के हवाले करने पड़ेंगे। अरे इललीगल
478.72,4.0,कैसे हो गए? हां। मेरे नाम पे मेरे घर पे
481.039,4.241,नींबू आए हैं तो मैं कुछ भी करूं नींबू
482.72,4.4,का। अच्छा। तो कल को तेरे नाम पे तेरे घर
485.28,5.599,पे गंस आएंगे। तो तू उन्हें भी ऐसे
487.12,6.799,बेचेगा? अरे नहीं नहीं भिड़े। मैं तुझे ऐसा
490.879,6.401,गलत काम नहीं करने दूंगा। मैं पत्रकार
493.919,5.361,हूं। समाज का चौथा पिलर हूं। अरे ओ पिलर
497.28,6.88,अरे गन कहां नींबू कहां तुम क्या बोल रहे
499.28,8.56,हो पोपट लाल हाय मनता है तू बोल पोपट भौजी
504.16,6.4,देखिए हम लोग बहुत परेशान है ये जबरदस्ती
507.84,4.96,की मुसीबत हमारे गले आ पड़ी है इसलिए हम
510.56,4.959,लोग ये नींबू सस्ते दामों में बेचना चाहते
512.8,5.359,हैं हां पोपट लाल अगर मुझे जमाखोरी करनी
515.519,6.241,होती ना तो मैं ब्लैक में बेचता नींबू
518.159,5.841,पोपट भाऊजी प्लीज समझने की कोशिश कीजिए ना
521.76,4.639,ये सारे नींबू हम लोग बेचना चाहते हैं तो
524.0,5.36,इसे बेचने में हमारी मदद कीजिए ना इससे
526.399,4.801,छुटकारा चाहिए हमें जल्दी। अच्छा अच्छा
529.36,3.76,बताइए माधवी भाभी मैं आपकी क्या मदद कर
531.2,4.319,सकता हूं? अरे पोपट लाल तुम्हारे पास वो
533.12,4.399,होंगे ना जमाखोरी करने वालों के नंबर
535.519,4.081,उनमें से एक दो नंबर दे दो। ये सारे नींबू
537.519,4.921,उनको ही बेच देते हैं। ओ भाई ओ भड़े क्या
539.6,7.12,मतलब क्या है तेरा?
542.44,6.76,मतलब वेंडर्स वेंडर्स जो भाजी बेचते हैं
546.72,4.72,उनके नंबर दे दो। उनको बेचते हैं नींबू।
549.2,4.96,अरे भेड़े भाजी वाले का नंबर मेरे पास कहां
551.44,5.6,से मिलेगा भाई? तू अगर किसी मैरिज ब्यूरो
554.16,6.239,वाले का नंबर मांगता तो मैं दे देता।
557.04,5.68,लेकिन ये काम मुश्किल है। और हां भड़े ओ
560.399,5.761,सुन ये तू ये बहुत सोच समझ के ये काम
562.72,6.64,करना। हां। ये पुलिस की नजर चारों तरफ है।
566.16,5.799,ढूंढ रहे है जमाखोरों को। अगर गलती से
569.36,5.68,किसी ने टिप दे दी ना तो पुलिस तुझे पकड़
571.959,5.081,लेगी। ऐसे किसी को भी मत बेचना। किसी
575.04,4.72,पहचान वाले के थ्रू ही डील करना। अरे
577.04,5.0,लेकिन कोई पहचान वाला होना तो चाहिए ना।
579.76,4.96,अरे है ना? कौन?
582.04,5.32,जेठालाल अरे लेकिन इनको वो सब्जी थोड़ी
584.72,5.92,बेचता है पोपटलाल अरे भिड़े मेरी बात मान
587.36,5.76,तू जेठालाल से बात कर वो व्यापारी है वो
590.64,5.68,चुटकियों में तेरे नींबू बिकवा देगा अरे
593.12,5.36,हां ये अच्छा आईडिया है हां थैंक यू पोपड़
596.32,4.32,भाऊजी अरे अरे ठीक है ठीक है ओके ओके ओके
598.48,4.72,ओके
600.64,7.8,लावा ना फ़ जेठा भाई ना अरे सांस तो लेने
603.2,5.24,दो माधुरी हां झालो
608.8,5.44,हां बोल भड़े हां जेठालाल तुमसे जरा काम
611.6,5.359,है। अब क्या हुआ? अरे वो मेरे पास जो
614.24,5.36,नींबू है ना वो मुझे बेचने हैं। अरे भाई
616.959,4.721,मैंने तो तुझे पहले ही बोला था कि बेच दे।
619.6,4.4,तो तभी तो मुझे बोलने लगा कि अरे मैं
621.68,5.2,व्यापारी नहीं हूं भाई। मैं कैसे बेच सकता
624.0,6.839,हूं? अभी शिक्षक में से अचानक कैसे
626.88,7.199,व्यापारी बनने का शौक जाग उठा। हां?
630.839,6.44,लालच पैसा चीज ही ऐसी है दोस्त।
634.079,5.681,अच्छे-अच्छों के सिद्धांत हिला देता है।
637.279,4.481,"चल खैर कोई बात नहीं। देर आए, दुरुस्त है।"
639.76,4.16,"अच्छा निर्णय लिया है तूने। हां, बेच दे,"
641.76,4.16,बेच दे। अब बे सारे नींबू बेच दे और रोकड़ी
643.92,4.56,"कर ले। हां, इसीलिए तुमको मैंने फ़ किया है"
645.92,4.479,जेठालाल। क्या है? मैं एक शिक्षक हूं।
648.48,5.2,व्यापारी तो हूं नहीं। व्यापारी तो तुम
650.399,5.281,हो। तुम्हारे पास सालों का अनुभव है। एक
653.68,3.68,"मिनट, तू क्या कहना क्या चाहता है? मैं ये"
655.68,3.279,कहना चाहता हूं कि तुम मुझसे नींबू खरीद
657.36,4.08,लो। मैं मार्केट से सस्ते भाव में तुम्हें
658.959,5.841,नींबू बेचूंगा। फिर तुम अपना प्रॉफिट
661.44,7.76,मार्जिन लगा के मार्केट में बेचो नींबू।
664.8,7.2,"मतलब अभी मैं ये टीवी, फ्रिज, वाशिंग मशीन"
669.2,5.68,वो सब छोड़ के दुकान में से नींबू बेचने
672.0,6.0,लगूं। हैं? अरे दुकान में मत बेचो। दुकान
674.88,5.199,के बाहर ठेला लगा के बेचो। मगन और बाघा को
678.0,4.48,बोलो वहां पे खड़े रह के बेचे नींबू। अरे
680.079,5.041,बाघा या मगन को किसी ने ऐसे नींबू बेचते
682.48,4.88,देख लिया ना तो मार्केट में बात फैल जाएगी
685.12,4.08,कि भाई ये जेठालाल का इलेक्ट्रॉनिक्स का
687.36,4.0,धंधा चल नहीं रहा है। तो अभी वो नींबू
689.2,5.04,बेचने पे आ गया है। हां तो एक काम करो ना
691.36,5.28,सारे नींबू गोडाउन में रख दो। और मगन को
694.24,4.48,बोलो गोडाउन के बाहर खड़ा रहे और उसको
696.64,6.199,बोलो जैसे ही कोई सब्जी की थैली ले जाते
698.72,6.96,हुए दिखे उसको जाके चुपके से पूछे नींबू
702.839,5.961,चाहिए और जैसे ही वो हां बोले उसको गुड़
705.68,5.68,में लेके जाए और नींबू बेचे
708.8,4.56,अच्छा मान ले कोई पुलिस वाला ड्यूटी के
711.36,5.599,बाद सादे कपड़े में सब्जी की थैली लेके
713.36,6.12,वहां से निकला और मगन ने उसको पूछा नींबू
716.959,5.521,चाहिए क्या
719.48,4.76,तो पुलिस तो यही समझाएगी ना कि मैं नींबू
722.48,3.44,की जमाखोरी कर रहा हूं। अरे क्या बोल रहे
724.24,3.44,हो जेठालाल? कहां की बात कहां लेके जा रहे
725.92,5.84,हो? ऐसा कुछ नहीं होता है। अरे नहीं होता
727.68,6.64,क्या ऐसा हुआ है मेरे साथ? चुप। बहुत पहले
731.76,3.639,एक बार ये प्याज भी नींबू की तरह महंगे हो
734.32,4.8,गए थे ना
735.399,6.761,तब वो बाघा ने ऐसे ही गोडाउन में प्याज
739.12,5.76,रखे थे।
742.16,2.72,जेठल
744.92,6.52,लाल मैं अपना गुनाह कुबूल करता हूं। मुझे
749.04,4.64,गिरफ्तार कर लीजिए।
751.44,4.32,साहब माफ कर दो। माफ कर दो साहब। मैं
753.68,4.159,थोड़ा लालची हो गया था। मेरी बहन ने मुझे
755.76,4.0,समझाया था साहब। लेकिन मैं महंगे प्याज
757.839,4.881,बेचकर थोड़ा ज्यादा मुनाफा कमाना चाहता
759.76,5.28,था। माफ कर दो साहब। आप लोगों ने कानून का
762.72,4.96,साथ दिया। इसके लिए कानून आपको धन्यवाद
765.04,4.72,करता है। अब आप लोग जा सकते हैं। बाल-बाल
767.68,4.88,में जमाखोरी के इल्जाम में जेल जाने से
769.76,4.639,बचा था तभी। तो अभी तुम ही बताओ मैं क्या
772.56,4.0,करूं? जेठालाल। इतने सारे नींबू बेचूं
774.399,5.281,कैसे? तू टेंशन मत ले। मैं एक काम करता
776.56,5.519,हूं। मैं बघा से बात करता हूं। उसकी पहचान
779.68,4.8,में अगर कोई सब्जी का व्यापारी हुआ ना तो
782.079,4.721,वो एक ही गांव में तेरे सारे नींबू खरीद
784.48,4.08,लेगा। अच्छा हां तो जरा पूछो उसे पूछो।
786.8,4.8,नहीं नहीं अभी नहीं पूछ सकता वो यहां है
788.56,6.16,नहीं वो पेमेंट लेने बाहर गया है। जैसे ही
791.6,4.72,वो आता है मैं उससे बात करके तुझे बताता
794.72,4.559,हूं। ठीक है। ठीक है ठीक है बेटा। थैंक
796.32,6.079,यू। हां। और हां। भाई जब तक सारे नींबू
799.279,6.721,बिक नहीं जाते जरा सतर्क रहना। हां।
802.399,5.601,ये डोर और पुलिस दोनों का खतरा हो सकता
806.0,4.959,है। अरे हां जेठालाल उसी डर से तो आधे दाम
808.0,5.12,में नींबू बेच रहा हूं ताकि ये बला टले।
810.959,6.081,हां जेठालाल बागा को याद से बोल देना भाई
813.12,7.279,भूलना मत। हां पक्का पक्का
817.04,6.56,बेचारा भीड़ है। पता नहीं कहां से नींबू की
820.399,6.24,मुसीबत उसके गले पड़ गई।
823.6,4.96,देवा ये किस मुसीबत में फंसा दिया हमको।
826.639,4.64,इस मुसीबत से निकलने का रास्ता भी यही
828.56,5.8,दिखाएंगे। आप टेंशन मत लीजिए।
831.279,5.68,हां बाबा डोंट वरी तब अच्छा
834.36,5.96,होगा। काका भाई मार्केट में इतना घूमते
836.959,5.841,हैं ना तो उनके पहचान का कोई ना कोई नींबू
840.32,4.72,खरीदने वाला मिल ही जाएगा। बगा तुम ही
842.8,5.12,मुझे बागा का टेंशन है ही नहीं। जेठा काका
845.04,4.88,का टेंशन है। वो अगर बागा से बात करना भूल
847.92,4.24,गया तो।
849.92,4.88,वो उन्होंने बोला ना वो बात करेंगे।
852.16,5.039,करेंगे। आप टेंशन मत लीजिए। जब
854.8,5.039,जब जेठला ऐसा बोला है ना काम बना नहीं
857.199,4.521,बिगड़ा है। मैं खुद ही बागा से डायरेक्ट
859.839,7.08,बात करता हूं ना।
861.72,5.199,[संगीत]
868.16,4.32,बोलिए बोलिए बीड़े भाई। हां नमस्ते बागा।
870.72,3.119,एक्चुअली जेठाल ने मुझे बताया कि तुम काम
872.48,2.64,में हो। मैं तुम्हें डिस्टर्ब तो नहीं कर
873.839,4.391,रहा हूं ना?
875.12,3.11,[संगीत]
878.56,5.6,कोई बात नहीं बड़े भाई। बोलिए ना। अच्छा
880.76,7.519,बागा मुझसे तो एक छोटा सा काम था। हां हां
884.16,7.6,"बोलिए क्या भेजूं टीवी, फ्रिज, वाशिंग"
888.279,6.68,मशीन। और अभी तो हमारे यहां मस्त स्कीम चल
891.76,7.68,रही है। कोई भी इलेक्ट्रॉनिक्स आइटम की
894.959,7.201,खरीदी पर एक नींबू का हैप्पर फ्री। और एक
899.44,5.12,हैंपर में कम से कम आपको 15-20 नींबू
902.16,5.76,मिलेंगे। अरे नहीं नहीं भाई। पहले ही बहुत
904.56,5.279,सारे नींबू से हैंपर हो रहा हूं।
907.92,4.0,अरे क्या हुआ भागा? आज सुबह-सुबह मेरे पास
909.839,4.68,कुछ लोग आए थे और घर पे चार गोनी भर के
911.92,6.32,नींबू छोड़ के चले गए। चार गुनी
914.519,8.041,नींबू। अरे वाह बीड़े भाई। आप तो सुबह-सुबह
918.24,7.44,एकदम अमीर हो गए। आपको पता है ना नींबू के
922.56,5.68,भाव आसमान छू रहे हैं। हां पता है भाई।
925.68,4.959,लेकिन ये चार गुनी नींबू आपको किसने भेजे?
928.24,4.88,वही तो नहीं पता ना।
930.639,4.88,लगता है कोई जाते-जाते आपको नींबू की
933.12,4.32,जायदाद देख कर गया। नहीं नहीं बाबा ऐसा
935.519,5.361,कुछ नहीं हुआ है। कोई गया नहीं है। सब सही
937.44,6.639,सलामत है। सॉरी। एक्चुअली आधे गोनी नींबू
940.88,5.44,हमने रख लिए हैं। 3 गोनी नींबू बचे हैं।
944.079,5.361,वो हमें बेचने हैं। वो भी मार्केट से आधे
946.32,6.72,दाम में।
949.44,5.839,अरे भड़े भाई आपको आधे दामों में नींबू
953.04,4.88,बेचने क्यों हैं? ताकि ये गले में फंसा
955.279,5.201,हुआ जो कांटा है ना वो निकल जाए। अरे भाई
957.92,7.279,इतने सारे नींबू घर में रखना रिस्की है।
960.48,6.799,मतलब 1 किलो नींबू का भाव ₹250 है। तो आप
965.199,4.64,₹150 में बेच रहे हैं। हां हां हां
967.279,5.841,बिलकुल। तुम ये नींबू बिकवा सकते हो क्या?
969.839,6.401,अगर मैं भिड़े भाई से आधे दाम में खरीद के
973.12,6.639,आगे मार्केट भाव में बेचूं तो सेठ जी को
976.24,6.08,जबरदस्त मुनाफा होगा।
979.759,4.241,भागा ओ भागा। हां हां हां बोलिए बोलिए बड़े
982.32,3.519,भाई। अरे मैंने पूछा तुम ये नींबू बिकवा
984.0,4.32,सकते हो क्या? हां हां बिकवा सकता हूं।
985.839,5.92,मैं अभी आपके यहां आता हूं। और सारे नींबू
988.32,6.4,उठा लेता हूं।
991.759,5.64,सच में? हां हां। लेकिन देखिए जब तक मैं
994.72,5.84,ना आऊं तब तक आप यह नींबू किसी को बेचना
997.399,5.721,मत। ये डील आपके और मेरे बीच में फाइनल
1000.56,4.639,है। अरे वाह वाह बागा थैंक यू वेरी मच।
1003.12,6.92,मैं फटाफट आपके यहां पहुंचता हूं। ठीक है।
1005.199,4.841,वेलकम वेलकम बागा जल्दी आओ। थैंक यू।
1013.279,7.68,ओ भाई ये मेरा नींबू पानी कौन पी गया?
1016.959,7.521,मुझे क्या पता? अरे कमाल है। लोग नींबू
1020.959,3.521,पानी भी चोरी करने लगे।
1025.199,6.88,मरा पाप्पा रास्ता निकालेंगे निकाल भी
1028.52,9.08,दिया कि वो भीग जाएंगे और सारा टेंशन खत्म
1032.079,8.521,हो जाएगा अरे गणपति बाप्पा मोरया
1037.6,3.0,मोरया
1047.2,8.53,[संगीत]
1052.58,3.15,[प्रशंसा]
1056.72,5.839,गुप्ता जी से जो पेमेंट मिला है उससे भड़े
1059.76,5.68,भाई से सारे नींबू खरीद लूंगा। फिर खरीदे
1062.559,5.841,हुए नींबू लेकर गोडाउन जाऊंगा और सेठ जी
1065.44,5.68,को सरप्राइज दूंगा। कम टाइम में ज्यादा
1068.4,7.24,मुनाफे वाली इस डील से सेठ जी बहुत खुश
1071.12,4.52,होंगे। सबासी देंगे।
1076.559,6.161,नमस्ते बीड़े भाई। नमस्ते महादेव भाभी।
1078.799,5.681,नमस्ते। आओ आओ तारणहार कौन मैं ऑफकोर्स
1082.72,4.56,तुम बागा अरे तुम्हारी वजह से मेरी
1084.48,5.92,मुश्किलें दूर होने वाली है आइए ना बागा
1087.28,5.279,भैया आइए आइए बैठिए आओ आओ आओ आओ आओ आओ अरे
1090.4,5.08,सोनू बाड़ा बाघा अंकल साड़ी नींबू शरबत
1092.559,7.041,घेनी है हां ओ बाबा
1095.48,6.199,हां हां लाओ बेटा लाओ कैसी हो सोनू
1099.6,5.4,बिल्कुल ठीक आप कैसे हैं बस बढ़िया थैंक
1101.679,3.321,यू वेलकम
1105.12,5.27,दादा
1107.07,4.96,[संगीत]
1110.39,4.57,[प्रशंसा]
1112.03,5.81,[संगीत]
1114.96,5.28,क्या हुआ बागा?
1117.84,4.719,नींबू शरबत अच्छा नहीं है सोनू तूने शक्कर
1120.24,4.96,नहीं डाली? नहीं बाबा मैंने तो शक्कर डाली
1122.559,6.401,है। तो बागा नींबू ज्यादा हो गया है? हां
1125.2,7.44,हां बीड़ी भाई शरबत एकदम फर्स्ट क्लास है।
1128.96,7.2,तो आज के जमाने में इतने महंगे नींबू का
1132.64,8.279,शरबत तो कोई अपने भी नहीं पिलाते।
1136.16,4.759,आप लोग वाकई कितने अच्छे हैं।
1145.6,5.76,और एक ग्लास चाहिए? नहीं नहीं बस बड़े भाई
1147.76,7.36,थैंक यू। हां। मैं ये सारे नींबू ले जाऊं?
1151.36,5.84,वैसे बागा। जस्ट एक पूछ रहा हूं। तुम जिस
1155.12,3.36,भी व्यापारी को ये नींबू बेचोगे वो भरोसे
1157.2,4.0,वाला तो है ना? मतलब पेमेंट में कोई
1158.48,6.559,प्रॉब्लम तो नहीं होगी ना? हां हां बीड़े
1161.2,6.24,भाई पेमेंट आपको अभी मिल जाएगा।
