Start Time (s),Duration (s),Text
464.4,5.799,इसमें कौन सी मजबूरी है? बिकॉज़ आई रियली
466.8,3.399,लाइक माय बॉस।
470.61,4.51,[हंसी]
472.24,5.6,अपने बाज की बटरिंग कर रहे हो। बटरिंग
475.12,6.16,बटरिंग। अच्छा एक बात बताओ तुम्हारा ये
477.84,5.68,परम मित्र कब तक मुसीबत में रहने वाला है?
481.28,5.199,शायद चुनाव तक।
483.52,5.2,चुनाव तक तुम छुट्टी पे हो। नहीं नहीं
486.479,6.321,नहीं मैं अभी दोपहर को ऑफिस पहुंच रहा
488.72,6.319,हूं। सर। तो ऑफिस पहुंच कर मुझे फ़ करो।
492.8,4.799,अगर ऑफिस का काम ठीक से नहीं करोगे तो
495.039,6.0,ऑफिस मुसीबत में आ जाएगी। कंपनी बंद हो
497.599,5.521,जाएगी। मैं ऑफिस के बाहर रहकर भी ऑफिस का
501.039,5.28,कितना काम करता हूं। मुझे कितनी चिंता है
503.12,6.079,ऑफिस की। लेकिन तुम्हें ऑफिस की चिंता ही
506.319,5.521,नहीं है। नहीं नहीं नहीं बॉस मुझे भी ऑफिस
509.199,5.361,की चिंता है। चिंता है ना तो ऑफिस पहुंचो।
511.84,5.84,टूटी फ्रूटी कंपनी का एग्रीमेंट निकालो।
514.56,5.76,उसकी डेट मुझे बताओ। समझे तू? जी जी ओके
517.68,4.719,बॉस। माय गॉड। आई डोंट नो हाउ टू हैंडल
520.32,4.4,हिम। सॉरी सॉरी मेहता साहब। मेरी वजह से
522.399,5.681,आपको बॉस की डांट खानी पड़ी। इट्स ओके
524.72,6.08,जेठालाल। तुम टेंशन मत लो। बॉस को तो आदत
528.08,5.199,है डांटने की। अब नींबू पानी का बंदोबस्त
530.8,4.08,करके मुझे तुरंत ऑफिस पहुंचना है। चलो चलो
533.279,3.601,अब जल्दी चलो। टाइम नहीं है मेरे पास। हां
534.88,7.519,चलिए चल। अच्छा मतलब साहब मंडप का क्या
536.88,10.2,करें? मंडप अरे मंडप
542.399,4.681,भागा भागा को पूछो। हां
547.68,6.4,ले भागा का सामने से फ़ आ गया। कहीं वो
551.44,6.48,खुरमुरा कुमार के आदमी की तरह पेड़ के पीछे
554.08,6.56,छुप के हमारी बातें तो नहीं सुन रहा है।
557.92,6.4,हां बोल बाका सेठ जी एक बहुत बड़ी
560.64,3.68,प्रॉब्लम हो गई है
564.46,8.42,[संगीत]
569.16,6.44,क्या सेठ जी वो चना कुमार जी के कार्य कर
572.88,3.92,हमारी दुकान के बाहर सभी कांच पर बैनर लगा
575.6,3.239,गए।
576.8,5.039,सभी कांच पे
578.839,5.881,हां मतलब दुकान का जो मेन दरवाजा है उसके
581.839,6.881,ऊपर भी नहीं नहीं दरवाजे को छोड़ के बाकी
584.72,7.2,सभी कांच पर अरे पर बैनर क्यों लगाया है
588.72,5.679,वो छना कुमार जी से हमारी बात हो गई थी ना
591.92,4.8,वो मान भी गए थे कि बैनर नहीं लगाना है।
594.399,5.201,फिर भी लगा के गए।
596.72,6.239,क्या बैनर लगाया? अरे मेहता साहब भी है
599.6,6.08,साथ में। हां हां फ़ स्पीकर पे है। अरे हां
602.959,5.681,भाई वो पूछ रहा है। उसका जवाब दो ना भाई।
605.68,4.96,क्या पूछा उन्होंने? अरे वो क्या ही पूछ
608.64,4.8,रहे हैं।
610.64,6.72,नटू काका आप समझ रहे हैं सेठ जी क्या बोल
613.44,6.16,रहे हैं? सॉरी आई एम टोटली क्लूलेस। हां।
617.36,5.28,अरे मेहता साहब पूछ रहे हैं क्या बैनर
619.6,7.0,लगाया है? मतलब बैनर में क्या लिखा है? ओ
622.64,8.16,अच्छा एक मिनट एक मिनट। हां सेठ जी लिखा
626.6,7.32,है समाज सेवक श्री चना कुमार जी को धूप
630.8,7.12,में प्यासे लोगों के लिए फ्री नींबू पानी
633.92,8.599,सेवा आयोजन करने के लिए श्री जेठालाल
637.92,7.84,गड्ढा और ग्डा इलेक्ट्रॉनिक्स की ओर से
642.519,5.88,शुभकामनाएं। और सेठ जी आपका और चना कुमार
645.76,6.0,जी का फोटो भी है। क्या?
648.399,6.481,चना कुमार भी कमाल है। खुद ने ही खुद के
651.76,5.6,लिए तुम्हारी ओर से शुभकामनाएं लिखवा ली।
654.88,5.12,अरे शुभकामना तो ठीक है मेहता साहब। ये
657.36,5.599,बैनर की वजह से वो कांच पर लगे सब फटाक की
660.0,5.279,जहर खबर ढक गई। सेठ जी आप बोलो तो सारे
662.959,3.921,बैनर निकाल दूं। हां निकाल दे निकाल दे।
665.279,4.641,नहीं नहीं भागो मत निकालना। अरे मेहता
666.88,5.519,साहब। अरे क्या मेहता साहब अभी देखा नहीं
669.92,6.159,क्या हुआ। अरे कुछ ही दिनों की बात है।
672.399,6.641,उसके बाद बैनर खुद ब खुद निकल ही जाएगा।
676.079,5.88,ठीक है भागा रहने दे बैनर जी सेठ जी अच्छा
679.04,6.32,भागा तुम्हारे ध्यान में कोई मंडप वाला
681.959,7.081,है जो अभी एक घंटे के अंदर मंडप बांध के
685.36,6.159,दे सके एक घंटे के अंदर मंडप लगता है ये
689.04,5.68,चुनावी प्रचार में पोपट भाई को कोई
691.519,7.361,सुकन्या मिल गई है
694.72,7.359,अरे वाह मुबारक हो सेठ जी मुबारक हो कौन
698.88,6.8,सी पार्टी से है सुकन्या अरे भाई पोपट लाल
702.079,5.921,को कोई सुकन्या नहीं मिली है
705.68,5.92,बात दरअसल यह है कि टप्पू सेना जहां पर
708.0,6.24,छाछ वितरण कर रही है उसके सामने जेठालाल
711.6,6.16,को मंडप लगाकर फ्री में ठंडे नींबू पानी
714.24,6.8,का वितरण करना है। अरे सेठ जी आपको टप्पू
717.76,7.36,सेना के सामने कंपटीशन क्यों करनी है?
721.04,6.15,अरे कोई कंपटीशन नहीं कर रहे हैं। तो हुआ
725.12,3.64,यूं
727.19,5.53,[संगीत]
728.76,6.44,कि तो इस तरह से जेठालाल को मंडप लगाकर
732.72,5.04,फ्री में आते जाते हुए लोगों के लिए नींबू
735.2,4.48,पानी का वितरण करना है।
737.76,5.6,तो तुम्हारे ध्यान में कोई मंडप वाला है?
739.68,6.159,सेठ जी मेरे पास एक आईडिया है जिससे आपको
743.36,4.479,मंडप लगाने की जरूरत ही नहीं पड़ेगी। अरे
745.839,3.281,वाह क्या क्या जल्दी बताइए नोट का? जल्दी
747.839,4.081,बताइए।
749.12,6.159,मैं एक ऐसे आदमी को जानता हूं जो चना
751.92,6.88,कुमार का खास आदमी है। वो चना कुमार के
755.279,6.401,बारे में सब कुछ जानता है। अच्छा कैसे?
758.8,4.44,सेठ जी चना कुमार जी सर झुका के उनकी बात
761.68,5.279,सुनते
763.24,6.36,हैं। मुझे लगता है कि वो उनको समझाएंगे तो
766.959,6.32,चना कुमार जी जरूर उनकी बात मान जाएंगे।
769.6,7.12,वाह नटू काका। अरे वाह वाह नटू काका कौन
773.279,6.56,है ये आदरणीय महान आदमी जिनके सामने चना
776.72,6.16,कुमार जी ऐसे सर झुका के बात करते हैं।
779.839,4.56,उनके कोई गुरु है? सेठ जी उनके बाल काटने
782.88,3.04,वाला।
784.399,4.0,क्या?
785.92,6.0,सेठ जी मैं बरसों से वही सैलूून में बाल
788.399,9.44,कटाता हूं। जहां चना कुमार जी अपने बाल
791.92,8.919,कटवाते हैं। मैं उसी की बात कर रहा हूं।
797.839,3.0,ला
800.92,6.68,हेलो फ़ कट गया क्या? नहीं नहीं फ़ तो चालू
805.44,5.12,है। तो सेठ जी कुछ बोल क्यों नहीं रहे?
807.6,5.6,अरे बोलती बंद कर दी आपने मेरी। क्यों?
810.56,5.76,हमारा आईडिया अच्छा नहीं लगा। बिल्कुल
813.2,6.16,नहीं। अरे बागा सिर्फ इतना बताओ कि
816.32,5.84,तुम्हारे ध्यान में कोई मंडप वाला है? हां
819.36,6.159,मेहता साहब एक मंडप वाला है मोहन मंडप
822.16,6.16,वाला। वो एक घंटे के अंदर मंडप बांध देगा।
825.519,6.88,अरे वाह वाह बढ़िया बढ़िया बेटा बढ़िया तो
828.32,6.639,मंडप के साथ एक और काम करेगा बेटा
832.399,4.88,बोलिए ना सेठ जी देख तू मंडप का बंदोबस्त
834.959,4.88,तो कर ही रहा है तो साथ में बर्फ पानी
837.279,5.281,गिलास शक्कर नमक वो सब का भी बंदोबस्त कर
839.839,6.481,लेगा बेटा नींबू हां नींबू नींबू का भी
842.56,7.44,बंदोबस्त कर लेगा सेठ जी इतना सब कुछ मैं
846.32,7.36,अकेले करने जाऊंगा तो बहुत टाइम लग जाएगा
850.0,5.199,थोड़ा कुछ आप लोग कर लो तो अच्छा है हां
853.68,5.2,ठीक है तो नींबू का बंद बंदोबस हम कर
855.199,6.64,लेंगे बाकी सब तू कर लेना ठीक है और सुन
858.88,7.12,भाई पानी लेगा तो मिनल पानी लेना हां भाई
861.839,9.161,जी सेठ जी हां और सुन भाई बर्फ भी लेगा ना
866.0,5.0,तो मिनरल पानी से बना हुआ बर्फ लेना
871.279,5.841,मिनरल वाटर वाला बर्फ अभी भाई पीला ही रहे
874.32,4.8,तो बेस्ट ही पीला है ना नहीं बराबर है सेठ
877.12,4.399,जी लेकिन मिनरल वाटर वाला बर्फ लेने
879.12,5.44,जाऊंगा तो बहुत टाइम लग जाएगा अच्छा चल
881.519,5.68,छोड़ नींबू और बर्फ वो दोनों का हम लोग
884.56,4.88,बंदोबस्त कर लेते हैं। बाकी सब तू कर
887.199,5.44,लेना। ठीक है। अच्छा सेठ जी मैं क्या कहता
889.44,5.04,हूं कि अगर बेस्ट ही पिलाना है तो उसको और
892.639,4.481,बेस्ट करने के लिए मैं एक मस्त आईडिया
894.48,5.76,दूं। हां हां बोल बोल। नींबू पानी में नमक
897.12,4.64,और शक्कर रहने देते हैं। तो खाली नींबू और
900.24,4.0,पानी?
901.76,4.48,अरे खट्टाखट्टा नींबू पानी कोई नहीं पिएगा
904.24,5.2,भाई। वो चना कुमार जी को भी कोई वोट नहीं
906.24,4.8,देगा। अरे सेठ जी आप पहले पूरी मेरी बात
909.44,4.079,तो सुनिए।
911.04,5.599,नींबू पानी में शक्कर और नमक रहने देते
913.519,6.241,हैं। उसके बदले मीठालाल जी का स्पेशल
916.639,5.521,मसाला आता है। वो मिक्स कर देंगे।
919.76,4.319,उससे नींबू पानी का टेस्ट एकदम मस्त हो
922.16,3.84,जाएगा। हां हां वो ले ले वो ले ले ठीक है।
924.079,3.801,चलेगा ले ले ले ले ले ले। सेठ जी आप नींबू
926.0,5.24,कितने लेंगे?
927.88,5.68,नींबू ले लेंगे
931.24,6.44,40-50 खाली
933.56,6.519,40-50 नहीं सेठ जी। कम से कम आपको 400 500
937.68,6.64,नींबू लेने पड़ेंगे।
940.079,7.681,500 नींबू| मान लीजिए सेठ जी एक नींबू में
944.32,5.439,आप दो गिलास नींबू पानी बना सके तो 50
947.76,4.48,नींबू में खाली 100 गिलास नींबू पानी ही
949.759,4.561,बनेगा| अरे तो 500 नींबू में से तो हजार
952.24,5.12,गिलास बनेंगे यहां कोई हजार लोगों का
954.32,5.36,जुलूस नहीं निकलने वाला है भाई अरे बराबर
957.36,5.68,है सेठ जी लेकिन आपको नींबू वितरण खाली आज
959.68,5.68,ही थोड़ी करना है कुछ दिनों के लिए करना है
963.04,4.799,ना तो कहां रोज सुबह आप उठ के नींबू लेने
965.36,5.2,जाएंगे
967.839,5.12,हां सेठ जी और क्वांटिटी में लेंगे तो
970.56,4.8,सस्ता भी पड़ेगा। हां। हां नहीं ठीक है।
972.959,4.8,मैं 500 नींबू ले लूंगा। अभी बागा देख जो
975.36,4.52,जो बोला है वो सब इकट्ठा करके फटाफट तू
977.759,5.52,यहां पहुंच। ठीक है। हां हां सेठ जी डोंट
979.88,5.56,वरी। मैं और बागा जितनी जल्दी हो सके उतनी
983.279,4.8,जल्दी पहुंचेंगे। नहीं नहीं नटू काका आप
985.44,5.519,मत आना भाई। आप दुकान में ही रहना। क्यों?
988.079,4.961,अरे क्या? क्यों नटू काका? आप दुकान संभाल
990.959,4.32,लेंगे तभी तो मैं और बाका निश्चिंत होके
993.04,7.0,यहां नींबू पानी का वितरण कर पाएंगे ना।
995.279,4.761,ठीक है सेठ जी। ठीक है। ठीक है। हां।
1000.32,5.6,तो होने ही वाला है। हां। लीजिए ठंडी छाछ
1003.519,4.401,लीजिए। थैंक यू। दादा जी। पापा ने आज तक
1005.92,4.719,एक नींबू भी नहीं खरीदा है। पता नहीं कैसे
1007.92,5.919,इतना सारा सामान खरीद पाएंगे। पापा कहां
1010.639,5.521,इस चक्कर में फंस गए। हां। और वो खुरमुरू
1013.839,4.961,कुमार जी की वजह से हम जेठा अंकल की मदद
1016.16,5.84,भी नहीं कर पा रहे हैं। वही तो। वरना हम
1018.8,5.999,ही नींबू पानी का सारा सामान ले आते हैं।
1022.0,4.799,ये जेठा बाई और मेहता साहब का ना नींबू और
1024.799,4.321,सारा सामान कहां मिलेगा? हां ये ढूंढने
1026.799,4.721,में बहुत टाइम जाने वाला है। हम और एक
1029.12,5.36,घंटे में उनको सामान लाकर नींबू पानी
1031.52,5.2,वितरण शुरू भी करना पड़ेगा। अरे तुम सब
1034.48,4.559,लोग चिंता मत करो। जेठिया होशियार है। वो
1036.72,4.959,सब बंदोबस्त कर लेगा और नींबू पानी वितरण
1039.039,4.64,शुरू भी कर देगा। जेठाला नींबू पानी वितरण
1041.679,4.0,शुरू करेगा तो भी टेंशन है। नहीं करेगा तो
1043.679,4.961,भी टेंशन है। पता नहीं आगे क्या होने वाला
1045.679,5.521,है। मास्टर मैं ब्लड प्रेशर की टेबलेट अभी
1048.64,4.56,दूं या बाद में दूं। अगर तुम बार-बार सोच
1051.2,4.64,रहे हो ना कि आगे क्या होगा? आगे क्या
1053.2,5.599,होगा? तो उससे टेंशन बढ़ेगा और टेंशन से
1055.84,5.76,ब्लड प्रेशर इसलिए बोला टेबलेट अभी दूं या
1058.799,4.88,बाद में दे दो दे दो आतिफ भाई अभी दे दो
1061.6,3.68,क्या दे दो दे दो तुम्हें सोच कर टेंशन
1063.679,3.441,नहीं हो रहा है कि अगर चना कुमार जी चुनाव
1065.28,3.279,जीत जाते हैं तो कुरमुला कुमार जी जो
1067.12,3.04,तुमसे वादा कर चुके हैं कि तुम्हारी शादी
1068.559,3.12,के लिए लड़की ढूंढ के देंगे उसका क्या
1070.16,4.24,होगा
1071.679,4.88,अरे पर हम नकारात्मक क्यों सोचे हम ये
1074.4,4.79,क्यों ना सोचे कि चुनाव कुरमुरा कुमार जी
1076.559,8.95,ही जीतेंगे
1079.19,6.319,[संगीत]
1087.36,5.76,मंडप का सामान आ गया। वाह वाह का वाह।
1091.44,3.359,तुम्हारे शादी के मंडप का सामान नहीं आया
1093.12,4.44,भाई। नींबू वितरण के मंडप का सामान आया
1094.799,4.081,है। अरे पता है मुझे।
1097.56,3.72,[संगीत]
1098.88,4.159,भाई ये सामान उतार के यहां रखो। मंडप कहां
1101.28,3.97,लगाना है? मैं बताता हूं आपको। ठीक है।
1103.039,4.721,हेलो।
1105.25,4.99,[संगीत]
1107.76,5.2,नमस्ते नमस्ते नमस्ते। नमस्ते बापू जी।
1110.24,5.559,नमस्ते। भाई कहां है? हाथी भाई सेठ जी
1112.96,6.48,नींबू और बर्फ लाने गए
1115.799,6.521,हैं। बाकी सारा सामान मैं और बावरी जी
1119.44,7.04,लेके आए।
1122.32,7.92,हाय लट्टू सेना। अरे बावरी जी टपू सेना।
1126.48,6.48,सॉरी सॉरी। गलती से मिस्टेक हो गई। हाय एक
1130.24,6.24,मिनट बावरी जी आप किसी का नाम मत लीजिए
1132.96,7.12,सबको इन जनरल हाय बोल दीजिए ओके हाय
1136.48,7.68,एवरीवन हेलो हेलो हेलो हेलो हाय बावरी
1140.08,7.28,अच्छा बड़े भाई ये मंडप कहां बंधवाना है
1144.16,6.639,नहीं वो नहीं बता सकते बागा वो कुरमुरा
1147.36,7.36,कुमार जी के कार्यकर्ताओं ने मना किया है
1150.799,7.12,भैया मास्टर इतना क्या डर रहा है बागा
1154.72,3.86,वहां सामने बनवाना है जी बापू जी आइए
1157.919,1.921,बावरी
1158.58,4.06,[संगीत]
1159.84,4.959,अरे सुनो भाई ये मंडप वहां लगवाना है। आओ
1162.64,4.8,मैं बताता हूं। आओ सामान लेके आओ सब आ
1164.799,5.441,जाओ। तो अच्छा है। मंडप का काम भी शुरू हो
1167.44,5.2,गया और बाकी सारा सामान भी आ गया है। तो
1170.24,4.96,सर पता नहीं वहां तारक और जेठा भाई को
1172.64,4.8,नींबू मिले भी होंगे कि नहीं। दोस्तों
1175.2,4.32,कभी-कभी मैं सोचता हूं कि मेरे परम मित्र
1177.44,4.56,जेठालाल की किस्मत ऊपर वाले ने किस
1179.52,4.48,मुहूर्त में लिखी होगी। क्योंकि हर बार आ
1182.0,4.72,बेल मुझे मार वाली हालत हो जाती है। अब
1184.0,5.84,देखिए ना मैंने और जेठालाल ने आज तक बाजार
1186.72,4.88,से एक नींबू नहीं खरीदा। लेकिन अब बर्फ और
1189.84,4.959,नींबू का बंदोबस्त करने जा रहे हैं। वो भी
1191.6,5.52,होलसेल में। क्योंकि चना कुमार ने एक घंटे
1194.799,4.401,की मोहलत दी है। फिर जेठालाल ने जब चना
1197.12,4.96,कुमार से मदद ली थी तो उसने कभी नहीं सोचा
1199.2,6.0,था कि इस तरह से नींबू पानी पिला के सेवा
1202.08,5.12,कार्य करके उसे यह कीमत चुकानी पड़ेगी। भ
1205.2,4.16,मैं अपने परम मित्र जेठालाल के साथ हूं
1207.2,4.08,"लेकिन कुछ कर नहीं सकती। दोस्तों, जिंदगी"
1209.36,3.92,"में आप अगर किसी से मदद लें, तो उसकी कीमत"
1211.28,3.92,तो चुकानी पड़ती है। लेकिन अब मुझे यह
1213.28,4.56,टेंशन हो रहा है कि क्या जेठालाल को नींबू
1215.2,4.8,और बर्फ टाइम पर मिल पाएगा? क्योंकि गर्मी
1217.84,4.8,का मौसम है और नींबू आसानी से मिलते नहीं
1220.0,4.4,है। ऊपर से महंगे हो गए हैं वो अलग। और
1222.64,4.0,मुझे यह भी लगता है कि जेठालाल का रस
1224.4,3.92,निकलने वाला है। और दूसरी तरफ एक घंटे
1226.64,4.159,वाला काउंट डाउन शुरू हो चुका है। लेकिन
1228.32,4.64,आप मत घबराइए। आपके घर पर हंसी और ठाकुरों
1230.799,3.921,का काउंट डाउन ही होगा। तो आगे क्या होगा
1232.96,4.32,ये जानने के लिए देखते रहिए तारक मेहता का
1234.72,4.56,"उल्टा चश्मा। देखते रहिए, हंसते रहिए। हे"
1237.28,5.279,जी।
1239.28,5.84,फॉर मोर अपडेट्स सब्सक्राइब टू आवर चैनल।
1242.559,5.201,क्लिक द शो लिंक्स एंड एंजॉय वाचिंग द
1245.12,12.889,वीडियोस।
1247.76,10.249,[संगीत]
