Start Time (s),Duration (s),Text
1080.16,6.32,उनकी कृपा से सब अच्छा हुआ है।
1082.679,6.12,हां वैसे माधवी सोनू मैं तुम दोनों को
1086.48,5.199,थैंक यू बोलना चाहता हूं।
1088.799,4.88,हमारा का एक्चुअली हम तीनों टेंशन में थे।
1091.679,3.921,मैं कुछ ज्यादा ही टेंशन में था लेकिन तुम
1093.679,4.801,दोनों ने अपना पॉजिटिव एटीट्यूड बिल्कुल
1095.6,5.76,नहीं छोड़ा। इसलिए थैंक यू।
1098.48,5.52,बाबा मैंने कहा था ना सब अच्छा होगा। ओह
1101.36,4.64,हो। अच्छा हमें पता ही है ना वहां डील
1104.0,4.24,अच्छे से हुई ना? कोई तकलीफ तो नहीं हुई?
1106.0,5.28,अरे वो तो जबरदस्त किस्सा है। हां? हां आओ
1108.24,5.12,सुना दो आओ। ऐसा क्या हुआ है? अरे आओ
1111.28,4.639,सुनके बहुत मजा आने वाला है तुम लोगों को।
1113.36,5.72,हां एकदम। बताइए। क्या हुआ? हम लोग यहां
1115.919,3.161,से निकले।
1119.11,4.56,[संगीत]
1124.0,6.24,तो क्या क्या सोच रहे थे? किसने भेजे?
1126.88,5.36,किसने भेजे? शेट्टी अंडा ने भेजे थे। और
1130.24,5.2,जितने भी नींबू भेजे थे सारे हमारे हक के
1132.24,4.96,ही थे। शेट्टी अंकल पहले बता देते ना तो
1135.44,4.479,इतनी प्रॉब्लम ही नहीं होती। वही बातें
1137.2,6.88,सुनो बाला अंत भला तो सब भला क्या कह रहा
1139.919,6.561,है बांधना पड़ेगा हां शेट्टी भाई को नींबू
1144.08,4.64,के जरिए से ही लेकिन उधारी पूरी चुका दी
1146.48,4.96,उन्होंने फाइनली नहीं अरे ज्यादा माधुरी
1148.72,6.079,शेट्टी अंडा से जितने पैसे लेने थे ना
1151.44,6.72,नींबू बेच के उससे ₹10 ज्यादा मिले हैं
1154.799,5.841,सड़ी याचिकी रे
1158.16,4.56,बाबा आपको शेट्टी अंकल को कॉल करके थैंक
1160.64,3.55,यू बोलना चाहिए हां बराबर है अभी फ़ करता
1162.72,5.28,हूं
1164.19,7.33,[संगीत]
1168.0,5.44,बोलिए बोलिए बिना हां सारे नींबू बिक गए
1171.52,3.92,ना हां वही बताने के लिए और थैंक यू बोलने
1173.44,4.96,के लिए फ़ किया सारे नींबू बिक गए थैंक यू
1175.44,5.92,वेरी मच इसमें थैंक यू बोलने की क्या बात
1178.4,5.04,है आपका उधारी बाकी था तो मेरे को चुकाना
1181.36,5.88,ही पड़ेगा ना हां हां तेरा है दे रहा है
1183.44,6.64,बराबर न्री नट्री थैंक यू वेरी मच ओके
1187.24,5.799,ओके मानना पड़ेगा ये शेट्टी अन्ना है बड़े
1190.08,4.719,ईमानदार इंसान आहो ईमानदार इंसानों को
1193.039,5.441,ईमानदार इंसान ही मिलते
1194.799,5.841,हां अगदी बरोबर है। मैंने तय कर लिया है।
1198.48,6.559,इस खुशी को सेलिब्रेट करने के लिए हम लोग
1200.64,6.88,इस संडे होटल में खाना खाने जाएंगे। आहा
1205.039,4.801,मेरे फेवरेट चाइनीस रेस्टोरेंट चले। हां
1207.52,4.24,बिल्कुल बिल्कुल मित्रों हमने क्या-क्या
1209.84,3.6,नहीं सोच लिया था और क्या हुआ? ठीक वैसे
1211.76,3.919,ही जैसे चिलचिलाती गर्मी में अचानक
1213.44,5.04,बर्फबारी हो जाए। लेकिन जो भी हुआ बहुत
1215.679,5.441,अच्छा हुआ। कभी सुख कभी दुख यही जिंदगी है
1218.48,4.8,और जिंदगी का पल इसी तरह से बस बराबरी पर
1221.12,4.64,रहता है और यही गोकुलधाम है। अब गोकुल धाम
1223.28,4.8,के लोग किस तरह से आप जानते हैं मुसीबतों
1225.76,3.6,से जूझते हैं। किस तरह से समस्याओं का हल
1228.08,3.12,निकालते हैं। अब देखना यह है कि कल की
1229.36,4.24,सुबह यहां क्या हंगामे ले आते हैं। किस
1231.2,4.0,तरह से गोकुलधाम निवासी नई मुसीबतों का
1233.6,3.84,सामना करते हैं। किस तरह से हंगामे करते
1235.2,4.479,हैं। लेकिन सोचिए मत। बस देखते रहिए। तारक
1237.44,4.719,मेहता का उल्टा दुश्मन। देखते रहिए हंसते
1239.679,5.761,रहिए।
1242.159,5.841,फॉर मोर अपडेट्स सब्सक्राइब टू आवर चैनल।
1245.44,5.24,क्लिक द शो लिंक्स एंड एंजॉय वाचिंग द
1248.0,12.929,वीडियोस।
1250.68,10.249,[संगीत]
